openalex_id,doi,pmid,label_included,label_abstract_included,method
,,https://pubmed.ncbi.nlm.nih.gov/10022678,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10023116,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10025697,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10030776,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10048871,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10051059,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10065917,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10066875,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10069613,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10083964,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10088140,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10091642,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10102423,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10155672,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10160097,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10168039,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10186943,0,1,
,,https://pubmed.ncbi.nlm.nih.gov/10188425,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10189176,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10191378,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10193597,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10194111,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10196419,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10204647,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10204754,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10212638,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10213849,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10214770,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10221362,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10222541,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10224615,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10232715,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10319985,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10327817,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10328249,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10332320,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10334661,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10335049,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10335520,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10340423,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10340425,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10341779,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10342943,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10343658,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10344609,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10348093,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10348475,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10357319,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10360878,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10362908,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10363739,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10369175,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10377715,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10378545,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10383772,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10385850,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10386120,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10386121,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10386123,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10386127,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10399620,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10400178,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10402329,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10403067,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10403221,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10404981,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10405520,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10408573,0,0,
,,https://pubmed.ncbi.nlm.nih.gov/10415946,0,0,
