openalex_id,doi,pmid,label_included,label_abstract_included,method
,,,1,,
,https://doi.org/10.1001/archneurol.2012.1527,https://pubmed.ncbi.nlm.nih.gov/22945686,1,,
,https://doi.org/10.1056/NEJMoa022066,https://pubmed.ncbi.nlm.nih.gov/12660385,1,,
,,https://pubmed.ncbi.nlm.nih.gov/28143923,1,,
,,https://pubmed.ncbi.nlm.nih.gov/12938070,1,,
,,https://pubmed.ncbi.nlm.nih.gov/27659853,1,,
,https://doi.org/10.1016/j.neurobiolaging.2008.04.008,https://pubmed.ncbi.nlm.nih.gov/18501994,1,,
,https://doi.org/10.1212/wnl.0000000000003983,,1,,
,https://doi.org/10.1161/strokeaha.109.570044,https://pubmed.ncbi.nlm.nih.gov/20167919,1,,
,https://doi.org/10.1001/jamaneurol.2016.1017,https://pubmed.ncbi.nlm.nih.gov/27271785,1,,
,,https://pubmed.ncbi.nlm.nih.gov/26099688,0,,
,,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/10607973,0,,
,https://doi.org/10.1016/j.jns.2007.04.051,https://pubmed.ncbi.nlm.nih.gov/17553526,0,,
,,,0,,
,https://doi.org/10.1111/ene.12775,https://pubmed.ncbi.nlm.nih.gov/26206535,0,,
,,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/26661233,0,,
,https://doi.org/10.1177/0271678x15616400,https://pubmed.ncbi.nlm.nih.gov/26661233,0,,
,,https://pubmed.ncbi.nlm.nih.gov/2222243,0,,
,,https://pubmed.ncbi.nlm.nih.gov/27924720,0,,
,,,0,,
,,,0,,
,https://doi.org/10.3233/jad-2011-110254,https://pubmed.ncbi.nlm.nih.gov/21841260,0,,
,,https://pubmed.ncbi.nlm.nih.gov/24028982,0,,
,https://doi.org/10.1016/j.jns.2007.01.051,https://pubmed.ncbi.nlm.nih.gov/17362998,0,,
,,https://pubmed.ncbi.nlm.nih.gov/17507881,0,,
,https://doi.org/10.1016/j.neurobiolaging.2012.04.019,https://pubmed.ncbi.nlm.nih.gov/22626524,0,,
,https://doi.org/10.1016/j.neuroimage.2014.06.033,https://pubmed.ncbi.nlm.nih.gov/24956065,0,,
,,,0,,
,https://doi.org/10.1111/ane.12262,https://pubmed.ncbi.nlm.nih.gov/24838230,0,,
,https://doi.org/10.1016/j.neuroimage.2010.05.068,https://pubmed.ncbi.nlm.nih.gov/20595067,0,,
,https://doi.org/10.1371/journal.pone.0058887,https://pubmed.ncbi.nlm.nih.gov/23516569,0,,
,,,0,,
,https://doi.org/10.1161/strokeaha.110.591586,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.3760/cma.j.issn.1003-9406.2014.01.008,https://pubmed.ncbi.nlm.nih.gov/25297585,0,,
,,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/29410622,0,,
,,https://pubmed.ncbi.nlm.nih.gov/28239640,0,,
,,,0,,
,https://doi.org/10.1148/radiol.2532082324,https://pubmed.ncbi.nlm.nih.gov/19709998,0,,
,https://doi.org/10.1007/s13365-012-0135-9,https://pubmed.ncbi.nlm.nih.gov/23179680,0,,
,https://doi.org/10.1177/0003319712462125,https://pubmed.ncbi.nlm.nih.gov/23076436,0,,
,,,0,,
,https://doi.org/10.1002/jmri.24550,https://pubmed.ncbi.nlm.nih.gov/24382798,0,,
,https://doi.org/10.1016/j.clineuro.2010.09.007,https://pubmed.ncbi.nlm.nih.gov/20947245,0,,
,,https://pubmed.ncbi.nlm.nih.gov/24718824,0,,
,,,0,,
,,,0,,
,,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/18230275,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1038/jcbfm.2015.152,https://pubmed.ncbi.nlm.nih.gov/26126864,0,,
,https://doi.org/10.1038/jcbfm.2015.152,https://pubmed.ncbi.nlm.nih.gov/26126864,0,,
,,,0,,
,https://doi.org/10.1186/s12882-017-0777-1,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1097/md.0000000000009481,,0,,
,,,0,,
,,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/28882420,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1212/01.wnl.0000250326.77323.01,https://pubmed.ncbi.nlm.nih.gov/17200485,0,,
,https://doi.org/10.1093/brain/awp071,https://pubmed.ncbi.nlm.nih.gov/19439421,0,,
,https://doi.org/10.4061/2011/546871,,0,,
,https://doi.org/10.4061/2011/546871,https://pubmed.ncbi.nlm.nih.gov/21760989,0,,
,https://doi.org/10.1371/journal.pone.0066367,https://pubmed.ncbi.nlm.nih.gov/23762488,0,,
,https://doi.org/10.1007/s11682-015-9499-9,,0,,
,,,0,,
