openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.1080/09537287.2022.2098199,,1,1,
,https://doi.org/10.1007/s12597-021-00513-9,,1,1,
,https://doi.org/10.1007/978-3-319-48472-3_17,,1,1,
,https://doi.org/10.1007/978-3-030-34885-4_25,,1,1,
,https://doi.org/10.1145/3437120.3437334,,1,1,
,https://doi.org/10.1007/978-3-030-37453-2_47,,1,1,
,https://doi.org/10.1109/SEAA.2018.00050,,1,1,
,https://doi.org/10.1109/JCSSE.2016.7748865,,1,1,
,https://doi.org/10.1109/ICIIECS.2017.8275889,,1,1,
,https://doi.org/10.1109/ACCESS.2019.2894116,,1,1,
,https://doi.org/10.1016/j.bdr.2018.02.006,,1,1,
,,,1,1,
,https://doi.org/10.18280/isi.270110,,1,1,
,https://doi.org/10.1007/978-3-030-11641-5_20,,1,1,
,https://doi.org/10.1109/ICICCT.2017.7975250,,1,1,
,https://doi.org/10.1109/CASE.2011.6042505,,1,1,
,https://doi.org/10.1109/WSC.2014.7019959,,1,1,
,https://doi.org/10.1007/s00170-021-07764-2,,1,1,
,https://doi.org/10.1016/j.autcon.2021.103713,,1,1,
,https://doi.org/10.1109/EDOC.2014.29,,1,1,
,https://doi.org/10.1109/ICTKE.2018.8612402,,1,1,
,https://doi.org/10.1109/ICTKE.2017.8259635,,1,1,
,https://doi.org/10.1109/CONMEDIA46929.2019.8981839,,1,1,
,https://doi.org/10.1007/978-3-319-39696-5_11,,1,1,
,https://doi.org/10.1109/CSCWD.2015.7230925,,1,1,
,https://doi.org/10.1109/ICTAI.2017.00082,,1,1,
,https://doi.org/10.1016/j.is.2019.04.004,,1,1,
,https://doi.org/10.1145/3168390.3168415,,1,1,
,https://doi.org/10.1007/978-3-031-05760-1_14,,1,1,
,https://doi.org/10.1007/978-3-319-23063-4_3,,1,1,
,https://doi.org/10.1177/23800844221088833,,1,1,
,https://doi.org/10.1007/978-3-030-30000-5_86,,1,1,
,https://doi.org/10.1109/ICPM49681.2020.00014,,1,1,
,https://doi.org/10.1109/ISEMANTIC.2019.8884341,,1,1,
,https://doi.org/10.1109/ICPM.2019.00015,,1,1,
,,,1,1,
,https://doi.org/10.1007/978-3-031-07472-1_17,,1,1,
,https://doi.org/10.1109/ICPM.2019.00018,,1,1,
,https://doi.org/10.1007/978-3-319-23063-4_11,,1,1,
,https://doi.org/10.1016/j.ins.2016.03.003,,1,1,
,https://doi.org/10.1109/IISA52424.2021.9555573,,1,1,
,https://doi.org/10.1109/AICCSA.2015.7507173,,1,1,
,,,1,1,
,https://doi.org/10.1145/3202710.3203151,,1,1,
,https://doi.org/10.1109/ICTS.2017.8265660,,1,1,
,,,1,1,
,https://doi.org/10.1016/j.jbi.2018.05.012,,1,1,
,https://doi.org/10.1016/j.jbi.2014.12.004,,1,1,
,https://doi.org/10.1109/CISP-BMEI51763.2020.9263520,,1,1,
,https://doi.org/10.1145/2110363.2110407,,1,1,
,https://doi.org/10.1016/j.trpro.2018.12.187,,1,1,
,https://doi.org/10.1109/LOGISTIQUA49782.2020.9353887,,1,1,
,https://doi.org/10.3390/healthcare10050942,,1,1,
,https://doi.org/10.4995/CARPE2019.2019.10280,,1,1,
,https://doi.org/10.1145/2590748.2590749,,1,1,
,https://doi.org/10.1007/978-3-662-48616-0_31,,1,1,
,https://doi.org/10.1186/s12911-015-0161-7,,1,1,
