pmid,doi,openalex_id,label_included,method
https://pubmed.ncbi.nlm.nih.gov/24282743,https://doi.org/10.3978/j.issn.2223-3652.2013.02.07,https://openalex.org/W1839458804,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/24169712,,https://openalex.org/W2411773881,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/24110548,https://doi.org/10.1109/embc.2013.6610361,https://openalex.org/W2138449851,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/24048418,https://doi.org/10.1038/srep02712,https://openalex.org/W1972931870,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23946882,,https://openalex.org/W2159167372,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23941634,https://doi.org/10.1080/15287394.2013.789415,https://openalex.org/W2158555490,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23923418,https://doi.org/10.1016/s1001-0742(12)60063-1,https://openalex.org/W2140955842,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23849539,https://doi.org/10.1186/2046-7648-2-10,https://openalex.org/W2164807840,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23846197,https://doi.org/10.1038/srep02174,https://openalex.org/W2014714133,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23840160,https://doi.org/10.1089/ees.2012.0273,https://openalex.org/W1971600558,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23833726,https://doi.org/10.3978/j.issn.2223-4292.2013.06.03,https://openalex.org/W1827376605,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23794579,https://doi.org/10.1136/bmjopen-2012-002414,https://openalex.org/W2162113700,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23774614,https://doi.org/10.5761/atcs.cr.13-00013,https://openalex.org/W1987230154,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23743742,https://doi.org/10.5935/1808-8694.20130052,https://openalex.org/W1826352833,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23724049,https://doi.org/10.1371/journal.pone.0064440,https://openalex.org/W2028254080,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23710908,https://doi.org/10.1080/1062936x.2013.773374,https://openalex.org/W2165229909,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23710174,https://doi.org/10.1155/2013/510703,https://openalex.org/W2052611574,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23701306,https://doi.org/10.1080/19440049.2013.789556,https://openalex.org/W2051254234,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23696673,https://doi.org/10.1073/pnas.1214589110,https://openalex.org/W1990684632,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23695853,https://doi.org/10.1007/s11356-013-1782-y,https://openalex.org/W1964458016,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23688121,https://doi.org/10.1021/es4011509,https://openalex.org/W2321097064,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23683893,https://doi.org/10.1016/j.chroma.2013.04.051,https://openalex.org/W1974916973,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23683067,https://doi.org/10.1021/es4001104,https://openalex.org/W2025418648,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23676223,https://doi.org/10.3928/23258160-20130503-04,https://openalex.org/W1972600832,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23676146,https://doi.org/10.1021/es400346n,https://openalex.org/W2319875553,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23675823,https://doi.org/10.1021/la401179s,https://openalex.org/W2312697452,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23672206,https://doi.org/10.1080/10810730.2013.768722,https://openalex.org/W2037158217,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23668242,https://doi.org/10.1021/ja401965d,https://openalex.org/W2320112174,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23668146,,https://openalex.org/W2387254668,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23667542,https://doi.org/10.1371/journal.pone.0062929,https://openalex.org/W2003545467,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23667419,https://doi.org/10.1371/journal.pone.0059479,https://openalex.org/W1972252386,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23656543,https://doi.org/10.1021/ol401057z,https://openalex.org/W2321078181,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23649546,https://doi.org/10.1007/s11356-012-1338-6,https://openalex.org/W2148066675,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23647359,https://doi.org/10.1021/am401436m,https://openalex.org/W2316705591,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23640433,,https://openalex.org/W2169690415,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23626681,https://doi.org/10.1371/journal.pone.0061409,https://openalex.org/W2019544391,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23618922,https://doi.org/10.1016/j.mrgentox.2013.04.004,https://openalex.org/W1971448133,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23618160,https://doi.org/10.1016/j.talanta.2013.02.020,https://openalex.org/W2068437841,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23611181,https://doi.org/10.1080/15287394.2013.771547,https://openalex.org/W2115294221,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23606592,https://doi.org/10.1002/btpr.1724,https://openalex.org/W2100398426,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23597293,https://doi.org/10.1186/1476-069x-12-35,https://openalex.org/W2140828995,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23596130,https://doi.org/10.1002/btpr.1716,https://openalex.org/W2068469440,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23590254,https://doi.org/10.1021/es3034999,https://openalex.org/W2334394530,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23586598,https://doi.org/10.1021/es400617v,https://openalex.org/W2328447535,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23576337,https://doi.org/10.1002/chem.201300186,https://openalex.org/W2104603923,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23574777,https://doi.org/10.1539/joh.12-0264-oa,https://openalex.org/W1981906044,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23571648,https://doi.org/10.1039/c3dt33022b,https://openalex.org/W2089887197,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23568910,https://doi.org/10.7589/2012-03-084,https://openalex.org/W2006549574,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23568610,https://doi.org/10.1007/s00216-013-6888-z,https://openalex.org/W2028523108,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23567314,https://doi.org/10.1016/j.tox.2013.03.011,https://openalex.org/W2054358214,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23566120,https://doi.org/10.1021/es3048043,https://openalex.org/W2026492621,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23565857,https://doi.org/10.1021/la400801s,https://openalex.org/W2006604929,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23562984,https://doi.org/10.1016/j.jhazmat.2013.03.016,https://openalex.org/W2049548465,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23552989,https://doi.org/10.1093/aje/kws392,https://openalex.org/W2138234768,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23552535,,https://openalex.org/W2465276295,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23551254,https://doi.org/10.1021/es305160v,https://openalex.org/W2335466610,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23545396,https://doi.org/10.1016/j.ecoenv.2013.03.005,https://openalex.org/W1964137615,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23544906,https://doi.org/10.1021/am400679r,https://openalex.org/W2333371966,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23544462,https://doi.org/10.2174/1389557511313060004,https://openalex.org/W1981191534,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23542739,https://doi.org/10.3791/50251,https://openalex.org/W1975774742,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23537969,https://doi.org/10.1016/j.ahj.2012.12.022,https://openalex.org/W1989750009,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23536965,https://doi.org/10.1186/1472-6750-13-30,https://openalex.org/W2090981359,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23531206,https://doi.org/10.1021/es4000824,https://openalex.org/W2026801070,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23528236,https://doi.org/10.1021/es400174y,https://openalex.org/W2103455330,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23526711,https://doi.org/10.4161/onci.23034,https://openalex.org/W2139192453,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23526596,https://doi.org/10.1002/chem.201203455,https://openalex.org/W1973150239,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23526435,https://doi.org/10.1002/adma.201205320,https://openalex.org/W2006207357,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23523067,https://doi.org/10.1016/j.chroma.2013.02.085,https://openalex.org/W2010293091,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23521376,https://doi.org/10.1021/es303805k,https://openalex.org/W1968761382,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23517488,https://doi.org/10.1021/jo400280p,https://openalex.org/W2319224973,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23516425,https://doi.org/10.1371/journal.pone.0058017,https://openalex.org/W2055632045,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23515885,https://doi.org/10.5491/shaw.2013.4.1.1,https://openalex.org/W2151011914,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23506970,https://doi.org/10.1016/j.envint.2013.02.005,https://openalex.org/W2027681809,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23506917,https://doi.org/10.1016/j.jcrs.2013.01.022,https://openalex.org/W2035313130,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23502847,,https://openalex.org/W1862787819,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23502252,https://doi.org/10.1260/2040-2295.4.1.109,https://openalex.org/W2025911269,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23500012,https://doi.org/10.1016/j.taap.2013.03.003,https://openalex.org/W2041956776,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23499216,https://doi.org/10.1016/j.chemosphere.2013.02.017,https://openalex.org/W2112951974,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23498693,https://doi.org/10.1016/j.aca.2013.01.056,https://openalex.org/W2046468538,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23498060,https://doi.org/10.1016/j.chemosphere.2013.02.011,https://openalex.org/W2088894703,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23498059,https://doi.org/10.1016/j.chemosphere.2013.02.024,https://openalex.org/W2098028979,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23490179,https://doi.org/10.1016/j.chemosphere.2013.02.016,https://openalex.org/W1969833991,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23487946,,https://openalex.org/W2409782265,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23484973,https://doi.org/10.1021/es303716k,https://openalex.org/W2318739473,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23484930,https://doi.org/10.1021/es4004153,https://openalex.org/W2084435560,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23482063,https://doi.org/10.1289/ehp.1205838,https://openalex.org/W2062732713,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23479250,https://doi.org/10.1007/s00244-012-9864-2,https://openalex.org/W1976995085,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23473698,https://doi.org/10.1016/j.chemosphere.2013.01.088,https://openalex.org/W2073014276,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23473255,https://doi.org/10.1016/j.aca.2013.01.035,https://openalex.org/W1997506953,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23470359,https://doi.org/10.1016/j.tox.2013.02.016,https://openalex.org/W2037241742,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23469560,,https://openalex.org/W2411440570,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23466732,https://doi.org/10.1016/j.envpol.2013.02.002,https://openalex.org/W2022290466,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23466095,https://doi.org/10.1016/j.chemosphere.2013.01.093,https://openalex.org/W2094806909,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23466094,https://doi.org/10.1016/j.chemosphere.2013.01.066,https://openalex.org/W1999210407,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23466034,https://doi.org/10.1016/j.watres.2013.01.047,https://openalex.org/W1998788139,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23463714,,,0,
https://pubmed.ncbi.nlm.nih.gov/23458897,https://doi.org/10.1016/j.toxlet.2013.02.017,https://openalex.org/W2051668228,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23453380,https://doi.org/10.1016/j.ultrasmedbio.2012.11.017,https://openalex.org/W2044630245,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23452926,https://doi.org/10.1016/j.soard.2013.01.015,https://openalex.org/W2166895941,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23452270,https://doi.org/10.1021/am303197n,https://openalex.org/W2327095769,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23447424,https://doi.org/10.1002/adma.201204316,https://openalex.org/W1984347643,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23444050,https://doi.org/10.1007/s13361-012-0551-3,https://openalex.org/W2152856661,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23441933,https://doi.org/10.1021/jf304680j,https://openalex.org/W1981260234,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23441227,https://doi.org/10.1371/journal.pone.0056969,https://openalex.org/W1983925726,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23441176,https://doi.org/10.1371/journal.pone.0056317,https://openalex.org/W2071748066,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23435591,https://doi.org/10.3390/ijerph10020699,https://openalex.org/W2083751545,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23435358,https://doi.org/10.1016/j.aquatox.2012.12.026,https://openalex.org/W2081283082,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23435180,https://doi.org/10.1016/j.tox.2013.02.009,https://openalex.org/W2019899468,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23427857,https://doi.org/10.1016/j.chemosphere.2013.01.056,https://openalex.org/W1982986074,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23426585,https://doi.org/10.1039/c3em30739e,https://openalex.org/W2049430020,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23419425,https://doi.org/10.1016/j.envint.2012.12.014,https://openalex.org/W2088255575,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23418521,https://doi.org/10.1371/journal.pone.0056127,https://openalex.org/W2069161392,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23418023,https://doi.org/10.1002/chem.201203571,https://openalex.org/W2120126302,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23416907,https://doi.org/10.1016/j.saa.2013.01.019,https://openalex.org/W2075364016,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23415492,https://doi.org/10.1016/j.chemosphere.2012.12.079,https://openalex.org/W2022964580,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23410865,https://doi.org/10.1016/j.scitotenv.2013.01.029,https://openalex.org/W2004898895,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23410863,https://doi.org/10.1016/j.scitotenv.2012.12.095,https://openalex.org/W2098718848,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23410673,https://doi.org/10.1016/j.envpol.2012.12.019,https://openalex.org/W1966202933,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23410534,https://doi.org/10.1289/ehp.1205673,https://openalex.org/W2114650813,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23409863,https://doi.org/10.1186/1471-2407-13-77,https://openalex.org/W2016842946,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23404131,https://doi.org/10.1007/s00216-013-6787-3,https://openalex.org/W2093216045,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23399300,https://doi.org/10.1016/j.chemosphere.2013.01.012,https://openalex.org/W2071359937,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23397360,https://doi.org/10.1039/c2jm30258f,https://openalex.org/W2092967092,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23395527,https://doi.org/10.1016/j.chemosphere.2012.12.070,https://openalex.org/W2131577051,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23392856,https://doi.org/10.1007/s10753-013-9603-5,https://openalex.org/W1967529408,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23391484,https://doi.org/10.1016/j.toxlet.2013.01.025,https://openalex.org/W1997807602,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23382877,https://doi.org/10.1371/journal.pone.0054176,https://openalex.org/W2070928735,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23382775,https://doi.org/10.7150/thno.4846,https://openalex.org/W2134421998,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23381460,https://doi.org/10.1039/c3cp44204g,https://openalex.org/W2129258694,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23380873,https://doi.org/10.1039/c3lc40973b,https://openalex.org/W1968172449,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23379692,https://doi.org/10.1021/jf305003h,https://openalex.org/W2318566504,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23379649,https://doi.org/10.1021/es3045339,https://openalex.org/W2326633002,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23378367,https://doi.org/10.1002/etc.2146,https://openalex.org/W2105535927,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23378177,https://doi.org/10.1002/jssc.201200913,https://openalex.org/W1560004821,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23376515,https://doi.org/10.1016/j.scitotenv.2012.10.091,https://openalex.org/W2062835684,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23375822,https://doi.org/10.1016/j.chemosphere.2012.12.063,https://openalex.org/W2108614629,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23374650,https://doi.org/10.1016/s0140-6736(12)61852-2,https://openalex.org/W2129970474,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23369195,https://doi.org/10.1186/2047-1440-1-2,https://openalex.org/W2116156789,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23363078,https://doi.org/10.1021/la304641q,https://openalex.org/W2326468951,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23229526,,https://openalex.org/W2463976173,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23360585,https://doi.org/10.1289/ehp.1205118,https://openalex.org/W1986462163,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23360134,https://doi.org/10.1021/es305352p,https://openalex.org/W2015046355,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23355490,https://doi.org/10.1002/anie.201205260,https://openalex.org/W2016889859,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23353032,https://doi.org/10.1016/j.toxlet.2013.01.012,https://openalex.org/W2054264058,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23351568,https://doi.org/10.1186/2008-2231-21-6,https://openalex.org/W2165670927,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23347089,https://doi.org/10.3109/09513590.2012.758702,https://openalex.org/W2080874070,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23343515,https://doi.org/10.1161/circimaging.112.000125,https://openalex.org/W2058185649,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23341327,https://doi.org/10.1002/jssc.201200730,https://openalex.org/W1532578584,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23340305,https://doi.org/10.1016/j.toxlet.2013.01.006,https://openalex.org/W2083002282,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23339957,https://doi.org/10.1161/strokeaha.112.677039,https://openalex.org/W2103437672,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23333509,https://doi.org/10.1016/j.scitotenv.2012.12.040,https://openalex.org/W2044601853,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23322558,https://doi.org/10.1002/etc.2122,https://openalex.org/W2146300424,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23321147,https://doi.org/10.1016/j.envint.2012.12.002,https://openalex.org/W2008390761,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23316313,https://doi.org/10.1161/jaha.112.001735,https://openalex.org/W2155281354,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23314039,https://doi.org/10.1016/j.envint.2012.12.007,https://openalex.org/W2030183425,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23312960,https://doi.org/10.1016/j.ultrasmedbio.2012.10.004,https://openalex.org/W2017568670,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23309686,https://doi.org/10.1289/ehp.1205351,https://openalex.org/W1987693012,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23308854,https://doi.org/10.1289/ehp.1205829,https://openalex.org/W1964562937,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23308366,https://doi.org/10.1021/la304146r,https://openalex.org/W2005229114,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23305554,https://doi.org/10.1021/es304336r,https://openalex.org/W2314753261,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23301525,https://doi.org/10.1021/am3027025,https://openalex.org/W2024259291,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23293088,https://doi.org/10.1002/anie.201207383,https://openalex.org/W2130047283,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23290940,https://doi.org/10.1016/j.chemosphere.2012.11.076,https://openalex.org/W2037443070,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23290357,https://doi.org/10.1016/j.chroma.2012.12.016,https://openalex.org/W1975741625,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23289755,https://doi.org/10.1021/ac3033189,https://openalex.org/W2332157608,0,id_retrieval_pmid
