openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.1111/bjh.16964,,1,,
,https://doi.org/10.1111/hae.13965,,1,,
,https://doi.org/10.1002/cpdd.617,,1,,
,https://doi.org/10.1002/cpdd.805,,1,,
,https://doi.org/10.1056/NEJMoa1803550,,1,,
,,,1,,
,https://doi.org/10.1016/s2352-3026(19)30054-7,,1,,
,https://doi.org/10.1007/s40262-020-00904-z,,1,,
,https://doi.org/10.1055/s-0040-1717114,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,0,,
,,,0,,
,https://doi.org/10.1111/hae.13005_B,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1111/bjh.15226,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1055/s-0039-1680140,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1111/hae.13217,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1002/rth2.12012,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1007/s10928-019-09646-3,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1002/ajh.25153,,0,,
,https://doi.org/10.1182/blood-2019-125364,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.2450/2019.0211-19,,0,,
,https://doi.org/10.1182/blood-2018-99-119226,,0,,
,,,0,,
,https://doi.org/10.1016/j.jval.2018.09.2634,,0,,
,,,0,,
,https://doi.org/10.1002/rth2.12229,,0,,
,,,0,,
,https://doi.org/10.1016/j.jval.2019.09.2434,,0,,
,,,0,,
,https://doi.org/10.1016/j.jval.2018.09.2729,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1016/j.transci.2018.05.020,,0,,
,https://doi.org/10.1111/hae.13911,,0,,
,https://doi.org/10.1182/blood-2017-08-742312,,0,,
,,,0,,
,https://doi.org/10.12688/f1000research.12491.1,,0,,
,,,0,,
,https://doi.org/10.1177/2040620717746312,,0,,
,,,0,,
,https://doi.org/10.1182/blood-2019-122010,,0,,
,,,0,,
,https://doi.org/10.1111/hae.13819,,0,,
,,,0,,
,https://doi.org/10.1002/rth2.12229,,0,,
,,,0,,
