openalex_id,doi,pmid,label_included
https://openalex.org/W2028769624,https://doi.org/10.1038/sj.sc.3100336,,0
https://openalex.org/W1981016317,https://doi.org/10.1080/01612840290052712,https://pubmed.ncbi.nlm.nih.gov/12217220,0
https://openalex.org/W2024037170,https://doi.org/10.1046/j.1440-1819.1999.00618.x,https://pubmed.ncbi.nlm.nih.gov/10687743,0
https://openalex.org/W2618848222,,,0
https://openalex.org/W2117310278,https://doi.org/10.1186/1745-6215-14-231,https://pubmed.ncbi.nlm.nih.gov/23880333,0
https://openalex.org/W1985403101,https://doi.org/10.1054/ijom.2001.0131,https://pubmed.ncbi.nlm.nih.gov/11720038,0
https://openalex.org/W2150840974,https://doi.org/10.1080/10615806.2014.880111,https://pubmed.ncbi.nlm.nih.gov/24392700,0
https://openalex.org/W4238793358,https://doi.org/10.1002/pon.4622,https://pubmed.ncbi.nlm.nih.gov/29424122,0
https://openalex.org/W2148653311,,,0
https://openalex.org/W1923642492,https://doi.org/10.1186/s12906-015-0753-x,https://pubmed.ncbi.nlm.nih.gov/26329694,0
https://openalex.org/W1832400966,,,0
https://openalex.org/W2234544150,https://doi.org/10.1097/00004850-199606003-00011,,0
https://openalex.org/W2038772870,https://doi.org/10.1016/j.brat.2012.02.015,https://pubmed.ncbi.nlm.nih.gov/22466022,0
https://openalex.org/W2473776613,https://doi.org/10.1017/s0033291716000945,,0
https://openalex.org/W2736753647,https://doi.org/10.1080/01612840.2017.1315623,https://pubmed.ncbi.nlm.nih.gov/28745912,0
https://openalex.org/W1778115368,https://doi.org/10.1080/02791072.2015.1050133,,0
https://openalex.org/W2403407855,https://doi.org/10.1016/s0022-5347(17)32439-4,,0
https://openalex.org/W2054038447,https://doi.org/10.1007/s00296-011-2045-1,https://pubmed.ncbi.nlm.nih.gov/21785956,0
https://openalex.org/W2068671279,https://doi.org/10.1016/j.brat.2011.02.005,https://pubmed.ncbi.nlm.nih.gov/21397895,0
https://openalex.org/W2053869864,https://doi.org/10.1097/00001199-199810000-00005,,0
https://openalex.org/W2003712962,https://doi.org/10.15288/jsa.2003.64.120,,0
https://openalex.org/W2101457117,https://doi.org/10.1176/appi.ajp.2013.13040552,https://pubmed.ncbi.nlm.nih.gov/24480899,1
https://openalex.org/W2165274586,https://doi.org/10.1016/j.clae.2006.09.008,https://pubmed.ncbi.nlm.nih.gov/17098464,0
https://openalex.org/W2610317330,https://doi.org/10.1016/j.janxdis.2017.04.007,https://pubmed.ncbi.nlm.nih.gov/28528015,0
https://openalex.org/W1933979180,https://doi.org/10.1002/pon.3058,https://pubmed.ncbi.nlm.nih.gov/22374732,0
