openalex_id,doi,pmid,label_included
https://openalex.org/W2560771632,https://doi.org/10.1017/s1041610216002118,,0
https://openalex.org/W2617011497,https://doi.org/10.5603/nmr.2017.0019,,0
https://openalex.org/W2417839114,,,0
https://openalex.org/W2403995777,https://doi.org/10.2174/1567205013666151116125349,,0
https://openalex.org/W2085884534,https://doi.org/10.1016/j.atherosclerosis.2014.02.003,,0
https://openalex.org/W2412334141,,,0
https://openalex.org/W2488932083,https://doi.org/10.1016/j.jns.2016.08.012,,0
https://openalex.org/W1977871877,https://doi.org/10.1016/j.neulet.2012.05.033,,0
https://openalex.org/W2287589399,,,0
https://openalex.org/W1968659053,https://doi.org/10.2478/s13380-013-0141-2,,0
https://openalex.org/W2500109500,https://doi.org/10.1186/s40478-016-0350-3,,0
https://openalex.org/W1987504006,https://doi.org/10.1161/01.str.0000013563.73522.cb,,0
https://openalex.org/W2299650482,https://doi.org/10.3233/jad-150890,,0
https://openalex.org/W4237096961,https://doi.org/10.1212/wnl.59.3.383,,0
https://openalex.org/W2410074111,https://doi.org/10.1055/s-2007-1002221,,0
https://openalex.org/W2229565311,https://doi.org/10.1177/0271678x15616400,,0
https://openalex.org/W2155886909,https://doi.org/10.1001/archneur.1991.00530140099022,,0
https://openalex.org/W2143615397,https://doi.org/10.1001/archneur.61.10.1531,,0
https://openalex.org/W1978994585,https://doi.org/10.1159/000051256,,0
https://openalex.org/W2132390316,https://doi.org/10.1148/radiol.12120319,,0
https://openalex.org/W2050580417,https://doi.org/10.1016/j.clineuro.2012.06.031,,0
https://openalex.org/W2034624455,https://doi.org/10.1016/j.neurobiolaging.2008.11.004,,0
https://openalex.org/W2165676529,https://doi.org/10.3988/jcn.2007.3.1.57,,0
https://openalex.org/W2742635950,https://doi.org/10.3174/ajnr.a5327,,0
https://openalex.org/W2056757880,https://doi.org/10.1191/096120300680199015,,0
https://openalex.org/W1978843018,https://doi.org/10.1159/000111582,,0
https://openalex.org/W1989698345,https://doi.org/10.1620/tjem.195.135,,0
https://openalex.org/W2001653746,https://doi.org/10.1017/s1041610212000932,,0
https://openalex.org/W2741094455,https://doi.org/10.1136/annrheumdis-2016-210767,,0
https://openalex.org/W2134302786,https://doi.org/10.3758/s13415-013-0239-6,,0
https://openalex.org/W2527818344,https://doi.org/10.1016/j.pscychresns.2016.09.012,,0
https://openalex.org/W2008971401,https://doi.org/10.1093/brain/117.4.747,,0
https://openalex.org/W2168123222,https://doi.org/10.1016/j.jns.2009.02.343,,0
https://openalex.org/W1983183710,https://doi.org/10.1109/isbi.2013.6556463,,0
https://openalex.org/W2127336187,https://doi.org/10.1136/bcr-2012-008390,,0
https://openalex.org/W2118900259,https://doi.org/10.1001/archneurol.2012.1527,,1
https://openalex.org/W2130256616,https://doi.org/10.3174/ajnr.a2541,,0
https://openalex.org/W2076067778,https://doi.org/10.1097/wnn.0b013e31805d859e,,0
https://openalex.org/W2623948558,https://doi.org/10.1016/s1474-4422(17)30124-2,,0
https://openalex.org/W2011124719,https://doi.org/10.1002/ana.410050209,,0
https://openalex.org/W2065464438,https://doi.org/10.1001/archneur.1991.00530180087022,,0
https://openalex.org/W2010104330,https://doi.org/10.1016/j.jemermed.2012.01.055,,0
https://openalex.org/W2077392329,https://doi.org/10.1159/000088562,,0
https://openalex.org/W2024349217,https://doi.org/10.1016/j.neuroimage.2013.06.040,,0
https://openalex.org/W2060642462,https://doi.org/10.1073/pnas.0603414103,,0
https://openalex.org/W1932991340,https://doi.org/10.1007/s00415-015-7782-8,,0
https://openalex.org/W2148457609,https://doi.org/10.1007/s12149-007-0099-7,,0
https://openalex.org/W2034197377,https://doi.org/10.1161/01.str.0000245091.28429.6a,,0
https://openalex.org/W211453616,,,0
https://openalex.org/W1590289928,https://doi.org/10.3233/jad-2012-121273,,0
https://openalex.org/W2749828335,https://doi.org/10.1016/j.nicl.2017.08.011,,0
https://openalex.org/W1967313695,https://doi.org/10.1007/s12149-013-0762-0,,0
https://openalex.org/W2094597437,https://doi.org/10.3389/fnagi.2015.00010,,0
https://openalex.org/W2070783186,https://doi.org/10.1148/radiology.147.3.6844607,,0
https://openalex.org/W2087843925,https://doi.org/10.1212/wnl.0b013e318217e76a,,0
https://openalex.org/W2089408032,https://doi.org/10.1016/j.clineuro.2014.01.006,,0
https://openalex.org/W2053880193,https://doi.org/10.1161/strokeaha.106.478263,,0
https://openalex.org/W2077312665,https://doi.org/10.1016/j.schres.2004.02.011,,0
https://openalex.org/W2086136360,https://doi.org/10.1016/0006-8993(94)91494-x,,0
https://openalex.org/W1984167568,https://doi.org/10.1136/jnnp.43.2.139,,0
https://openalex.org/W2136210722,https://doi.org/10.1001/archneurol.2010.284,,0
https://openalex.org/W2110103254,,,0
https://openalex.org/W2524064509,https://doi.org/10.3174/ajnr.a4956,,0
https://openalex.org/W2294530785,https://doi.org/10.1080/13554794.2016.1142567,,0
https://openalex.org/W1990912256,https://doi.org/10.1111/j.1365-2990.2008.01006.x,,0
https://openalex.org/W3032473645,https://doi.org/10.3760/cma.j.issn.1006-7876.2010.12.009,,0
https://openalex.org/W1914642870,https://doi.org/10.3233/jad-143186,,0
https://openalex.org/W2050738999,https://doi.org/10.1159/000313443,,0
https://openalex.org/W2090209510,https://doi.org/10.1212/01.wnl.0000339484.61490.a4,,0
https://openalex.org/W1868922785,https://doi.org/10.1016/j.neurad.2015.07.004,,0
https://openalex.org/W2055016868,https://doi.org/10.1002/ana.23644,,0
https://openalex.org/W2593756630,https://doi.org/10.1159/000455127,,0
https://openalex.org/W1887811642,https://doi.org/10.1016/j.archger.2015.10.006,,0
https://openalex.org/W2766922538,https://doi.org/10.3233/jad-170587,,0
https://openalex.org/W2750443165,https://doi.org/10.1016/j.nicl.2017.08.020,,0
https://openalex.org/W2039002541,https://doi.org/10.1017/s1041610200006542,,0
https://openalex.org/W2024794169,https://doi.org/10.1016/j.jns.2009.02.314,,0
https://openalex.org/W2264685787,,,0
https://openalex.org/W2064674878,https://doi.org/10.1007/s00415-006-0238-4,,0
https://openalex.org/W1509761269,,,0
https://openalex.org/W2766253251,https://doi.org/10.12659/ajcr.905297,,0
https://openalex.org/W2151380923,https://doi.org/10.1016/j.jad.2014.04.040,,0
https://openalex.org/W2018879929,https://doi.org/10.1212/01.wnl.0000070411.13217.7e,,0
https://openalex.org/W2051521698,https://doi.org/10.1007/s00540-011-1108-5,,0
https://openalex.org/W2063781687,https://doi.org/10.1007/s00415-008-0874-y,,0
https://openalex.org/W2008259858,https://doi.org/10.3171/jns.1996.84.6.0972,,0
https://openalex.org/W2744275124,https://doi.org/10.2147/cia.s139515,,0
https://openalex.org/W2073144270,https://doi.org/10.2169/internalmedicine.54.3747,,0
https://openalex.org/W2127283921,https://doi.org/10.1002/hbm.22330,,0
https://openalex.org/W372351507,https://doi.org/10.1007/s11682-015-9393-5,,0
https://openalex.org/W2794184137,https://doi.org/10.1007/s12149-018-1236-1,,0
https://openalex.org/W1962056695,https://doi.org/10.1161/strokeaha.115.009341,,0
https://openalex.org/W1966821136,https://doi.org/10.1093/ageing/afr113,,0
https://openalex.org/W2368081532,https://doi.org/10.3760/j:issn:0376-2491.2007.26.017,,0
https://openalex.org/W2087863553,https://doi.org/10.1002/jmri.20272,,0
https://openalex.org/W2105318390,https://doi.org/10.1016/j.jalz.2011.10.004,,0
https://openalex.org/W2087474123,https://doi.org/10.1007/s11060-012-0901-9,,0
https://openalex.org/W2165063958,https://doi.org/10.1212/wnl.54.2.389,,0
https://openalex.org/W2021650069,https://doi.org/10.1212/wnl.0000000000001521,,0
https://openalex.org/W2069117366,https://doi.org/10.1016/j.neurobiolaging.2014.07.036,,0
https://openalex.org/W2170844930,https://doi.org/10.1001/archneur.1996.00550070116019,,0
https://openalex.org/W2086523759,https://doi.org/10.1016/j.neuroimage.2007.11.053,,0
https://openalex.org/W2032740154,https://doi.org/10.1159/000017107,,0
https://openalex.org/W2735593160,https://doi.org/10.1111/neup.12398,,0
https://openalex.org/W1981212164,https://doi.org/10.1148/radiology.169.2.3174991,,0
https://openalex.org/W2474649532,https://doi.org/10.3727/036012992816357800,,0
https://openalex.org/W1992043416,https://doi.org/10.1002/dmrr.632,,0
https://openalex.org/W2111848002,https://doi.org/10.1016/j.neuroimage.2010.05.036,,0
https://openalex.org/W2105580407,https://doi.org/10.1016/j.jstrokecerebrovasdis.2014.05.036,,0
https://openalex.org/W1578353596,https://doi.org/10.1111/j.1479-8301.2012.00427.x,,0
https://openalex.org/W2159508688,https://doi.org/10.3174/ajnr.a4560,,0
https://openalex.org/W2158940044,https://doi.org/10.1136/jnnp.2003.030189,,0
https://openalex.org/W2142562348,https://doi.org/10.1161/01.str.0000259816.31370.44,,0
https://openalex.org/W2586999271,https://doi.org/10.3233/nre-171471,,0
https://openalex.org/W2005810979,https://doi.org/10.1001/archneur.1987.00520130028013,,0
https://openalex.org/W2031800463,https://doi.org/10.1016/j.nicl.2014.02.012,,0
https://openalex.org/W2088414032,https://doi.org/10.1016/j.nucmedbio.2015.04.001,,0
https://openalex.org/W2515612439,https://doi.org/10.1136/jnnp-2016-313979,,0
https://openalex.org/W1971735349,https://doi.org/10.1212/01.wnl.0000306696.82017.66,,0
https://openalex.org/W41124329,,,0
https://openalex.org/W2090206502,https://doi.org/10.1016/j.cortex.2011.10.002,,0
