openalex_id,doi,pmid,label_included
https://openalex.org/W2154275807,https://doi.org/10.1192/bjp.bp.112.117762,https://pubmed.ncbi.nlm.nih.gov/23637110,0
https://openalex.org/W2038696986,https://doi.org/10.1521/pedi_2012_26_068,https://pubmed.ncbi.nlm.nih.gov/23130813,0
https://openalex.org/W2111081751,https://doi.org/10.1176/ajp.2007.164.6.974,https://pubmed.ncbi.nlm.nih.gov/17541061,0
https://openalex.org/W2007631349,https://doi.org/10.1007/s00406-007-0735-1,https://pubmed.ncbi.nlm.nih.gov/17902007,0
https://openalex.org/W2578155227,https://doi.org/10.1097/pra.0000000000000086,,0
https://openalex.org/W1966317054,https://doi.org/10.1038/tp.2013.34,https://pubmed.ncbi.nlm.nih.gov/23695233,0
https://openalex.org/W2090107195,https://doi.org/10.1016/j.drugalcdep.2007.06.001,https://pubmed.ncbi.nlm.nih.gov/17706375,0
https://openalex.org/W2177882779,https://doi.org/10.1016/j.jns.2015.09.357,https://pubmed.ncbi.nlm.nih.gov/26421830,0
https://openalex.org/W2093949515,https://doi.org/10.1037/a0014044,https://pubmed.ncbi.nlm.nih.gov/19045974,0
https://openalex.org/W2092999504,https://doi.org/10.1186/s12888-014-0301-0,https://pubmed.ncbi.nlm.nih.gov/25403144,0
https://openalex.org/W2162808995,https://doi.org/10.1177/1078390313503552,https://pubmed.ncbi.nlm.nih.gov/24055956,0
https://openalex.org/W2079007185,https://doi.org/10.1016/j.beth.2014.05.004,https://pubmed.ncbi.nlm.nih.gov/25311294,0
https://openalex.org/W2080483148,https://doi.org/10.1080/00048670802415392,https://pubmed.ncbi.nlm.nih.gov/18941964,0
https://openalex.org/W2032641673,https://doi.org/10.1016/j.cbpra.2006.04.023,,0
https://openalex.org/W2101656487,https://doi.org/10.1176/appi.ps.201100311,https://pubmed.ncbi.nlm.nih.gov/22751905,0
https://openalex.org/W2513138965,https://doi.org/10.1371/journal.pone.0160515,https://pubmed.ncbi.nlm.nih.gov/27504634,0
https://openalex.org/W2062934922,https://doi.org/10.1097/00124509-200106000-00002,https://pubmed.ncbi.nlm.nih.gov/11417933,0
https://openalex.org/W88052968,https://doi.org/10.1055/s-0032-1311580,https://pubmed.ncbi.nlm.nih.gov/22565337,0
https://openalex.org/W2003566233,https://doi.org/10.1136/bmj.g5378,https://pubmed.ncbi.nlm.nih.gov/25228296,0
https://openalex.org/W4229636375,https://doi.org/10.1002/14651858.cd005652,,0
https://openalex.org/W2079572234,https://doi.org/10.1016/j.psc.2010.04.007,https://pubmed.ncbi.nlm.nih.gov/20599139,0
https://openalex.org/W2568683396,https://doi.org/10.1016/j.neurenf.2016.12.005,,0
https://openalex.org/W2012121436,https://doi.org/10.1007/s10552-012-0042-7,https://pubmed.ncbi.nlm.nih.gov/22915096,0
https://openalex.org/W2095993002,https://doi.org/10.1046/j.1365-2354.2000.00220.x,https://pubmed.ncbi.nlm.nih.gov/11829370,0
https://openalex.org/W2495407087,https://doi.org/10.1016/j.jad.2016.07.025,https://pubmed.ncbi.nlm.nih.gov/27552444,0
https://openalex.org/W1934813234,https://doi.org/10.1002/pmh.1296,https://pubmed.ncbi.nlm.nih.gov/26058794,0
