openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.3899/jrheum.171098,https://pubmed.ncbi.nlm.nih.gov/29961694,1,1,
,https://doi.org/10.1186/s13075-017-1219-y,https://pubmed.ncbi.nlm.nih.gov/28122635,1,1,
,https://doi.org/10.1016/j.ejrad.2014.11.026,https://pubmed.ncbi.nlm.nih.gov/25541020,1,1,
,https://doi.org/10.1097/MD.0b013e318260977c,https://pubmed.ncbi.nlm.nih.gov/22732951,1,1,
,https://doi.org/10.1111/nan.12519,https://pubmed.ncbi.nlm.nih.gov/30267437,1,1,
,https://doi.org/10.1016/j.semarthrit.2011.09.008,https://pubmed.ncbi.nlm.nih.gov/22078416,1,1,
,https://doi.org/10.1186/ar4332,https://pubmed.ncbi.nlm.nih.gov/24286268,1,1,
,https://doi.org/10.1002/art.22506,,1,1,
,https://doi.org/10.1016/j.lpm.2012.12.003,https://pubmed.ncbi.nlm.nih.gov/23428662,1,1,
,https://doi.org/10.1186/s13613-018-0433-3,,1,1,
,https://doi.org/10.1196/annals.1398.047,https://pubmed.ncbi.nlm.nih.gov/17785330,1,1,
,https://doi.org/10.3899/jrheum.151067,https://pubmed.ncbi.nlm.nih.gov/27036381,1,1,
,https://doi.org/10.3899/jrheum.111604,https://pubmed.ncbi.nlm.nih.gov/22859355,1,1,
,https://doi.org/10.3899/jrheum.150844,https://pubmed.ncbi.nlm.nih.gov/27252419,1,1,
,https://doi.org/10.1093/rheumatology/kev004,https://pubmed.ncbi.nlm.nih.gov/25740830,1,1,
,,,1,1,
,https://doi.org/10.1016/j.autrev.2017.01.008,https://pubmed.ncbi.nlm.nih.gov/28147261,1,1,
,https://doi.org/10.1016/j.semarthrit.2016.03.011,https://pubmed.ncbi.nlm.nih.gov/27139168,1,1,
,https://doi.org/10.1136/annrheumdis-2017-211868,https://pubmed.ncbi.nlm.nih.gov/28855174,1,1,
,https://doi.org/10.1016/j.rmed.2014.09.003,https://pubmed.ncbi.nlm.nih.gov/25269710,1,1,
,https://doi.org/10.1183/09031936.00104310,https://pubmed.ncbi.nlm.nih.gov/21357927,1,1,
,https://doi.org/10.1007/s10067-018-4032-3,https://pubmed.ncbi.nlm.nih.gov/29453582,1,1,
,https://doi.org/10.1186/s12890-016-0325-y,https://pubmed.ncbi.nlm.nih.gov/27903248,1,1,
,https://doi.org/10.1016/j.rmed.2016.09.002,https://pubmed.ncbi.nlm.nih.gov/27692137,1,1,
,,,1,1,
,https://doi.org/10.1093/brain/aww125,,1,1,
,https://doi.org/10.1080/08916930600623791,https://pubmed.ncbi.nlm.nih.gov/16769659,1,1,
,https://doi.org/10.3899/jrheum.161480,https://pubmed.ncbi.nlm.nih.gov/28461650,1,1,
,https://doi.org/10.1111/j.1365-2133.2006.07593.x,,1,1,
,https://doi.org/10.1016/j.autrev.2012.06.006,https://pubmed.ncbi.nlm.nih.gov/22771754,1,1,
,https://doi.org/10.1183/09031936.00156312,https://pubmed.ncbi.nlm.nih.gov/23397301,1,1,
,https://doi.org/10.1136/annrheumdis-2017-eular.3476,,1,1,
,https://doi.org/10.1093/brain/awv192,,1,1,
,https://doi.org/10.1001/jamaneurol.2017.0934,https://pubmed.ncbi.nlm.nih.gov/28586844,1,1,
,https://doi.org/10.1016/j.humpath.2014.01.018,https://pubmed.ncbi.nlm.nih.gov/24767252,1,1,
,,,1,1,
,,https://pubmed.ncbi.nlm.nih.gov/26443871,1,1,
,,,1,1,
,https://doi.org/10.5858/arpa.2017-0010-OA,https://pubmed.ncbi.nlm.nih.gov/28967806,1,1,
,https://doi.org/10.1136/jclinpath-2014-202367,https://pubmed.ncbi.nlm.nih.gov/24891607,1,1,
,https://doi.org/10.1212/WNL.0000000000001422,https://pubmed.ncbi.nlm.nih.gov/25746564,1,1,
,https://doi.org/10.1002/art.39977,,1,1,
,https://doi.org/10.1016/j.rmed.2017.10.020,https://pubmed.ncbi.nlm.nih.gov/29229096,1,1,
,https://doi.org/10.1371/journal.pone.0133702,https://pubmed.ncbi.nlm.nih.gov/26539981,1,1,
,https://doi.org/10.1016/j.autrev.2012.01.006,,1,1,
,https://doi.org/10.1016/j.rmed.2012.01.001,https://pubmed.ncbi.nlm.nih.gov/22280877,1,1,
,https://doi.org/10.1016/j.ejim.2013.01.002,https://pubmed.ncbi.nlm.nih.gov/23375620,1,1,
,https://doi.org/10.1016/j.rmed.2016.07.009,https://pubmed.ncbi.nlm.nih.gov/27578469,1,1,
,https://doi.org/10.1002/acr.21895,https://pubmed.ncbi.nlm.nih.gov/23203765,1,1,
,https://doi.org/10.1378/chest.08-2233,https://pubmed.ncbi.nlm.nih.gov/19225060,1,1,
,,,1,1,
,https://doi.org/10.3899/jrheum.170541,https://pubmed.ncbi.nlm.nih.gov/29606668,1,1,
,https://doi.org/10.1136/annrheumdis-2015-eular.2947,,1,1,
,https://doi.org/10.2169/internalmedicine.49.2889,,1,1,
,https://doi.org/10.1080/08916934.2018.1441830,https://pubmed.ncbi.nlm.nih.gov/29463118,1,1,
,https://doi.org/10.1016/j.rmed.2009.05.001,https://pubmed.ncbi.nlm.nih.gov/19497723,1,1,
,https://doi.org/10.1007/s00296-009-0884-9,https://pubmed.ncbi.nlm.nih.gov/19266202,1,1,
,https://doi.org/10.1097/RHU.0b013e3181f3bf9c,,1,1,
,https://doi.org/10.1093/rheumatology/kep157,,1,1,
,https://doi.org/10.1002/art.1780350718,,1,1,
