openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.1016/j.infsof.2015.09.002,,1,,
,https://doi.org/10.1109/ISSRE.2015.7381799,,1,,
,https://doi.org/10.1016/j.jss.2016.01.018,,1,,
,,,1,,
,https://doi.org/10.1145/2884781.2884874,,1,,
,https://doi.org/10.1145/2896941.2896951,,1,,
,https://doi.org/10.1145/2889160.2889240,,1,,
,https://doi.org/10.1016/j.jss.2016.06.017,,1,,
,https://doi.org/10.1007/s11219-016-9328-4,,1,,
,https://doi.org/10.1145/2908812.2908850,,1,,
,https://doi.org/10.1109/WICSA.2016.24,,1,,
,https://doi.org/10.1109/ICSTW.2016.14,,1,,
,https://doi.org/10.1145/2972206.2972224,,1,,
,https://doi.org/10.1145/2993288.2993299,,1,,
,https://doi.org/10.1109/SEAA.2016.29,,1,,
,https://doi.org/10.1145/2950290.2983954,,1,,
,https://doi.org/10.1145/2950290.2983937,,1,,
,https://doi.org/10.1007/978-3-319-49094-6_17,,1,,
,https://doi.org/10.1007/978-3-319-49421-0_10,,1,,
,https://doi.org/10.1109/ISSRE.2016.23,,1,,
,https://doi.org/10.1109/ICSME.2016.77,,1,,
,https://doi.org/10.1609/aimag.v38i1.2714,,1,,
,https://doi.org/10.1109/MCI.2017.2670460,,1,,
,https://doi.org/10.1109/ICSTW.2017.6,,1,,
,https://doi.org/10.1145/3092703.3092709,,1,,
,https://doi.org/10.1145/3106237.3117763,,1,,
,https://doi.org/10.1145/3106237.3106297,,1,,
,https://doi.org/10.1007/s11219-017-9398-y,,1,,
,https://doi.org/10.1109/APSEC.2017.22,,1,,
,https://doi.org/10.1016/j.infsof.2018.06.007,,1,,
,https://doi.org/10.1145/3213846.3213875,,1,,
,https://doi.org/10.1016/j.jss.2018.08.061,,1,,
,https://doi.org/10.1145/3180155.3180198,,1,,
,https://doi.org/10.1145/3180155.3180210,,1,,
,,,1,,
,https://doi.org/10.1145/3236024.3236053,,1,,
,https://doi.org/10.1145/3236024.3275527,,1,,
,https://doi.org/10.1109/ICSME.2018.00016,,1,,
,https://doi.org/10.1109/ISSRE.2018.00025,,1,,
,https://doi.org/10.1007/s11390-019-1917-9,,1,,
,https://doi.org/10.1109/ICST.2019.00052,,1,,
,https://doi.org/10.1109/ICST.2019.00039,,1,,
,https://doi.org/10.1007/s11219-019-09449-2,,1,,
,https://doi.org/10.5220/0007842502260237,,1,,
,https://doi.org/10.1145/3338906.3340448,,1,,
,https://doi.org/10.1145/3338906.3341187,,1,,
,https://doi.org/10.1109/ICSE-SEIP.2019.00018,,1,,
,https://doi.org/10.1109/ICSE-SEIP.2019.00031,,1,,
,https://doi.org/10.1109/ICSE-SEIP.2019.00019,,1,,
,https://doi.org/10.1109/ICSE.2019.00055,,1,,
,https://doi.org/10.1109/ICSE.2019.00054,,1,,
,https://doi.org/10.1016/j.jss.2019.110430,,1,,
,https://doi.org/10.1145/3361242.3361258,,1,,
,https://doi.org/10.1109/SMC.2019.8914505,,1,,
,https://doi.org/10.1007/978-3-030-35510-4_4,,1,,
,https://doi.org/10.1007/978-3-030-35510-4_3,,1,,
,https://doi.org/10.1109/SCAM.2019.00032,,1,,
,https://doi.org/10.1109/ISSRE.2019.00031,,1,,
,https://doi.org/10.1109/TSE.2020.2992428,,1,,
,https://doi.org/10.1109/TR.2020.2979815,,1,,
,https://doi.org/10.1145/3395363.3397383,,1,,
,https://doi.org/10.1145/3377811.3380369,,1,,
,https://doi.org/10.29007/7z5n,,1,,
,https://doi.org/10.1007/978-3-030-72904-2_11,,1,,
,https://doi.org/10.1109/TSE.2021.3070549,,1,,
,https://doi.org/10.1145/3460319.3464834,,1,,
,https://doi.org/10.1145/3457913.3457930,,1,,
,https://doi.org/10.1145/3468264.3473916,,1,,
,https://doi.org/10.1109/COMPSAC51774.2021.00182,,1,,
,https://doi.org/10.1145/3471906,,1,,
,https://doi.org/10.1109/ICSME52107.2021.00053,,1,,
,https://doi.org/10.1109/TSE.2021.3137929,,1,,
,https://doi.org/10.1109/APSEC53868.2021.00050,,1,,
,,,1,,
,https://doi.org/10.1109/ICSTW55395.2022.00034,,1,,
