openalex_id,doi,pmid,lens_id,label_included,label_abstract_included
https://openalex.org/w2785100669,https://doi.org/10.17269/cjph.108.6068,,005-108-601-566-170,0,0
https://openalex.org/w2790912596,https://doi.org/10.1080/09654313.2018.1426735,,066-810-642-437-298,1,1
https://openalex.org/w4224302519,https://doi.org/10.1080/01944363.2021.2013301,,027-308-844-526-741,0,0
https://openalex.org/w3118259637,https://doi.org/10.1080/13549839.2020.1867840,,,0,0
https://openalex.org/w3026933306,https://doi.org/10.3390/su12104168,,,0,1
https://openalex.org/w3122194217,https://doi.org/10.1016/j.landusepol.2021.105288,,,0,0
https://openalex.org/w4389218715,https://doi.org/10.6093/1970-9870/8056,,,0,0
https://openalex.org/w3087712425,https://doi.org/10.1016/j.socscimed.2020.113383,,,0,0
https://openalex.org/w3014102649,https://doi.org/10.1016/j.trd.2020.102330,,,0,0
https://openalex.org/w4200031580,https://doi.org/10.1016/j.landurbplan.2021.104335,,179-363-848-292-122,1,1
https://openalex.org/w3151486638,https://doi.org/10.1016/j.cstp.2021.03.013,,,0,0
https://openalex.org/w2791504928,https://doi.org/10.1007/s12665-018-7429-z,,,0,0
https://openalex.org/w3155886720,https://doi.org/10.3390/rs13081499,,,0,0
https://openalex.org/w3203497292,https://doi.org/10.1016/j.cities.2021.103469,,149-598-991-150-82X,0,0
https://openalex.org/w3189936978,https://doi.org/10.1016/j.eiar.2021.106648,,,0,0
https://openalex.org/w3200976648,https://doi.org/10.3390/su131810458,,,0,0
https://openalex.org/w2899365498,https://doi.org/10.1155/2018/1218041,,,0,0
https://openalex.org/w2915848986,https://doi.org/10.3390/urbansci3010026,,,0,0
https://openalex.org/w1841174165,https://doi.org/10.1016/j.jclepro.2015.09.101,,037-563-334-212-049,0,0
https://openalex.org/w4225263053,https://doi.org/10.1016/j.tust.2022.104509,,,0,0
https://openalex.org/w3202274251,https://doi.org/10.3390/ijerph181910244,,,0,0
https://openalex.org/w3196611765,https://doi.org/10.1007/s10113-021-01807-w,,,0,0
https://openalex.org/w2610803673,https://doi.org/10.1016/j.tra.2017.04.017,,,0,0
https://openalex.org/w4224252754,https://doi.org/10.3390/f13040587,,,0,0
https://openalex.org/w2899483717,https://doi.org/10.1080/09640568.2018.1484343,,125-052-910-817-683,0,0
https://openalex.org/w3089219007,https://doi.org/10.1007/s12061-020-09361-4,,,0,0
https://openalex.org/w3120890473,https://doi.org/10.1007/s10901-020-09797-7,,,0,0
https://openalex.org/w4233150502,https://doi.org/10.1016/j.landusepol.2016.08.012,,,0,0
https://openalex.org/w2904881956,https://doi.org/10.2495/sdp180581,,010-271-123-892-22X,0,0
https://openalex.org/w3143573663,https://doi.org/10.1007/s11625-021-00941-y,,,0,0
https://openalex.org/w2207818826,https://doi.org/10.1080/1573062x.2015.1057184,,077-652-341-419-916,0,1
https://openalex.org/w3010607823,https://doi.org/10.1016/j.rser.2020.109788,,,0,0
https://openalex.org/w2955916037,https://doi.org/10.1080/19463138.2019.1630414,,082-604-365-432-976,0,0
https://openalex.org/w2810385788,https://doi.org/10.1016/j.ecolind.2018.06.051,,140-394-852-716-246,0,0
https://openalex.org/w2998018677,https://doi.org/10.1016/j.cities.2019.102590,,,0,1
https://openalex.org/w2739586132,https://doi.org/10.1108/ijdrbe-03-2016-0008,,,0,0
https://openalex.org/w3207952064,https://doi.org/10.17645/up.v6i4.4360,,,0,0
https://openalex.org/w3194599924,https://doi.org/10.1007/s10661-021-09352-z,,,0,0
https://openalex.org/w2782439492,https://doi.org/10.1016/j.jenvman.2017.12.047,,,0,0
https://openalex.org/w2782341335,https://doi.org/10.1007/s11625-017-0524-3,,011-695-094-017-260,0,1
https://openalex.org/w2912777564,https://doi.org/10.1016/j.scitotenv.2019.02.008,,,0,0
https://openalex.org/w2970264116,https://doi.org/10.3390/su11174749,,,0,0
https://openalex.org/w2765719423,https://doi.org/10.1016/j.envres.2017.10.007,,,1,1
https://openalex.org/w2608265424,https://doi.org/10.1016/j.jclepro.2017.04.152,,,0,0
https://openalex.org/w3083433795,https://doi.org/10.1016/j.landusepol.2020.105057,,,0,0
https://openalex.org/w2908237585,https://doi.org/10.1680/jensu.18.00028,,,0,1
https://openalex.org/w3032133773,https://doi.org/10.1108/f-09-2019-0099,,,0,0
https://openalex.org/w3130409719,https://doi.org/10.3389/fclim.2021.615291,,,0,0
https://openalex.org/w2807768366,https://doi.org/10.1016/j.ecss.2018.06.013,,,0,0
https://openalex.org/w3081580716,https://doi.org/10.1108/ijsms-04-2020-0076,,,0,0
https://openalex.org/w3024744199,https://doi.org/10.3390/su12103955,,,1,1
https://openalex.org/w3183126397,https://doi.org/10.4000/belgeo.49525,,047-018-157-557-319,0,0
https://openalex.org/w4200360288,https://doi.org/10.1016/j.erss.2021.102403,,,0,0
https://openalex.org/w2918505223,https://doi.org/10.3390/su11051413,,,0,0
https://openalex.org/w3046868441,https://doi.org/10.1007/s11625-020-00836-4,,,0,0
https://openalex.org/w3016945103,https://doi.org/10.1080/00222216.2020.1746937,,089-450-164-393-435,0,0
https://openalex.org/w3098309895,https://doi.org/10.1016/j.jtrangeo.2020.102898,,102-223-589-583-364,0,0
https://openalex.org/w2939743754,https://doi.org/10.1007/s11442-019-1622-1,,114-387-321-466-294,0,0
https://openalex.org/w4200467118,https://doi.org/10.15244/pjoes/140272,,035-887-520-788-357,0,0
https://openalex.org/w2887677299,https://doi.org/10.1016/j.ecolind.2018.07.053,,096-328-046-174-957,0,0
https://openalex.org/w3107400253,https://doi.org/10.3390/su122310080,,,1,1
https://openalex.org/w3046912388,https://doi.org/10.3390/su12156195,,,0,0
https://openalex.org/w3010175771,https://doi.org/10.3390/en13051264,,,0,0
https://openalex.org/w3110829403,https://doi.org/10.1080/10511482.2020.1839935,,,0,0
https://openalex.org/w3090035789,https://doi.org/10.3390/su12198085,,,0,0
https://openalex.org/w2340833002,https://doi.org/10.1016/j.envsci.2016.04.007,,018-229-790-339-008,0,1
