openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.1016/j.agsy.2020.102809,,1,,
,https://doi.org/10.1007/s10457-018-0255-1,,1,,
,https://doi.org/10.2134/jeq2019.03.0121,,1,,
,https://doi.org/10.1007/s10457-014-9681-x,,1,,
,https://doi.org/10.1016/j.livsci.2019.03.017,,1,,
,https://doi.org/10.1016/j.agee.2016.02.026,,1,,
,https://doi.org/10.1071/EA9840529,,1,,
,https://doi.org/10.1007/s13593-011-0026-0,,1,,
,https://doi.org/10.1007/s13593-011-0016-2,,1,,
,https://doi.org/10.5558/tfc2017-024,,1,,
,https://doi.org/10.1371/journal.pone.0215702,,1,,
,https://doi.org/10.3390/f10110981,,1,,
,https://doi.org/10.14214/sf.1384,,1,,
,https://doi.org/10.1007/s11027-011-9329-3,,1,,
,https://doi.org/10.1016/j.landusepol.2020.104984,,1,,
,https://doi.org/10.1007/s10457-012-9482-z,,1,,
,https://doi.org/10.1007/s10113-014-0722-9,,1,,
,https://doi.org/10.1016/S0167-8809(01)00198-0,,1,,
,https://doi.org/10.1016/j.scitotenv.2019.135345,,1,,
,https://doi.org/10.1007/s11625-020-00800-2,,1,,
,https://doi.org/10.3390/su9030473,,1,,
,https://doi.org/10.1016/j.agsy.2017.05.003,,1,,
,https://doi.org/10.1016/j.agee.2012.06.022,,1,,
,https://doi.org/10.3389/fevo.2021.661978,,1,,
,https://doi.org/10.1016/j.ecoleng.2006.09.018,,1,,
,https://doi.org/10.1016/j.ejsobi.2021.103330,,1,,
,https://doi.org/10.1016/j.agee.2014.01.009,,1,,
,https://doi.org/10.1079/PAVSNNR202015012,,1,,
,https://doi.org/10.1080/10440046.2011.562042,,1,,
,https://doi.org/10.3390/su13169309,,1,,
,https://doi.org/10.1007/s10457-019-00430-3,,1,,
,https://doi.org/10.1016/0378-1127(91)90221-G,,1,,
,https://doi.org/10.3390/agronomy11112106,,1,,
,https://doi.org/10.1016/j.animal.2021.100285,,1,,
,https://doi.org/10.1016/j.jclepro.2014.10.060,,1,,
