openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.1016/j.jvs.2014.03.262,,1,1,
,https://doi.org/10.1097/01.asw.0000412909.81452.b6,,1,1,
,https://doi.org/10.4037/ajcc2014192,,1,1,
,https://doi.org/10.3238/arztebl.2018.0213,,1,1,
,https://doi.org/10.1097/won.0b013e318247cb82,,1,1,
,https://doi.org/10.1016/j.jtv.2012.04.002,,1,1,
,https://doi.org/10.4037/ajcc2015930,,1,1,
,https://doi.org/10.1016/s2213-8587(17)30438-2,,1,1,
,https://doi.org/10.1016/j.ijnurstu.2017.04.007,,1,1,
,https://doi.org/10.1007/s00134-014-3424-3,,1,1,
,https://doi.org/10.1097/won.0000000000000355,,1,1,
,https://doi.org/10.1111/j.1524-475x.2010.00603.x,,1,1,
,https://doi.org/10.1016/j.wndm.2014.08.002,,1,1,
,https://doi.org/10.1111/iwj.12436,,1,1,
,https://doi.org/10.1097/won.0000000000000005,,1,1,
,https://doi.org/10.1016/j.ijnurstu.2017.12.012,,1,1,
,https://doi.org/10.1177/1534734617726678,,1,1,
,https://doi.org/10.1016/j.bjoms.2011.07.014,,1,1,
,https://doi.org/10.12968/jowc.2015.24.11.543,,1,1,
,https://doi.org/10.1186/s12902-015-0054-x,,1,1,
,https://doi.org/10.1136/bmj.d1092,,1,1,
,https://doi.org/10.1038/jid.2014.441,,1,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
