doi,openalex_id,label_included,pmid,method
https://doi.org/10.1111/cob.12412,https://openalex.org/W3084886703,1,https://pubmed.ncbi.nlm.nih.gov/32920993,id_retrieval_doi
https://doi.org/10.1002/oby.22996,https://openalex.org/W3047462132,1,,search_title
https://doi.org/10.1016/j.childyouth.2020.105595,https://openalex.org/W3092742861,1,,search_title
https://doi.org/10.1016/j.jshs.2020.06.004,https://openalex.org/W3047541414,1,,search_title
https://doi.org/10.1101/2020.10.20.20216424,https://openalex.org/W3094516663,1,,search_title
https://doi.org/10.1002/oby.22940,https://openalex.org/W3037619032,1,,search_title
https://doi.org/10.1016/j.paed.2020.09.004,https://openalex.org/W3087701256,1,,search_title
,https://openalex.org/W3089326135,1,,lens_lookup
https://doi.org/10.3390/children7090138,https://openalex.org/W3086786819,1,,search_title
https://doi.org/10.1177/0020764020970240,https://openalex.org/W3096237249,1,,search_title
https://doi.org/10.1038/s41574-020-0353-9,https://openalex.org/W3014194455,1,,search_title
https://doi.org/10.1002/jcop.22453,https://openalex.org/W3089831412,1,,search_title
https://doi.org/10.1093/jpepsy/jsaa092,https://openalex.org/W3094281699,1,,search_title
https://doi.org/10.3389/fped.2020.00407,https://openalex.org/W3037090985,1,,search_title
https://doi.org/10.3390/nu12082352,https://openalex.org/W3046923044,1,,search_title
,https://openalex.org/W3092301162,1,,search_title
https://doi.org/10.1007/s40200-020-00682-2,https://openalex.org/W3095523024,1,,search_title
https://doi.org/10.3390/ijerph17228297,https://openalex.org/W3104556706,1,,search_title
,,1,,
,https://openalex.org/W4243066891,1,,lens_lookup
,https://openalex.org/W3032937492,1,,lens_lookup
https://doi.org/10.1186/s12889-020-09429-3,https://openalex.org/W3082635755,1,,search_title
https://doi.org/10.1080/09291016.2020.1825284,https://openalex.org/W3093462603,1,,search_title
https://doi.org/10.1177/1010539520963564,https://openalex.org/W3090562025,1,,search_title
,https://openalex.org/W3093840781,1,,lens_lookup
https://doi.org/10.1097/mop.0000000000000953,https://openalex.org/W4206140300,1,,search_title
https://doi.org/10.1016/j.orcp.2020.07.006,https://openalex.org/W3046566861,1,,search_title
https://doi.org/10.1007/s10578-020-01089-z,https://openalex.org/W3095422074,1,,search_title
https://doi.org/10.1542/peds.2020-007294,https://openalex.org/W3047098381,1,,search_title
https://doi.org/10.3390/children7090125,https://openalex.org/W3082417122,1,,search_title
https://doi.org/10.3390/nu12092640,https://openalex.org/W3082217237,1,,search_title
https://doi.org/10.1016/j.sleep.2020.09.015,https://openalex.org/W3087029665,1,,search_title
https://doi.org/10.1016/s2352-4642(20)30131-0,https://openalex.org/W3019785168,1,https://pubmed.ncbi.nlm.nih.gov/32458805,id_retrieval_doi
,https://openalex.org/W3048027813,1,,lens_lookup
https://doi.org/10.1016/j.appet.2020.105015,https://openalex.org/W3096028913,1,,search_title
https://doi.org/10.1016/j.childyouth.2020.105585,https://openalex.org/W3092795151,1,,search_title
,https://openalex.org/W3048376827,1,,lens_lookup
https://doi.org/10.3390/ijerph17228547,https://openalex.org/W3101713825,1,,search_title
https://doi.org/10.1111/jsr.13142,https://openalex.org/W3044830382,1,,search_title
https://doi.org/10.3389/fped.2020.00573,https://openalex.org/W3085448772,1,,search_title
,https://openalex.org/W3088433687,1,,lens_lookup
https://doi.org/10.1016/j.healthplace.2020.102418,https://openalex.org/W3081438770,1,,search_title
,https://openalex.org/W3038513886,1,,lens_lookup
https://doi.org/10.3389/fpsyg.2020.584645,https://openalex.org/W3091780792,1,,search_title
,https://openalex.org/W4281250771,1,,lens_lookup
https://doi.org/10.1002/oby.22917,https://openalex.org/W3029822774,1,,search_title
,https://openalex.org/W3067508753,1,,lens_lookup
https://doi.org/10.3390/ijerph17228491,https://openalex.org/W3106175935,1,,search_title
https://doi.org/10.1016/j.pedn.2020.10.002,https://openalex.org/W3090387014,1,,search_title
https://doi.org/10.1542/peds.2020-016824,https://openalex.org/W3044545080,1,,search_title
https://doi.org/10.1002/oby.22861,https://openalex.org/W3022358210,1,,search_title
https://doi.org/10.1016/j.puhe.2020.09.009,https://openalex.org/W3087246485,1,,search_title
https://doi.org/10.1016/j.jadohealth.2020.09.026,https://openalex.org/W3097949042,1,,search_title
https://doi.org/10.1089/chi.2020.0121,https://openalex.org/W3025382547,1,,search_title
https://doi.org/10.3949/ccjm.87a.20055,https://openalex.org/W3091545705,1,,search_title
,https://openalex.org/W3088206092,1,,lens_lookup
https://doi.org/10.3390/nu12061807,https://openalex.org/W3036651961,1,,search_title
https://doi.org/10.1002/oby.22813,https://openalex.org/W3013267885,1,,search_title
https://doi.org/10.1590/1984-0462/2021/39/2020159,https://openalex.org/W3106113136,1,,search_title
https://doi.org/10.1111/cch.12816,https://openalex.org/W3092641125,1,https://pubmed.ncbi.nlm.nih.gov/33047842,manual
https://doi.org/10.3390/su12104072,https://openalex.org/W3025660067,1,,search_title
,https://openalex.org/W3081002938,1,,lens_lookup
https://doi.org/10.3389/fpsyg.2020.01713,https://openalex.org/W3038783115,1,,search_title
https://doi.org/10.3345/cep.2020.01081,https://openalex.org/W3096390905,1,,search_title
https://doi.org/10.1016/j.jad.2020.10.016,https://openalex.org/W3092386566,1,,search_title
https://doi.org/10.17615/hdk0-th94,https://openalex.org/W4287914754,1,,search_title
https://doi.org/10.22541/au.158958012.27449923,https://openalex.org/W3130225224,1,,search_title
https://doi.org/10.1007/s00787-020-01680-8,https://openalex.org/W3106452301,1,,search_title
,https://openalex.org/W3035146258,1,,lens_lookup
https://doi.org/10.1002/oby.22960,https://openalex.org/W3040071434,1,,search_title
https://doi.org/10.1016/j.pcad.2020.04.013,https://openalex.org/W3019023576,1,,search_title
,https://openalex.org/W3089710897,1,,lens_lookup
https://doi.org/10.3390/app10113997,https://openalex.org/W3032974246,1,,search_title
https://doi.org/10.3390/ijerph17207666,https://openalex.org/W3094016575,1,,search_title
https://doi.org/10.1152/physrev.00024.2020,https://openalex.org/W3088565218,0,https://pubmed.ncbi.nlm.nih.gov/32969772,id_retrieval_doi
https://doi.org/10.4103/ijmr.ijmr_957_20,https://openalex.org/W3038804511,0,https://pubmed.ncbi.nlm.nih.gov/32611911,id_retrieval_doi
https://doi.org/10.26452/ijrps.v11ispl1.3124,https://openalex.org/W3089235661,0,,id_retrieval_doi
https://doi.org/10.1684/abc.2020.1586,https://openalex.org/W3091983833,0,https://pubmed.ncbi.nlm.nih.gov/33026346,id_retrieval_doi
https://doi.org/10.1080/19390211.2020.1834049,https://openalex.org/W3101354864,0,https://pubmed.ncbi.nlm.nih.gov/33164606,id_retrieval_doi
https://doi.org/10.1093/ajcp/aqaa089,https://openalex.org/W4206812716,0,,id_retrieval_doi
https://doi.org/10.5152/turkthoracj.2020.20135,https://openalex.org/W3090977443,0,https://pubmed.ncbi.nlm.nih.gov/33031729,id_retrieval_doi
https://doi.org/10.1016/j.placenta.2020.07.022,https://openalex.org/W3044585503,0,https://pubmed.ncbi.nlm.nih.gov/32755724,id_retrieval_doi
https://doi.org/10.1111/cei.13517,https://openalex.org/W3086493104,0,https://pubmed.ncbi.nlm.nih.gov/32935331,id_retrieval_doi
https://doi.org/10.1016/j.diagmicrobio.2020.115199,https://openalex.org/W3081738289,0,https://pubmed.ncbi.nlm.nih.gov/32979617,id_retrieval_doi
https://doi.org/10.1177/1352458520949152,https://openalex.org/W3049509228,0,https://pubmed.ncbi.nlm.nih.gov/32924838,id_retrieval_doi
https://doi.org/10.5812/ijp.104465,https://openalex.org/W3046153372,0,,id_retrieval_doi
https://doi.org/10.31729/jnma.5319,https://openalex.org/W3110302822,0,https://pubmed.ncbi.nlm.nih.gov/34506413,id_retrieval_doi
https://doi.org/10.4103/joacp.joacp_267_20,https://openalex.org/W3045462562,0,https://pubmed.ncbi.nlm.nih.gov/33100645,id_retrieval_doi
https://doi.org/10.1590/s1678-9946202062062,https://openalex.org/W3081635607,0,https://pubmed.ncbi.nlm.nih.gov/32876296,id_retrieval_doi
https://doi.org/10.25100/cm.v51i2.4271,https://openalex.org/W3026764783,0,https://pubmed.ncbi.nlm.nih.gov/33012886,id_retrieval_doi
https://doi.org/10.1093/eurpub/ckaa157,https://openalex.org/W3047872453,0,https://pubmed.ncbi.nlm.nih.gov/32750114,id_retrieval_doi
https://doi.org/10.1002/jpen.2036,https://openalex.org/W3094618482,0,https://pubmed.ncbi.nlm.nih.gov/33094848,id_retrieval_doi
https://doi.org/10.1186/s13047-020-00425-9,https://openalex.org/W3093238392,0,https://pubmed.ncbi.nlm.nih.gov/33059721,id_retrieval_doi
