openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.1080/10888438.2015.1108321,,1,1,
,https://doi.org/10.3389/fpsyg.2015.01510,,1,1,
,https://doi.org/10.1177/2F0022219415617163,,1,1,
,https://doi.org/10.1016/j.neuropsychologia.2018.03.016,,1,1,
,https://doi.org/10.3233/RNN-150561,,1,1,
,https://doi.org/10.3389/fpsyg.2016.01937,,1,1,
,https://doi.org/10.1177/2F0022219412450618,,1,1,
,https://doi.org/10.1038/s41598-018-37753-7,,1,1,
,https://doi.org/10.1159/000489091,,1,1,
,https://doi.org/10.1371/journal.pone.0138715,,1,1,
,https://doi.org/10.1016/j.cub.2013.01.044,,1,1,
,https://doi.org/10.1038/s41598-017-17626-1,,1,1,
,https://doi.org/10.1038/s41598-017-05826-8,,1,1,
,https://doi.org/10.1007/s11145-012-9418-z,,1,1,
,https://doi.org/10.1371/journal.pone.0143914,,1,1,
,https://doi.org/10.1016/j.compedu.2020.103834,,1,1,
,https://doi.org/10.1093/cercor/bhv206,,1,1,
,https://doi.org/10.1016/j.neuropsychologia.2015.02.022,,1,1,
,https://doi.org/10.1007/s11881-014-0093-4,,1,1,
,https://doi.org/10.1002/brb3.281,,1,1,
,https://doi.org/10.1109/isgs49501.2019.9047004,,1,1,
,https://doi.org/10.1177/2F0022219417711223,,1,1,
,https://doi.org/10.1111/1467-8578.12278,,1,1,
,https://doi.org/10.1080/10573569.2018.1515049,,1,1,
,https://doi.org/10.1016/j.jneuroling.2020.100904,,1,1,
,https://doi.org/10.1038/s41598-017-18878-7,,1,1,
,https://doi.org/10.3969/j.issn.1673-5374.2013.05.009,,1,1,
,https://doi.org/10.1371/journal.pone.0108274,,1,1,
,https://doi.org/10.1177/0022219419895261,,1,1,
,https://doi.org/10.1177/0022219418775114,,1,1,
,https://doi.org/10.3389/fpsyg.2017.01904,,1,1,
,https://doi.org/10.1007/s11881-019-00176-8,,1,1,
,https://doi.org/10.3233/RNN-190939,,1,1,
,https://doi.org/10.1007/s11881-014-0091-6,,1,1,
,https://doi.org/10.1002/dys.1529,,1,1,
,https://doi.org/10.1371/journal.pone.0186114,,1,1,
,https://doi.org/10.1038/s41598-019-55624-7,,1,1,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,1,
,,,0,0,
