openalex_id,doi,pmid,label_included
https://openalex.org/W2994178258,https://doi.org/10.1177/1947603519890754,https://pubmed.ncbi.nlm.nih.gov/31793330,0
https://openalex.org/W1830000322,https://doi.org/10.1007/s10529-015-1975-1,https://pubmed.ncbi.nlm.nih.gov/26466597,0
https://openalex.org/W2504228461,https://doi.org/10.1002/stem.2475,https://pubmed.ncbi.nlm.nih.gov/27507787,0
https://openalex.org/W3089040287,https://doi.org/10.1136/jisakos-2019-000380,https://pubmed.ncbi.nlm.nih.gov/33833044,0
https://openalex.org/W2075589379,https://doi.org/10.1016/j.msec.2015.01.082,https://pubmed.ncbi.nlm.nih.gov/25746258,0
https://openalex.org/W2345079783,https://doi.org/10.1186/s12891-016-1051-6,https://pubmed.ncbi.nlm.nih.gov/27118194,0
https://openalex.org/W2011790530,https://doi.org/10.2106/jbjs.m.01041,https://pubmed.ncbi.nlm.nih.gov/25143504,1
https://openalex.org/W2969413901,https://doi.org/10.1177/0363546519868213,https://pubmed.ncbi.nlm.nih.gov/31433670,0
https://openalex.org/W1971098711,https://doi.org/10.1258/ar.2010.100087,https://pubmed.ncbi.nlm.nih.gov/21498347,0
https://openalex.org/W2347115686,https://doi.org/10.3727/096368914x685654,https://pubmed.ncbi.nlm.nih.gov/25506789,0
https://openalex.org/W2091961852,https://doi.org/10.1016/j.ejrad.2010.04.002,https://pubmed.ncbi.nlm.nih.gov/20457500,0
https://openalex.org/W1615758256,,,0
https://openalex.org/W2124530447,https://doi.org/10.22203/ecm.v020a23,,0
https://openalex.org/W3203960907,https://doi.org/10.1016/j.arthro.2021.08.038,https://pubmed.ncbi.nlm.nih.gov/34619304,0
https://openalex.org/W2506146754,https://doi.org/10.1007/s00256-016-2438-z,https://pubmed.ncbi.nlm.nih.gov/27484703,0
https://openalex.org/W2164519154,https://doi.org/10.1177/0363546515574063,https://pubmed.ncbi.nlm.nih.gov/25784629,0
https://openalex.org/W2778425583,https://doi.org/10.1177/0363546517745489,https://pubmed.ncbi.nlm.nih.gov/29281796,0
https://openalex.org/W2057344590,https://doi.org/10.1016/j.msec.2005.07.024,,0
https://openalex.org/W2167307573,https://doi.org/10.1016/j.arthro.2014.08.012,https://pubmed.ncbi.nlm.nih.gov/25442661,0
https://openalex.org/W2088256967,https://doi.org/10.1016/j.arthro.2013.09.074,https://pubmed.ncbi.nlm.nih.gov/24286801,1
https://openalex.org/W3007172259,https://doi.org/10.1186/s12913-016-1423-5,https://pubmed.ncbi.nlm.nih.gov/27409075,0
https://openalex.org/W68021579,,,0
https://openalex.org/W2997816191,https://doi.org/10.1177/2309499019893509,https://pubmed.ncbi.nlm.nih.gov/31876240,0
https://openalex.org/W1995505695,https://doi.org/10.1053/j.oto.2014.05.006,,0
https://openalex.org/W329060891,https://doi.org/10.1177/03946320110241s228,https://pubmed.ncbi.nlm.nih.gov/21669155,0
https://openalex.org/W2125795069,https://doi.org/10.1007/s00167-013-2388-0,https://pubmed.ncbi.nlm.nih.gov/23370980,1
https://openalex.org/W2163488598,https://doi.org/10.1002/jbm.a.35373,https://pubmed.ncbi.nlm.nih.gov/25410417,0
https://openalex.org/W2335965534,https://doi.org/10.1177/0363546516631739,https://pubmed.ncbi.nlm.nih.gov/26965681,0
https://openalex.org/W2078621777,https://doi.org/10.1007/s10856-014-5188-2,https://pubmed.ncbi.nlm.nih.gov/24599553,0
https://openalex.org/W2108146806,https://doi.org/10.1111/j.1532-950x.2010.00758.x,https://pubmed.ncbi.nlm.nih.gov/21133954,0
https://openalex.org/W3029299424,https://doi.org/10.1177/2325967120922938,https://pubmed.ncbi.nlm.nih.gov/32528994,1
https://openalex.org/W3215895671,https://doi.org/10.1002/advs.202103525,https://pubmed.ncbi.nlm.nih.gov/34806336,0
https://openalex.org/W4214937157,https://doi.org/10.1016/j.jot.2022.02.004,https://pubmed.ncbi.nlm.nih.gov/35281522,0
