openalex_id,doi,pmid,lens_id,label_included,label_abstract_included
https://openalex.org/w1985560718,https://doi.org/10.1016/j.resuscitation.2013.04.016,,,0,0
https://openalex.org/w2147261276,https://doi.org/10.4056/sigs.25165,,,0,0
https://openalex.org/w2948952265,https://doi.org/10.3389/fpsyg.2019.01307,,,0,0
https://openalex.org/w2803225592,https://doi.org/10.1097/dcr.0000000000001061,,,0,0
https://openalex.org/w2024315861,https://doi.org/10.1007/s00345-014-1419-x,,,0,0
https://openalex.org/w2063704966,https://doi.org/10.1371/journal.pone.0085092,,,0,0
https://openalex.org/w2105386777,https://doi.org/10.1177/0022219413487406,,,0,0
https://openalex.org/w2146831579,https://doi.org/10.1111/j.2044-8279.1998.tb01284.x,,,0,0
https://openalex.org/w2614535584,https://doi.org/10.1016/j.jsams.2017.05.001,,,0,0
https://openalex.org/w2743998071,https://doi.org/10.1007/s10071-017-1124-4,,,0,0
https://openalex.org/w2908220772,https://doi.org/10.1007/978-3-030-05532-5_10,,,0,0
https://openalex.org/w2887732160,https://doi.org/10.1111/desc.12699,,,0,0
https://openalex.org/w2139297002,https://doi.org/10.1037/a0022777,,,0,0
https://openalex.org/w888755680,https://doi.org/10.1007/978-3-319-24184-5_84,,,0,0
https://openalex.org/w2947052895,https://doi.org/10.23736/s1973-9087.17.04516-6,,,0,0
https://openalex.org/w3000472103,https://doi.org/10.1089/cyber.2019.0451,,,0,0
https://openalex.org/w2782532650,https://doi.org/10.1007/s12055-017-0626-7,,,0,0
https://openalex.org/w2616609740,https://doi.org/10.1016/j.jbi.2017.05.011,,000-087-846-496-156,0,0
https://openalex.org/w2465495957,https://doi.org/10.1016/j.compedu.2016.06.005,,045-393-134-892-925,1,1
https://openalex.org/w2092354191,https://doi.org/10.1007/s10151-014-1233-x,,,0,0
https://openalex.org/w630485427,,,,0,0
https://openalex.org/w2040235847,https://doi.org/10.1016/j.jecp.2012.02.011,,,0,0
https://openalex.org/w2086252264,https://doi.org/10.1016/j.neubiorev.2004.10.006,,,0,0
https://openalex.org/w2792311375,https://doi.org/10.1080/10872981.2018.1438718,,,0,0
https://openalex.org/w4385621090,,,,0,0
https://openalex.org/w2082396044,https://doi.org/10.1597/14-177,,067-823-418-835-207,0,0
https://openalex.org/w2790186639,https://doi.org/10.3390/ijerph15020368,,,0,0
https://openalex.org/w2804649990,https://doi.org/10.1002/jclp.22645,,,0,0
https://openalex.org/w1575194951,https://doi.org/10.1002/jso.23800,,,0,0
https://openalex.org/w2944509396,https://doi.org/10.1037/dhe0000107,,,0,0
https://openalex.org/w1994215197,https://doi.org/10.1007/s10919-004-4159-6,,,0,0
https://openalex.org/w1606328975,https://doi.org/10.1167/iovs.15-16583,,,0,0
https://openalex.org/w2012969272,https://doi.org/10.1016/j.brat.2014.12.007,,,0,0
https://openalex.org/w2769616608,https://doi.org/10.2196/games.7880,,,0,0
https://openalex.org/w2789654485,https://doi.org/10.1016/j.apergo.2018.03.009,,,0,0
https://openalex.org/w1987744841,https://doi.org/10.1080/08959280701333016,,,0,0
https://openalex.org/w238556290,https://doi.org/10.1177/016146811011200701,,,0,0
https://openalex.org/w2188458284,https://doi.org/10.1002/ijop.12238,,,0,0
https://openalex.org/w2792725661,https://doi.org/10.1016/j.jtcvs.2018.02.064,,,0,0
https://openalex.org/w2811035982,https://doi.org/10.1108/itse-12-2017-0062,,,0,0
https://openalex.org/w2896340052,https://doi.org/10.1080/13218719.2018.1507847,,,0,0
https://openalex.org/w2522525537,https://doi.org/10.1007/s10055-016-0298-4,,,0,0
https://openalex.org/w2951873492,https://doi.org/10.1016/j.cub.2018.06.009,,,0,0
https://openalex.org/w2026186850,https://doi.org/10.1080/14038190701661239,,,0,0
https://openalex.org/w4242951470,https://doi.org/10.32890/mjli2019.16.1.6,,150-194-224-697-159,1,1
https://openalex.org/w2769189387,https://doi.org/10.1037/spy0000112,,,0,0
https://openalex.org/w2901484402,https://doi.org/10.1024/1662-9647/a000198,,,0,0
https://openalex.org/w1608168617,https://doi.org/10.1111/ans.12925,,,0,0
https://openalex.org/w2068484537,https://doi.org/10.7717/peerj.147,,,0,1
https://openalex.org/w2569067646,https://doi.org/10.1136/bmjspcare-2015-001042,,,0,0
https://openalex.org/w2092225657,https://doi.org/10.1037/a0030677,,,0,0
https://openalex.org/w4236124394,https://doi.org/10.1016/j.jclinane.2017.12.030,,,0,0
https://openalex.org/w2121936806,https://doi.org/10.1016/j.ejso.2013.06.016,,,0,0
https://openalex.org/w2498401459,https://doi.org/10.4018/978-1-4666-0068-3.ch010,,,0,0
https://openalex.org/w2752765435,https://doi.org/10.1057/palcomms.2017.91,,,0,0
https://openalex.org/w2042034007,https://doi.org/10.1177/1357633x14562734,,,0,0
https://openalex.org/w2964992262,https://doi.org/10.1080/10833196.2019.1647382,,,0,0
https://openalex.org/w2792538411,https://doi.org/10.1016/j.jclinane.2018.06.007,,,0,0
https://openalex.org/w2911776212,https://doi.org/10.1109/ict-dm.2018.8636388,,,0,0
https://openalex.org/w2024845009,https://doi.org/10.1007/s10648-013-9228-0,,,1,1
https://openalex.org/w2742664883,https://doi.org/10.1111/ajad.12559,,,0,0
https://openalex.org/w2151922135,https://doi.org/10.1037/a0018251,,,0,0
https://openalex.org/w2046915385,https://doi.org/10.3109/17483107.2013.799236,,,0,0
https://openalex.org/w2903462103,https://doi.org/10.1016/j.hpb.2018.10.012,,,0,0
https://openalex.org/w2744885979,https://doi.org/10.1016/j.intell.2017.07.007,,,0,0
https://openalex.org/w3118483287,https://doi.org/10.1007/s10648-020-09587-1,,,1,1
https://openalex.org/w1967503069,https://doi.org/10.1186/1472-6920-11-18,,,0,0
https://openalex.org/w2604637169,https://doi.org/10.1002/aur.1794,,,0,0
https://openalex.org/w2274630434,https://doi.org/10.1111/acem.12927,,,0,0
https://openalex.org/w2149125054,https://doi.org/10.1177/1474515113512203,,,0,0
https://openalex.org/w2175527093,https://doi.org/10.3389/fpsyt.2015.00151,,,0,0
https://openalex.org/w2805474025,https://doi.org/10.1504/ijlt.2018.092096,,,0,0
https://openalex.org/w2090753615,https://doi.org/10.1109/iccict.2015.7045712,,,0,0
https://openalex.org/w2038051334,https://doi.org/10.1007/bf01067434,,,0,0
https://openalex.org/w2552322107,https://doi.org/10.1017/cem.2016.392,,,0,0
https://openalex.org/w2157891272,https://doi.org/10.1111/j.1365-2923.2007.02897.x,,,0,0
https://openalex.org/w2989984373,https://doi.org/10.1177/1362361319885215,,,0,0
https://openalex.org/w2618598415,https://doi.org/10.1016/j.compedu.2017.05.009,,,0,0
https://openalex.org/w1992770097,https://doi.org/10.1016/s1230-8013(10)70011-4,,049-278-144-961-105,0,0
https://openalex.org/w2748816689,https://doi.org/10.1016/j.psychres.2017.08.066,,,0,0
https://openalex.org/w2161120457,https://doi.org/10.1093/schbul/sbv022,,,0,0
https://openalex.org/w2025553646,https://doi.org/10.1016/j.seizure.2010.10.030,,,0,0
https://openalex.org/w2580925931,https://doi.org/10.1016/j.eurpsy.2016.09.008,,,0,1
https://openalex.org/w1537141504,https://doi.org/10.1093/jamia/ocv043,,,0,0
https://openalex.org/w2996706283,https://doi.org/10.17645/mac.v7i4.2314,,,0,0
