openalex_id,doi,pmid,label_included,label_abstract_included,method
nan,https://doi.org/10.1037/a0026147,,1,1,
nan,https://doi.org/10.1016/j.compedu.2018.06.023,,1,1,
nan,https://doi.org/10.1007/s11423-020-09748-7,,1,1,
https://openalex.org/W2590206292,nan,,1,1,
nan,https://doi.org/10.1016/j.compedu.2016.06.005,,1,1,
nan,https://doi.org/10.1016/j.edurev.2018.09.004,,1,1,
nan,https://doi.org/10.1007/s10648-020-09587-1,,1,1,
https://openalex.org/W2903037897,nan,,1,1,
nan,https://doi.org/10.1016/j.edurev.2018.05.002,,1,1,
nan,https://doi.org/10.1016/j.learninstruc.2005.07.001,,1,1,
nan,https://doi.org/10.1016/j.learninstruc.2006.10.001,,1,1,
nan,https://doi.org/10.1007/s10648-013-9228-0,,1,1,
nan,https://doi.org/10.1007/s10648-010-9126-7,,1,1,
nan,https://doi.org/10.4018/978-1-5225-7663-1.ch028,,1,1,
nan,https://doi.org/10.32890/mjli2019.16.1.6,,1,1,
nan,https://dl.acm.org/doi/proceedings/10.5555/1562524,,1,1,
nan,https://doi.org/10.1016/j.system.2013.07.013,,1,1,
nan,https://doi.org/10.5539/ies.v8n13p73,,1,1,
nan,https://doi.org/10.1007/s10936-011-9180-4,,1,1,
nan,https://doi.org/10.1016/j.edurev.2012.05.003,,1,1,
nan,https://doi.org/10.1007/s10648-018-9456-4,,1,1,
nan,https://doi.org/10.1016/j.edurev.2015.12.003,,1,1,
nan,https://doi.org/10.1016/j.edurev.2017.11.001,,1,1,
nan,https://doi.org/10.2190/EC.49.1.a,,1,1,
nan,https://doi.org/10.1007/s10648-018-9435-9,,1,1,
nan,https://doi.org/10.1037/edu0000372,,1,1,
nan,https://doi.org/10.1007/s10648-020-09522-4,,1,1,
nan,https://doi.org/10.3724/sp.j.1041.2016.00540,,1,1,
nan,https://doi.org/10.1371/journal.pone.0183884,,1,1,
,,,0,0,
,,,0,1,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
