openalex_id,doi,pmid,label_included
https://openalex.org/W2420675110,,https://pubmed.ncbi.nlm.nih.gov/7281859,0
https://openalex.org/W2036241837,https://doi.org/10.1016/0165-0173(83)90006-1,,0
https://openalex.org/W1971378711,https://doi.org/10.1016/0006-8993(81)90068-8,https://pubmed.ncbi.nlm.nih.gov/6784887,0
https://openalex.org/W2046208200,https://doi.org/10.1016/0922-4106(94)90109-0,https://pubmed.ncbi.nlm.nih.gov/8157072,0
https://openalex.org/W2098626398,https://doi.org/10.1111/j.1439-0272.1976.tb02116.x,https://pubmed.ncbi.nlm.nih.gov/962176,0
https://openalex.org/W2049594815,https://doi.org/10.1016/s0006-2952(01)00856-5,https://pubmed.ncbi.nlm.nih.gov/11754874,1
https://openalex.org/W2400245208,https://doi.org/10.1358/dot.2016.52.2.2461868,https://pubmed.ncbi.nlm.nih.gov/27092339,0
https://openalex.org/W2006944971,https://doi.org/10.3181/00379727-154-39640,https://pubmed.ncbi.nlm.nih.gov/300163,0
https://openalex.org/W2088336015,https://doi.org/10.1089/08977150252932406,https://pubmed.ncbi.nlm.nih.gov/11990351,0
https://openalex.org/W1967094022,https://doi.org/10.1016/j.biopsych.2006.08.032,https://pubmed.ncbi.nlm.nih.gov/17141743,1
https://openalex.org/W2243858155,https://doi.org/10.1093/ajcn/40.6.1131,https://pubmed.ncbi.nlm.nih.gov/6507338,0
https://openalex.org/W2011352192,https://doi.org/10.1016/0003-9969(86)90127-5,https://pubmed.ncbi.nlm.nih.gov/3459408,0
https://openalex.org/W2004006512,https://doi.org/10.1016/0304-4165(69)90362-6,https://pubmed.ncbi.nlm.nih.gov/5370019,0
https://openalex.org/W2115333580,https://doi.org/10.1007/bf01965757,https://pubmed.ncbi.nlm.nih.gov/4398596,1
https://openalex.org/W2064002630,https://doi.org/10.1007/bf00405024,https://pubmed.ncbi.nlm.nih.gov/5626539,0
https://openalex.org/W2395159991,,https://pubmed.ncbi.nlm.nih.gov/2545469,0
https://openalex.org/W2078840743,https://doi.org/10.1210/endo-127-3-990,https://pubmed.ncbi.nlm.nih.gov/2167220,0
https://openalex.org/W2413142999,https://doi.org/10.1159/000457650,https://pubmed.ncbi.nlm.nih.gov/1966021,0
https://openalex.org/W2029768262,https://doi.org/10.1139/y72-088,https://pubmed.ncbi.nlm.nih.gov/5047745,0
https://openalex.org/W2060796492,https://doi.org/10.1080/00365517409050831,https://pubmed.ncbi.nlm.nih.gov/4278395,0
https://openalex.org/W2003109941,https://doi.org/10.1038/ki.1980.68,https://pubmed.ncbi.nlm.nih.gov/7401459,0
https://openalex.org/W2031605052,https://doi.org/10.1016/j.bbr.2010.02.043,https://pubmed.ncbi.nlm.nih.gov/20193713,1
https://openalex.org/W1965104091,https://doi.org/10.1021/jm049787k,https://pubmed.ncbi.nlm.nih.gov/15341489,0
https://openalex.org/W2064946369,https://doi.org/10.1111/j.1476-5381.1968.tb00454.x,https://pubmed.ncbi.nlm.nih.gov/5641948,0
https://openalex.org/W1560962253,,https://pubmed.ncbi.nlm.nih.gov/1092611,0
https://openalex.org/W2059338801,https://doi.org/10.2174/157015911795017137,https://pubmed.ncbi.nlm.nih.gov/21886584,0
https://openalex.org/W2067845521,https://doi.org/10.1002/(sici)1098-1063(1996)6:1<52::aid-hipo9>3.0.co;2-9,https://pubmed.ncbi.nlm.nih.gov/8878742,0
https://openalex.org/W2397455128,,https://pubmed.ncbi.nlm.nih.gov/5395376,0
https://openalex.org/W1970906756,https://doi.org/10.1271/bbb.100238,https://pubmed.ncbi.nlm.nih.gov/20944428,1
https://openalex.org/W2077709484,https://doi.org/10.1097/00003246-199407000-00005,https://pubmed.ncbi.nlm.nih.gov/8026194,0
https://openalex.org/W2142732717,https://doi.org/10.1016/s0306-4522(97)00118-8,https://pubmed.ncbi.nlm.nih.gov/9300423,0
https://openalex.org/W2278503234,,https://pubmed.ncbi.nlm.nih.gov/5002259,1
https://openalex.org/W2123859850,https://doi.org/10.1210/endo-82-3-540,https://pubmed.ncbi.nlm.nih.gov/5641545,0
https://openalex.org/W2035065800,https://doi.org/10.1111/j.1365-2249.1993.tb08176.x,https://pubmed.ncbi.nlm.nih.gov/8103714,0
https://openalex.org/W2028307206,https://doi.org/10.1007/bf00183010,https://pubmed.ncbi.nlm.nih.gov/1660105,0
https://openalex.org/W2058083646,https://doi.org/10.1111/j.1471-4159.2008.05461.x,https://pubmed.ncbi.nlm.nih.gov/18466342,0
https://openalex.org/W2315136605,https://doi.org/10.1248/cpb.39.230,https://pubmed.ncbi.nlm.nih.gov/2049808,0
https://openalex.org/W2161598622,https://doi.org/10.1080/07357909909011714,https://pubmed.ncbi.nlm.nih.gov/10999046,0
https://openalex.org/W1906069748,,https://pubmed.ncbi.nlm.nih.gov/6317840,0
https://openalex.org/W2138022722,https://doi.org/10.1667/rr1765.1,https://pubmed.ncbi.nlm.nih.gov/20334516,0
https://openalex.org/W2460822900,,https://pubmed.ncbi.nlm.nih.gov/1256442,0
https://openalex.org/W1998796857,https://doi.org/10.1016/0045-6039(78)90029-5,https://pubmed.ncbi.nlm.nih.gov/699055,0
https://openalex.org/W1952640763,https://doi.org/10.1111/j.1365-294x.2004.02220.x,https://pubmed.ncbi.nlm.nih.gov/15245398,0
https://openalex.org/W2074333256,https://doi.org/10.1016/j.brainres.2004.08.058,https://pubmed.ncbi.nlm.nih.gov/15494169,0
https://openalex.org/W2071592702,https://doi.org/10.1002/jnr.490010204,https://pubmed.ncbi.nlm.nih.gov/177789,0
https://openalex.org/W2037441629,https://doi.org/10.1093/cvr/20.1.42,https://pubmed.ncbi.nlm.nih.gov/3708640,0
https://openalex.org/W2019535443,https://doi.org/10.1523/jneurosci.6250-10.2011,https://pubmed.ncbi.nlm.nih.gov/21593324,0
https://openalex.org/W2079863853,https://doi.org/10.1021/jm070229q,https://pubmed.ncbi.nlm.nih.gov/17691718,0
https://openalex.org/W2059796887,https://doi.org/10.1111/j.1476-5381.1983.tb11046.x,https://pubmed.ncbi.nlm.nih.gov/6652373,0
https://openalex.org/W2022989760,https://doi.org/10.1016/j.jcpa.2013.01.008,https://pubmed.ncbi.nlm.nih.gov/23582929,0
https://openalex.org/W2088638614,https://doi.org/10.1186/1472-6882-12-41,https://pubmed.ncbi.nlm.nih.gov/22494845,1
https://openalex.org/W2418748822,,https://pubmed.ncbi.nlm.nih.gov/930403,0
https://openalex.org/W2423706530,https://doi.org/10.4269/ajtmh.1989.40.186,https://pubmed.ncbi.nlm.nih.gov/2537585,0
https://openalex.org/W2033486767,https://doi.org/10.1523/jneurosci.2654-12.2012,https://pubmed.ncbi.nlm.nih.gov/23175827,0
https://openalex.org/W2298419517,https://doi.org/10.1152/jappl.1999.86.3.993,https://pubmed.ncbi.nlm.nih.gov/10066715,0
https://openalex.org/W1603072915,https://doi.org/10.1016/0003-9861(69)90162-3,https://pubmed.ncbi.nlm.nih.gov/5762961,0
https://openalex.org/W1969019343,https://doi.org/10.1016/j.resp.2006.07.005,https://pubmed.ncbi.nlm.nih.gov/16934539,0
https://openalex.org/W2152971804,https://doi.org/10.1093/jn/133.6.1882,https://pubmed.ncbi.nlm.nih.gov/12771333,0
https://openalex.org/W2138069470,https://doi.org/10.1002/jnr.490050204,https://pubmed.ncbi.nlm.nih.gov/7401193,0
