openalex_id,doi,pmid,lens_id,label_included,label_abstract_included
https://openalex.org/w2055160274,https://doi.org/10.1007/s10333-013-0394-y,,,1,1
https://openalex.org/w4317932485,https://doi.org/10.1016/j.marpolbul.2022.114553,,,0,0
https://openalex.org/w2610030231,https://doi.org/10.1080/01998595.2017.11876935,,,0,0
https://openalex.org/w3008220217,https://doi.org/10.3390/su12041508,,,0,1
https://openalex.org/w2150174052,https://doi.org/10.1002/job.469,,,0,0
https://openalex.org/w3184824154,https://doi.org/10.1007/s12517-021-07709-9,,,0,0
https://openalex.org/w3086678456,,,,0,0
https://openalex.org/w3018926131,https://doi.org/10.1007/s12571-020-01023-0,,,1,1
https://openalex.org/w4311005169,https://doi.org/10.3390/su142315981,,,0,0
https://openalex.org/w3130293310,https://doi.org/10.3389/fmars.2021.634280,,,0,0
https://openalex.org/w3208493220,https://doi.org/10.1007/s10668-021-01924-w,,,0,1
https://openalex.org/w2800773682,https://doi.org/10.1371/journal.pone.0195777,,,0,0
https://openalex.org/w2919257879,https://doi.org/10.3390/su11051340,,,0,0
https://openalex.org/w2911107524,https://doi.org/10.1177/1070496518821152,,,0,0
https://openalex.org/w3038247318,https://doi.org/10.1111/nyas.14497,,,1,1
https://openalex.org/w2035583142,https://doi.org/10.1086/431262,,,0,0
https://openalex.org/w2012497344,https://doi.org/10.1007/s10584-011-0309-0,,,0,0
https://openalex.org/w4251073141,https://doi.org/10.1006/jfbi.2002.2054,,,0,0
https://openalex.org/w2159247319,https://doi.org/10.1016/j.cosust.2011.12.004,,,0,0
https://openalex.org/w2298612130,https://doi.org/10.1126/sciadv.1500779,,,0,0
https://openalex.org/w2757452747,https://doi.org/10.1016/j.jeem.2017.08.010,,,0,0
https://openalex.org/w2338053993,https://doi.org/10.1080/0035919x.2016.1167788,,,0,0
https://openalex.org/w4296351512,https://doi.org/10.1007/s11625-022-01217-9,,,0,0
https://openalex.org/w3215942283,https://doi.org/10.3389/fenvs.2021.674363,,,0,0
https://openalex.org/w4297460648,https://doi.org/10.1098/rspb.2022.1542,,,0,0
https://openalex.org/w2144647700,https://doi.org/10.1007/s10113-012-0360-z,,,0,0
https://openalex.org/w3136418157,https://doi.org/10.1016/s2095-3119(21)63637-7,,,0,0
https://openalex.org/w3216389920,https://doi.org/10.1038/s41558-021-01218-z,,,0,0
https://openalex.org/w4290615027,https://doi.org/10.1080/14693062.2022.2098228,,,0,0
https://openalex.org/w2268635547,https://doi.org/10.1093/tcbh/hwv042,,,0,0
https://openalex.org/w2990538799,https://doi.org/10.3390/su11236569,,,1,1
https://openalex.org/w4288967713,https://doi.org/10.1080/26388081.2022.2091951,,,0,0
https://openalex.org/w2722063328,https://doi.org/10.4324/9780203085875-26,,,0,0
https://openalex.org/w2124356755,https://doi.org/10.1073/pnas.1509991112,,,0,0
https://openalex.org/w2058349869,https://doi.org/10.1080/02508060.2012.687505,,,1,1
https://openalex.org/w2119915453,https://doi.org/10.2307/1885501,,,0,0
https://openalex.org/w3171534915,https://doi.org/10.1080/17565529.2021.1929803,,,0,0
https://openalex.org/w2566765231,https://doi.org/10.3390/cli4040060,,,0,1
https://openalex.org/w3143593864,https://doi.org/10.20965/jdr.2021.p0329,,,0,0
https://openalex.org/w2595950776,https://doi.org/10.1006/jhge.1993.1007,,,0,0
https://openalex.org/w1538134634,https://doi.org/10.1596/0-8213-4192-8,,,0,0
https://openalex.org/w2982187822,https://doi.org/10.1002/wcc.614,,,0,0
https://openalex.org/w3126256751,https://doi.org/10.1016/j.ijdrr.2021.102073,,,0,0
https://openalex.org/w2922538396,https://doi.org/10.1007/s11356-019-04867-y,,,0,0
https://openalex.org/w2979814650,https://doi.org/10.21162/pakjas/19.8089,,,0,0
https://openalex.org/w2607584390,https://doi.org/10.5958/2322-0430.2017.00109.3,,,0,0
https://openalex.org/w428086849,https://doi.org/10.1201/b10163,,,0,0
https://openalex.org/w2889337392,https://doi.org/10.1016/j.agsy.2018.07.013,,,0,0
