doi,openalex_id,label_included,pmid,method
https://doi.org/10.1007/s11262-017-1464-9,https://openalex.org/W2614004910,1,https://pubmed.ncbi.nlm.nih.gov/28484931,id_retrieval_doi
https://doi.org/10.3390/pathogens7020046,https://openalex.org/W2799741728,1,https://pubmed.ncbi.nlm.nih.gov/29677111,id_retrieval_doi
https://doi.org/10.1128/mbio.00260-11,https://openalex.org/W2098436674,1,https://pubmed.ncbi.nlm.nih.gov/22128350,id_retrieval_doi
https://doi.org/10.1007/s00705-016-2819-6,https://openalex.org/W2295645555,1,https://pubmed.ncbi.nlm.nih.gov/26965436,id_retrieval_doi
https://doi.org/10.3201/eid2312.170703,https://openalex.org/W2767181558,1,,search_title
https://doi.org/10.1371/journal.pone.0150104,https://openalex.org/W2402640512,1,,search_title
https://doi.org/10.1128/jvi.00534-15,https://openalex.org/W2132901398,1,https://pubmed.ncbi.nlm.nih.gov/25926652,id_retrieval_doi
https://doi.org/10.3201/eid2207.160024,https://openalex.org/W2419267105,1,https://pubmed.ncbi.nlm.nih.gov/27314228,id_retrieval_doi
https://doi.org/10.1007/s00705-017-3443-9,https://openalex.org/W2735829684,1,https://pubmed.ncbi.nlm.nih.gov/28616671,id_retrieval_doi
,https://openalex.org/W1730284809,1,,search_title
https://doi.org/10.1111/j.1462-2920.2011.02593.x,https://openalex.org/W1936995073,1,https://pubmed.ncbi.nlm.nih.gov/22004549,id_retrieval_doi
https://doi.org/10.1016/j.virusres.2009.09.006,https://openalex.org/W2044133523,1,https://pubmed.ncbi.nlm.nih.gov/19748534,id_retrieval_doi
https://doi.org/10.1371/journal.pone.0166863,https://openalex.org/W2559644192,1,https://pubmed.ncbi.nlm.nih.gov/27907010,id_retrieval_doi
https://doi.org/10.1128/genomea.00172-17,https://openalex.org/W2614038853,1,,search_title
https://doi.org/10.3390/v10070382,https://openalex.org/W2883654933,1,https://pubmed.ncbi.nlm.nih.gov/30036964,id_retrieval_doi
https://doi.org/10.1099/vir.0.043224-0,https://openalex.org/W2118405007,1,https://pubmed.ncbi.nlm.nih.gov/22875254,id_retrieval_doi
https://doi.org/10.1099/vir.0.051797-0,https://openalex.org/W2033051111,1,https://pubmed.ncbi.nlm.nih.gov/23559479,id_retrieval_doi
https://doi.org/10.1128/jvi.03807-13,https://openalex.org/W2038402799,1,,search_title
https://doi.org/10.1016/j.virol.2018.09.008,https://openalex.org/W2890351566,1,https://pubmed.ncbi.nlm.nih.gov/30245195,id_retrieval_doi
https://doi.org/10.3201/eid2309.170168,https://openalex.org/W2741416794,1,,search_title
,,1,,
https://doi.org/10.1128/jcm.01195-14,https://openalex.org/W2067623687,1,https://pubmed.ncbi.nlm.nih.gov/24989603,id_retrieval_doi
https://doi.org/10.1128/genomea.01627-15,https://openalex.org/W2307764697,1,,search_title
https://doi.org/10.1099/jgv.0.001022,https://openalex.org/W2791294579,1,https://pubmed.ncbi.nlm.nih.gov/29517476,id_retrieval_doi
https://doi.org/10.1371/journal.pone.0072918,https://openalex.org/W2070685117,1,https://pubmed.ncbi.nlm.nih.gov/24023656,id_retrieval_doi
https://doi.org/10.1186/s12985-018-1001-z,https://openalex.org/W2804253963,1,https://pubmed.ncbi.nlm.nih.gov/29801460,id_retrieval_doi
https://doi.org/10.1099/jgv.0.000303,https://openalex.org/W1756387575,1,https://pubmed.ncbi.nlm.nih.gov/26419604,id_retrieval_doi
https://doi.org/10.1016/j.rvsc.2017.07.027,https://openalex.org/W2739105561,1,https://pubmed.ncbi.nlm.nih.gov/28759862,id_retrieval_doi
https://doi.org/10.1128/genomea.00251-14,https://openalex.org/W2137393781,1,,search_title
https://doi.org/10.1007/s00705-013-1701-z,https://openalex.org/W1992053137,1,https://pubmed.ncbi.nlm.nih.gov/23612924,id_retrieval_doi
https://doi.org/10.1007/s11262-015-1266-x,https://openalex.org/W2192177835,1,https://pubmed.ncbi.nlm.nih.gov/26646894,id_retrieval_doi
https://doi.org/10.1093/ve/vex024,https://openalex.org/W2751263895,1,,search_title
https://doi.org/10.1186/1743-422x-7-313,https://openalex.org/W2131079520,1,https://pubmed.ncbi.nlm.nih.gov/21073719,id_retrieval_doi
https://doi.org/10.1637/10940-092414-regr,https://openalex.org/W2056879212,1,,search_title
https://doi.org/10.3390/v10040143,https://openalex.org/W2793832626,1,https://pubmed.ncbi.nlm.nih.gov/29565808,id_retrieval_doi
https://doi.org/10.1007/s11262-015-1231-8,https://openalex.org/W1829296012,1,https://pubmed.ncbi.nlm.nih.gov/26223320,id_retrieval_doi
https://doi.org/10.1080/03079457.2016.1193123,https://openalex.org/W2400216434,1,,search_title
https://doi.org/10.1016/j.biologicals.2014.10.004,https://openalex.org/W1989768916,1,https://pubmed.ncbi.nlm.nih.gov/25466699,id_retrieval_doi
https://doi.org/10.1007/s10393-017-1297-y,https://openalex.org/W2768534856,1,https://pubmed.ncbi.nlm.nih.gov/29164470,id_retrieval_doi
https://doi.org/10.1186/s12985-018-1099-z,https://openalex.org/W2904181457,1,,search_title
https://doi.org/10.1016/j.meegid.2016.02.034,https://openalex.org/W2290154231,1,,search_title
https://doi.org/10.1016/j.virol.2018.10.018,https://openalex.org/W2903036620,1,https://pubmed.ncbi.nlm.nih.gov/30496912,id_retrieval_doi
https://doi.org/10.1016/j.virusres.2018.07.015,https://openalex.org/W2884386941,1,https://pubmed.ncbi.nlm.nih.gov/30040978,id_retrieval_doi
https://doi.org/10.3390/v9070177,https://openalex.org/W2727329945,1,https://pubmed.ncbi.nlm.nih.gov/28684708,id_retrieval_doi
https://doi.org/10.1007/s00705-015-2732-4,https://openalex.org/W2231452835,1,https://pubmed.ncbi.nlm.nih.gov/26733298,id_retrieval_doi
,https://openalex.org/W2553503160,1,,search_title
https://doi.org/10.1371/journal.pone.0121998,https://openalex.org/W2029606196,1,https://pubmed.ncbi.nlm.nih.gov/25789939,id_retrieval_doi
https://doi.org/10.1099/jgv.0.000251,https://openalex.org/W1780497578,1,https://pubmed.ncbi.nlm.nih.gov/26219947,id_retrieval_doi
https://doi.org/10.1007/s11262-015-1215-8,https://openalex.org/W560374064,1,https://pubmed.ncbi.nlm.nih.gov/26032164,id_retrieval_doi
https://doi.org/10.3201/eid2207.151591,https://openalex.org/W2415155412,1,,search_title
https://doi.org/10.1099/jgv.0.000554,https://openalex.org/W2465010152,1,https://pubmed.ncbi.nlm.nih.gov/27417702,id_retrieval_doi
https://doi.org/10.1128/genomea.00344-18,https://openalex.org/W2800888487,1,https://pubmed.ncbi.nlm.nih.gov/29700160,id_retrieval_doi
https://doi.org/10.1016/j.meegid.2017.01.003,https://openalex.org/W2570298220,1,https://pubmed.ncbi.nlm.nih.gov/28063924,id_retrieval_doi
https://doi.org/10.3201/eid1803.111905,https://openalex.org/W2144340783,1,https://pubmed.ncbi.nlm.nih.gov/22376991,id_retrieval_doi
https://doi.org/10.1016/j.meegid.2017.02.008,https://openalex.org/W2586141471,1,https://pubmed.ncbi.nlm.nih.gov/28189887,id_retrieval_doi
https://doi.org/10.1371/journal.pone.0151481,https://openalex.org/W2298640772,1,https://pubmed.ncbi.nlm.nih.gov/26982708,id_retrieval_doi
https://doi.org/10.1007/s00705-014-2325-7,https://openalex.org/W2051535053,1,https://pubmed.ncbi.nlm.nih.gov/25559673,id_retrieval_doi
https://doi.org/10.1099/jgv.0.000799,https://openalex.org/W2621617765,1,https://pubmed.ncbi.nlm.nih.gov/28590234,id_retrieval_doi
https://doi.org/10.1016/j.meegid.2017.09.013,https://openalex.org/W2754140151,1,https://pubmed.ncbi.nlm.nih.gov/28923281,id_retrieval_doi
https://doi.org/10.1177/1040638712463212,https://openalex.org/W2075296821,1,https://pubmed.ncbi.nlm.nih.gov/23051826,id_retrieval_doi
https://doi.org/10.1016/j.meegid.2018.04.034,https://openalex.org/W2801466866,1,https://pubmed.ncbi.nlm.nih.gov/29709693,id_retrieval_doi
https://doi.org/10.3201/eid1909.130682,https://openalex.org/W2010144219,1,https://pubmed.ncbi.nlm.nih.gov/23965613,id_retrieval_doi
https://doi.org/10.1099/jgv.0.000711,https://openalex.org/W2581011676,1,https://pubmed.ncbi.nlm.nih.gov/28100302,id_retrieval_doi
https://doi.org/10.1016/j.virusres.2018.12.005,https://openalex.org/W2904071046,1,https://pubmed.ncbi.nlm.nih.gov/30543873,id_retrieval_doi
https://doi.org/10.1007/s00705-019-04158-4,https://openalex.org/W2915458185,1,,search_title
https://doi.org/10.1099/jgv.0.000476,https://openalex.org/W2322790342,1,https://pubmed.ncbi.nlm.nih.gov/27058516,id_retrieval_doi
https://doi.org/10.1186/s12985-016-0535-1,https://openalex.org/W2350965289,1,https://pubmed.ncbi.nlm.nih.gov/27178401,id_retrieval_doi
https://doi.org/10.1186/1743-422x-9-218,https://openalex.org/W2141165258,1,https://pubmed.ncbi.nlm.nih.gov/23006778,id_retrieval_doi
