openalex_id,doi,pmid,lens_id,label_included,label_abstract_included
https://openalex.org/w1568760777,https://doi.org/10.1109/cbi.2015.41,,,0,
https://openalex.org/w2011878603,https://doi.org/10.1016/j.sysarc.2012.01.001,,,0,
https://openalex.org/w2189978407,https://doi.org/10.1007/978-3-642-23059-2_26,,107-005-290-404-479,0,
https://openalex.org/w4248570675,https://doi.org/10.1007/bf02729107,,,0,
https://openalex.org/w2259905321,https://doi.org/10.5277/e-inf150104,,,0,
https://openalex.org/w1598516235,https://doi.org/10.1007/978-3-642-00328-8_13,,,0,
https://openalex.org/w2162990634,https://doi.org/10.1007/3-540-44895-0_16,,069-285-286-799-116,0,
https://openalex.org/w1591700605,https://doi.org/10.1007/3-540-54059-8_88,,,0,
https://openalex.org/w1575442906,https://doi.org/10.1109/iti.2005.1491165,,,0,
https://openalex.org/w2011527410,https://doi.org/10.1145/2389936.2389951,,,1,
https://openalex.org/w2482201051,https://doi.org/10.1007/978-3-319-40530-8_6,,,0,
https://openalex.org/w2047605280,https://doi.org/10.1142/s0218194009004155,,,0,
https://openalex.org/w2027005685,https://doi.org/10.1145/2141622.2141659,,,0,
https://openalex.org/w2156690657,https://doi.org/10.1007/978-3-540-69534-9_38,,049-919-799-175-639,0,
https://openalex.org/w2028139871,https://doi.org/10.1109/tse.2014.2362755,,,0,
https://openalex.org/w2099046998,https://doi.org/10.1007/978-3-642-42001-6_17,,,0,
https://openalex.org/w2026681995,https://doi.org/10.1007/s11056-004-0761-z,,,0,
https://openalex.org/w2166866347,https://doi.org/10.1109/i-esa.2009.41,,,0,
https://openalex.org/w2125886226,https://doi.org/10.1007/978-3-642-15618-2_24,,174-394-906-946-973,0,
https://openalex.org/w2049308740,https://doi.org/10.1109/icws.2012.58,,,0,
https://openalex.org/w2470134465,https://doi.org/10.1007/978-3-319-39696-5_32,,040-276-309-902-984,0,
https://openalex.org/w2400821744,https://doi.org/10.5220/0001265900350042,,,0,
https://openalex.org/w1600199393,https://doi.org/10.1007/3-540-54059-8_100,,068-939-979-627-556,0,
https://openalex.org/w4250346966,https://doi.org/10.1109/distra.2017.8167668,,,0,
https://openalex.org/w2512304013,https://doi.org/10.1109/rcis.2016.7549280,,,0,
https://openalex.org/w41274483,https://doi.org/10.1007/978-3-642-21640-4_24,,138-306-880-716-310,0,
https://openalex.org/w2587632694,https://doi.org/10.1109/icaase.2016.7843858,,,0,
https://openalex.org/w2126542339,https://doi.org/10.1145/1985793.1985902,,,0,
https://openalex.org/w1850131805,https://doi.org/10.1007/978-3-642-03573-9_60,,,0,
https://openalex.org/w2617456871,https://doi.org/10.1007/978-3-319-59536-8_28,,084-050-799-604-086,0,
https://openalex.org/w2002885800,https://doi.org/10.1016/j.entcs.2004.12.028,,,0,
https://openalex.org/w1597929225,https://doi.org/10.1007/3-540-58113-8_181,,,0,
https://openalex.org/w290581399,https://doi.org/10.1007/978-3-319-19069-3_30,,064-229-162-110-606,0,
https://openalex.org/w1533744222,https://doi.org/10.1007/978-3-540-88875-8_91,,,0,
https://openalex.org/w1576685258,https://doi.org/10.5220/0002347103210328,,,0,
https://openalex.org/w1553168181,https://doi.org/10.1007/3-540-45710-0_26,,,1,
https://openalex.org/w2409624678,https://doi.org/10.1109/icocs.2015.7483241,,,0,
https://openalex.org/w1485556191,https://doi.org/10.1007/978-3-540-69534-9_30,,127-011-271-510-109,0,
https://openalex.org/w2107495959,https://doi.org/10.1007/bf03192370,,,0,
https://openalex.org/w2374926541,,,,0,
https://openalex.org/w2071999601,https://doi.org/10.1109/icebe.2007.73,,,0,
https://openalex.org/w1551043275,https://doi.org/10.1007/978-3-642-02454-2_22,,,0,
https://openalex.org/w2496271522,https://doi.org/10.1007/978-3-319-33786-9_5,,,0,
https://openalex.org/w2512639663,,,,0,
https://openalex.org/w2837285124,https://doi.org/10.2514/6.2018-4850,,,0,
https://openalex.org/w75052820,,,,0,
https://openalex.org/w2291956713,https://doi.org/10.4108/eai.24-8-2015.2260961,,,0,
https://openalex.org/w2123887508,,,,0,
https://openalex.org/w1596091981,https://doi.org/10.1007/s10664-012-9213-0,,,0,
https://openalex.org/w2060521698,https://doi.org/10.1007/11880240_20,,,0,
https://openalex.org/w2082889736,https://doi.org/10.2118/160861-ms,,,0,
https://openalex.org/w240090042,https://doi.org/10.1007/978-3-642-31072-0_3,,,0,
https://openalex.org/w2625439388,https://doi.org/10.1088/1755-1315/69/1/012134,,,0,
https://openalex.org/w2137729790,https://doi.org/10.1016/j.jvlc.2004.01.005,,,0,
https://openalex.org/w2053066673,https://doi.org/10.1016/j.arcontrol.2003.09.002,,,0,
https://openalex.org/w1489374454,https://doi.org/10.1007/11538394_23,,105-796-341-240-197,0,
https://openalex.org/w2610495801,https://doi.org/10.1007/978-3-319-57837-8_12,,,0,
https://openalex.org/w1561905148,https://doi.org/10.1007/3-540-58113-8_186,,032-962-064-025-695,0,
https://openalex.org/w2145914293,https://doi.org/10.1109/csmr.1998.665781,,,0,
https://openalex.org/w65798600,https://doi.org/10.1007/978-3-319-10172-9_30,,014-799-608-164-774,0,
https://openalex.org/w2064119352,https://doi.org/10.1145/1723028.1723039,,,0,
https://openalex.org/w2024391320,https://doi.org/10.1177/1063293x9500300102,,,0,
https://openalex.org/w1766199780,https://doi.org/10.1007/978-3-540-25975-6_38,,112-857-387-060-001,0,
https://openalex.org/w2399426488,,,,0,
https://openalex.org/w2127483302,https://doi.org/10.1016/j.is.2015.03.007,,,0,
https://openalex.org/w2508400185,https://doi.org/10.1016/j.procs.2016.08.247,,,1,
https://openalex.org/w2897966018,https://doi.org/10.1007/978-3-030-02302-7_3,,,0,
https://openalex.org/w2163922780,https://doi.org/10.1109/icstw.2010.20,,,0,
https://openalex.org/w2043554371,https://doi.org/10.1007/s10009-006-0002-1,,,0,
https://openalex.org/w2070703020,https://doi.org/10.1109/icebe.2013.67,,,0,
https://openalex.org/w1517025580,https://doi.org/10.1007/978-3-642-23059-2_22,,084-034-770-341-593,0,
https://openalex.org/w2442351017,https://doi.org/10.1109/cc.2016.7489977,,,0,
https://openalex.org/w1166155677,https://doi.org/10.1007/978-3-319-21912-7_6,,,0,
https://openalex.org/w2507312894,https://doi.org/10.1007/978-3-319-45348-4_5,,159-645-617-072-886,0,
https://openalex.org/w2077938253,https://doi.org/10.1080/17517570601092127,,,0,
https://openalex.org/w2156940988,https://doi.org/10.1007/978-3-540-25970-1_2,,019-522-362-408-328,0,
https://openalex.org/w575328825,https://doi.org/10.1016/j.sbspro.2015.03.193,,158-616-178-464-108,0,
https://openalex.org/w1792870977,https://doi.org/10.1016/j.cl.2015.09.002,,,0,
https://openalex.org/w2887852518,https://doi.org/10.1007/978-3-319-98648-7_25,,029-064-072-730-105,0,
https://openalex.org/w2047598609,https://doi.org/10.1115/gt2012-68233,,,0,
https://openalex.org/w2039140647,https://doi.org/10.1109/quatic.2010.32,,,0,
https://openalex.org/w2249298334,https://doi.org/10.1007/978-3-319-24399-3_13,,,0,
https://openalex.org/w1485579181,https://doi.org/10.1007/978-3-540-30566-8_53,,,0,
https://openalex.org/w2007574548,https://doi.org/10.1109/icebe.2013.23,,,0,
https://openalex.org/w2055016397,https://doi.org/10.1007/s10270-014-0437-x,,,0,
https://openalex.org/w2032012610,https://doi.org/10.1007/s00799-007-0021-x,,,0,
https://openalex.org/w1487915413,https://doi.org/10.1007/978-3-642-12107-4_10,,,0,
https://openalex.org/w2803421404,https://doi.org/10.1007/978-3-319-91563-0_33,,012-355-236-235-972,0,
https://openalex.org/w1481737595,https://doi.org/10.1007/3-540-56777-1_33,,027-773-376-027-59X,0,
https://openalex.org/w2108439041,https://doi.org/10.1109/services-2.2009.25,,,0,
https://openalex.org/w2159127449,https://doi.org/10.1007/3-540-47961-9_33,,024-431-154-731-515,0,
https://openalex.org/w2024030423,https://doi.org/10.1109/glocomw.2013.6825124,,,0,
https://openalex.org/w1506076815,https://doi.org/10.1007/11767138_17,,142-513-512-286-35X,0,
https://openalex.org/w1563686701,https://doi.org/10.1016/j.datak.2004.01.004,,,0,
https://openalex.org/w2785496609,https://doi.org/10.26181/22912067,,,0,
https://openalex.org/w88004963,,,,0,
https://openalex.org/w2150098579,https://doi.org/10.1109/icsmc.2004.1401064,,,0,
https://openalex.org/w4241859741,https://doi.org/10.1007/978-3-642-16129-2_14,,,0,
https://openalex.org/w2745298004,https://doi.org/10.14257/ijseia.2015.9.10.12,,,0,
https://openalex.org/w2171617485,https://doi.org/10.1007/978-3-642-21640-4_38,,006-167-429-462-906,0,
https://openalex.org/w2095043299,https://doi.org/10.1016/0306-4379(96)00009-9,,,0,
https://openalex.org/w1492444899,https://doi.org/10.1007/978-3-642-13094-6_12,,079-428-807-956-286,0,
https://openalex.org/w2035397478,https://doi.org/10.1007/s10270-012-0299-z,,,0,
https://openalex.org/w1468322377,https://doi.org/10.1007/978-3-642-14819-4_9,,,0,
https://openalex.org/w2029077231,https://doi.org/10.1016/j.procs.2014.08.072,,,0,
https://openalex.org/w2803563907,https://doi.org/10.1007/978-3-319-91563-0_19,,068-326-826-033-974,0,
https://openalex.org/w1979586866,https://doi.org/10.1016/s0167-9236(02)00126-4,,,1,
https://openalex.org/w2055173997,https://doi.org/10.4304/jsw.8.3.587-602,,,0,
https://openalex.org/w1598355083,https://doi.org/10.1007/bfb0035156,,095-367-902-388-516,0,
https://openalex.org/w2103209741,,,,0,
https://openalex.org/w2074547821,https://doi.org/10.1016/j.procs.2014.08.069,,,0,
https://openalex.org/w1613490641,https://doi.org/10.1007/978-3-642-17155-0_7,,,0,
https://openalex.org/w2164599844,https://doi.org/10.1109/ecbs.2008.52,,,0,
https://openalex.org/w80222943,https://doi.org/10.1007/978-3-642-38709-8_27,,080-337-128-926-773,0,
https://openalex.org/w2102735887,https://doi.org/10.1109/cecw.2005.1,,,0,
https://openalex.org/w2002030901,https://doi.org/10.1504/ijcaet.2013.050549,,,0,
