openalex_id,doi,pmid,label_included,label_abstract_included,method
,,https://pubmed.ncbi.nlm.nih.gov/27753457,1,,
,,https://pubmed.ncbi.nlm.nih.gov/25892362,1,,
,,https://pubmed.ncbi.nlm.nih.gov/25546721,1,,
,,https://pubmed.ncbi.nlm.nih.gov/27566183,0,,
,,https://pubmed.ncbi.nlm.nih.gov/26318932,0,,
,,https://pubmed.ncbi.nlm.nih.gov/28340966,1,,
,,https://pubmed.ncbi.nlm.nih.gov/25576791,0,,
,,https://pubmed.ncbi.nlm.nih.gov/24322821,0,,
,,https://pubmed.ncbi.nlm.nih.gov/27746344,0,,
,,https://pubmed.ncbi.nlm.nih.gov/28411272,1,,
,,https://pubmed.ncbi.nlm.nih.gov/25044872,1,,
,,https://pubmed.ncbi.nlm.nih.gov/25451612,1,,
,,https://pubmed.ncbi.nlm.nih.gov/25165850,1,,
,,https://pubmed.ncbi.nlm.nih.gov/27908784,1,,
,,https://pubmed.ncbi.nlm.nih.gov/30498214,1,,
,,https://pubmed.ncbi.nlm.nih.gov/23880567,0,,
,,https://pubmed.ncbi.nlm.nih.gov/25675878,0,,
,,https://pubmed.ncbi.nlm.nih.gov/28944721,1,,
,,https://pubmed.ncbi.nlm.nih.gov/26349007,1,,
,,https://pubmed.ncbi.nlm.nih.gov/23389958,1,,
,,https://pubmed.ncbi.nlm.nih.gov/24847228,1,,
,,https://pubmed.ncbi.nlm.nih.gov/19847786,1,,
,,https://pubmed.ncbi.nlm.nih.gov/22744780,0,,
,,https://pubmed.ncbi.nlm.nih.gov/25270295,1,,
,,https://pubmed.ncbi.nlm.nih.gov/24089480,1,,
,,https://pubmed.ncbi.nlm.nih.gov/20236574,0,,
,,https://pubmed.ncbi.nlm.nih.gov/10512585,1,,
,,https://pubmed.ncbi.nlm.nih.gov/30816671,1,,
,,https://pubmed.ncbi.nlm.nih.gov/29428549,0,,
,,https://pubmed.ncbi.nlm.nih.gov/18723431,1,,
,,https://pubmed.ncbi.nlm.nih.gov/22917958,1,,
,,https://pubmed.ncbi.nlm.nih.gov/30857605,1,,
,,https://pubmed.ncbi.nlm.nih.gov/24631679,1,,
,,https://pubmed.ncbi.nlm.nih.gov/23660277,0,,
,,https://pubmed.ncbi.nlm.nih.gov/22687149,0,,
,,https://pubmed.ncbi.nlm.nih.gov/31201928,1,,
,,https://pubmed.ncbi.nlm.nih.gov/10342401,0,,
,,https://pubmed.ncbi.nlm.nih.gov/20410060,1,,
,,https://pubmed.ncbi.nlm.nih.gov/21909164,0,,
,,https://pubmed.ncbi.nlm.nih.gov/21688895,0,,
,,https://pubmed.ncbi.nlm.nih.gov/23418609,0,,
,,https://pubmed.ncbi.nlm.nih.gov/31142675,1,,
,,https://pubmed.ncbi.nlm.nih.gov/20449729,0,,
,,https://pubmed.ncbi.nlm.nih.gov/6886630,0,,
,,https://pubmed.ncbi.nlm.nih.gov/21334352,1,,
,,https://pubmed.ncbi.nlm.nih.gov/24491422,0,,
,,https://pubmed.ncbi.nlm.nih.gov/7675599,0,,
,,https://pubmed.ncbi.nlm.nih.gov/25813745,0,,
,,https://pubmed.ncbi.nlm.nih.gov/17105826,0,,
,,https://pubmed.ncbi.nlm.nih.gov/8346311,0,,
,,https://pubmed.ncbi.nlm.nih.gov/22981655,0,,
,,https://pubmed.ncbi.nlm.nih.gov/21114996,1,,
,,https://pubmed.ncbi.nlm.nih.gov/15839802,1,,
,,https://pubmed.ncbi.nlm.nih.gov/32441808,1,,
,,https://pubmed.ncbi.nlm.nih.gov/32023149,0,,
,,https://pubmed.ncbi.nlm.nih.gov/22490364,0,,
,,https://pubmed.ncbi.nlm.nih.gov/23749378,0,,
,,https://pubmed.ncbi.nlm.nih.gov/31682866,0,,
,,https://pubmed.ncbi.nlm.nih.gov/24802767,0,,
,,https://pubmed.ncbi.nlm.nih.gov/26843637,0,,
,,https://pubmed.ncbi.nlm.nih.gov/28202718,0,,
,,https://pubmed.ncbi.nlm.nih.gov/11682111,0,,
,,https://pubmed.ncbi.nlm.nih.gov/23602980,0,,
,,https://pubmed.ncbi.nlm.nih.gov/26072392,0,,
,,https://pubmed.ncbi.nlm.nih.gov/32418296,0,,
,,https://pubmed.ncbi.nlm.nih.gov/15901401,0,,
,,https://pubmed.ncbi.nlm.nih.gov/22546523,0,,
,,https://pubmed.ncbi.nlm.nih.gov/31783102,0,,
,,https://pubmed.ncbi.nlm.nih.gov/25669604,0,,
,,https://pubmed.ncbi.nlm.nih.gov/27801508,0,,
,,https://pubmed.ncbi.nlm.nih.gov/12020731,0,,
,,https://pubmed.ncbi.nlm.nih.gov/25089814,0,,
