openalex_id,doi,pmid,label_included
https://openalex.org/W69519286,,https://pubmed.ncbi.nlm.nih.gov/8486859,0
https://openalex.org/W2025081213,https://doi.org/10.1016/0022-3913(88)90306-x,https://pubmed.ncbi.nlm.nih.gov/2845069,0
https://openalex.org/W2001005701,https://doi.org/10.1016/j.dental.2009.06.021,https://pubmed.ncbi.nlm.nih.gov/19716170,0
https://openalex.org/W2409894571,,https://pubmed.ncbi.nlm.nih.gov/22432178,0
https://openalex.org/W2089836002,https://doi.org/10.1016/s0109-5641(00)00060-9,https://pubmed.ncbi.nlm.nih.gov/11163387,0
https://openalex.org/W2154345283,https://doi.org/10.1177/00220345890680071001,https://pubmed.ncbi.nlm.nih.gov/2534396,0
https://openalex.org/W2098440133,https://doi.org/10.1016/j.ajog.2010.01.025,https://pubmed.ncbi.nlm.nih.gov/20350650,0
https://openalex.org/W2031158618,https://doi.org/10.4012/dmj.2009-099,https://pubmed.ncbi.nlm.nih.gov/20484831,0
https://openalex.org/W1965529902,https://doi.org/10.1016/s0022-3913(97)70058-1,https://pubmed.ncbi.nlm.nih.gov/9399185,0
https://openalex.org/W2052503020,https://doi.org/10.1016/s0099-2399(89)80053-6,https://pubmed.ncbi.nlm.nih.gov/2534697,0
https://openalex.org/W2130259943,https://doi.org/10.1016/j.ajodo.2005.11.011,https://pubmed.ncbi.nlm.nih.gov/16527626,0
https://openalex.org/W2031855481,https://doi.org/10.1080/00016350510019874,https://pubmed.ncbi.nlm.nih.gov/16191912,0
https://openalex.org/W2113366365,https://doi.org/10.1016/j.dental.2012.09.004,https://pubmed.ncbi.nlm.nih.gov/23018083,0
https://openalex.org/W2171364115,https://doi.org/10.1016/s0043-1354(02)00413-x,https://pubmed.ncbi.nlm.nih.gov/12531255,0
https://openalex.org/W2060835191,https://doi.org/10.1021/es303109c,https://pubmed.ncbi.nlm.nih.gov/23102149,0
https://openalex.org/W2035419367,https://doi.org/10.1021/es400510g,https://pubmed.ncbi.nlm.nih.gov/23469879,0
https://openalex.org/W2097895482,,https://pubmed.ncbi.nlm.nih.gov/20575206,0
https://openalex.org/W122261895,,https://pubmed.ncbi.nlm.nih.gov/15646227,0
https://openalex.org/W2025761571,https://doi.org/10.1111/j.1708-8240.1994.tb00871.x,https://pubmed.ncbi.nlm.nih.gov/8593226,0
https://openalex.org/W2090055934,https://doi.org/10.1016/j.chemosphere.2010.02.049,https://pubmed.ncbi.nlm.nih.gov/20334893,0
https://openalex.org/W2169070123,https://doi.org/10.1002/bdrb.21062,https://pubmed.ncbi.nlm.nih.gov/23696197,0
https://openalex.org/W2108681286,https://doi.org/10.1111/j.1834-7819.1998.tb06095.x,https://pubmed.ncbi.nlm.nih.gov/9612981,0
https://openalex.org/W2010733164,https://doi.org/10.1016/j.tiv.2006.12.003,https://pubmed.ncbi.nlm.nih.gov/17258427,0
https://openalex.org/W2414718952,,https://pubmed.ncbi.nlm.nih.gov/14579876,0
https://openalex.org/W2068429951,https://doi.org/10.1002/jbm.820170309,https://pubmed.ncbi.nlm.nih.gov/6223040,0
https://openalex.org/W2027519147,https://doi.org/10.2147/ahmt.s15947,https://pubmed.ncbi.nlm.nih.gov/24600283,0
https://openalex.org/W1977415847,https://doi.org/10.1016/j.jdent.2009.06.007,https://pubmed.ncbi.nlm.nih.gov/19608324,0
https://openalex.org/W1991546287,https://doi.org/10.1016/j.jdent.2012.02.005,https://pubmed.ncbi.nlm.nih.gov/22349946,0
https://openalex.org/W2183706085,,https://pubmed.ncbi.nlm.nih.gov/20228981,0
https://openalex.org/W2001839429,https://doi.org/10.1016/j.dental.2011.12.003,https://pubmed.ncbi.nlm.nih.gov/22230107,0
https://openalex.org/W2461512187,,https://pubmed.ncbi.nlm.nih.gov/12074234,0
https://openalex.org/W2126983098,https://doi.org/10.1016/j.dental.2007.06.027,https://pubmed.ncbi.nlm.nih.gov/17709133,0
https://openalex.org/W1978349112,https://doi.org/10.1002/jbm.820231008,https://pubmed.ncbi.nlm.nih.gov/2530234,0
https://openalex.org/W2046699068,https://doi.org/10.2166/wst.2006.620,https://pubmed.ncbi.nlm.nih.gov/17120652,0
https://openalex.org/W1977132188,https://doi.org/10.1080/10934520903139977,https://pubmed.ncbi.nlm.nih.gov/19847712,0
https://openalex.org/W1968094595,https://doi.org/10.1016/s0099-2399(98)80071-x,https://pubmed.ncbi.nlm.nih.gov/9759014,0
