doi,openalex_id,label_included,pmid,method
https://doi.org/10.1037/a0030642,https://openalex.org/W2159532703,1,,search_title
https://doi.org/10.3758/pbr.15.6.1209,https://openalex.org/W2029687411,1,,search_title
https://doi.org/10.3389/fpsyg.2015.01599,https://openalex.org/W2184900176,1,,search_title
https://doi.org/10.1037/a0031609,https://openalex.org/W1964072811,1,,search_title
https://doi.org/10.3389/fpsyg.2014.00078,https://openalex.org/W2114783003,1,,search_title
https://doi.org/10.1037/a0016972,https://openalex.org/W2008992734,1,,search_title
https://doi.org/10.1080/10705511.2014.937849,https://openalex.org/W2041757971,1,,search_title
https://doi.org/10.1080/10705511.2012.634712,https://openalex.org/W1999076954,1,,search_title
https://doi.org/10.1080/10705511.2014.937322,https://openalex.org/W2098630919,1,,search_title
https://doi.org/10/gg5fhg,,1,,
https://doi.org/10.1207/s15327906mbr3904_4,https://openalex.org/W1999291824,1,,search_title
https://doi.org/10.18148/srm/2012.v6i2.5033,https://openalex.org/W2106343834,1,,search_title
https://doi.org/10.3758/s13428-014-0526-3,https://openalex.org/W1984077870,1,,search_title
https://doi.org/10.1214/06-ba117,https://openalex.org/W2153281140,1,,search_title
https://doi.org/10.1111/ajps.12001,https://openalex.org/W2157151897,1,,search_title
https://doi.org/10/gdm4g7,,1,,
https://doi.org/10.1080/10705511.2016.1186549,https://openalex.org/W2428070046,1,,search_title
https://doi.org/10.1007/s001800000041,https://openalex.org/W1984862890,1,,search_title
https://doi.org/10/gg5fhh,,1,,
https://doi.org/10.3402/ejpt.v6.25216,https://openalex.org/W2041373569,1,,search_title
https://doi.org/10.1080/10705511.2012.659614,https://openalex.org/W1971638368,1,,id_retrieval_doi
https://doi.org/10.1007/s00180-007-0100-x,https://openalex.org/W2045783214,1,,id_retrieval_doi
https://doi.org/10.1080/00273171.2016.1167008,https://openalex.org/W2413419749,1,https://pubmed.ncbi.nlm.nih.gov/27269278,id_retrieval_doi
https://doi.org/10.1080/10705511.2014.882688,https://openalex.org/W2101418526,1,,id_retrieval_doi
https://doi.org/10.3758/s13428-017-0870-1,https://openalex.org/W2601251367,1,https://pubmed.ncbi.nlm.nih.gov/28342072,id_retrieval_doi
https://doi.org/10.1037/a0036635,https://openalex.org/W2027023877,1,https://pubmed.ncbi.nlm.nih.gov/24731180,id_retrieval_doi
https://doi.org/10.1080/00273171.2016.1208074,https://openalex.org/W2511384229,1,https://pubmed.ncbi.nlm.nih.gov/27594086,id_retrieval_doi
,,0,,
https://doi.org/10.3758/bf03211951,https://openalex.org/W2106100751,0,,search_title
https://doi.org/10.1177/0146621605282772,https://openalex.org/W2162965627,0,,search_title
https://doi.org/10.1037/1082-989x.12.4.434,https://openalex.org/W2061755899,0,,search_title
https://doi.org/10.1037/a0032138,https://openalex.org/W2114473532,0,,search_title
https://doi.org/10.1177/01466210022031705,https://openalex.org/W2155382098,0,,search_title
https://doi.org/10.1111/j.1745-3984.2004.tb01112.x,https://openalex.org/W2026971508,0,,search_title
https://doi.org/10.1016/j.jmp.2010.06.005,https://openalex.org/W2050234078,0,,search_title
https://doi.org/10.1037/a0027539,https://openalex.org/W2072581087,0,,search_title
https://doi.org/10.1037/a0029252,https://openalex.org/W2142105649,0,,search_title
https://doi.org/10.1007/bf02295614,https://openalex.org/W2082574675,0,,search_title
https://doi.org/10.1007/s11336-012-9262-8,https://openalex.org/W2063437661,0,,search_title
https://doi.org/10.1207/s15327906mbr3901_2,https://openalex.org/W2110395583,0,,search_title
https://doi.org/10.1016/j.ijresmar.2003.11.002,https://openalex.org/W1983297675,0,,search_title
https://doi.org/10.1037/met0000034,https://openalex.org/W2123866144,0,,search_title
https://doi.org/10.1037/a0031541,https://openalex.org/W1968531072,0,,search_title
https://doi.org/10.1080/00273171.2010.498292,https://openalex.org/W1988221738,0,,search_title
https://doi.org/10/d6rkcs,,0,,
https://doi.org/10.1177/0146621602026003007,https://openalex.org/W2020090407,0,,search_title
https://doi.org/10/gg5fft,,0,,
https://doi.org/10.1207/s15324818ame1804_2,https://openalex.org/W1993192686,0,,search_title
https://doi.org/10.1177/0146621602239475,https://openalex.org/W2078358920,0,,search_title
https://doi.org/10.1007/bf02294733,https://openalex.org/W1996291436,0,,search_title
https://doi.org/10.1080/00273171.2011.589261,https://openalex.org/W2101826094,0,,search_title
https://doi.org/10.1027/1614-2241/a000083,https://openalex.org/W2111667555,0,,search_title
https://doi.org/10.1080/00273171.2014.1003772,https://openalex.org/W1484328682,0,,search_title
https://doi.org/10.1080/10705510701758265,https://openalex.org/W2009035386,0,,search_title
https://doi.org/10.1037/a0036635,https://openalex.org/W2027023877,0,,search_title
https://doi.org/10.1080/00273171.2013.784862,https://openalex.org/W2092022987,0,,search_title
https://doi.org/10.1080/10705510701301511,https://openalex.org/W1964171213,0,,search_title
https://doi.org/10/gg5fhf,,0,,
https://doi.org/10.1177/0146621608320760,https://openalex.org/W2047857214,0,,id_retrieval_doi
https://doi.org/10.1198/016214502753479419,https://openalex.org/W1993002445,0,,id_retrieval_doi
https://doi.org/10.1111/j.1468-0262.2006.00655.x,https://openalex.org/W2171443468,0,,id_retrieval_doi
https://doi.org/10.3982/ecta6474,https://openalex.org/W2156839371,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1287/deca.1080.0126,https://openalex.org/W2064816923,0,,search_title
https://doi.org/10.1287/mnsc.1100.1161,https://openalex.org/W2113876666,0,,id_retrieval_doi
https://doi.org/10.1348/014466603322595248,https://openalex.org/W2038785677,0,https://pubmed.ncbi.nlm.nih.gov/14715114,id_retrieval_doi
https://doi.org/10.1111/pere.12065,https://openalex.org/W2143158976,0,,id_retrieval_doi
https://doi.org/10.1111/j.1745-3984.1990.tb00746.x,https://openalex.org/W1978360763,0,,search_title
https://doi.org/10.1007/978-3-642-29047-3_7,https://openalex.org/W98540105,0,,id_retrieval_doi
https://doi.org/10.1007/bf02293108,https://openalex.org/W89812392,0,,id_retrieval_doi
https://doi.org/10.1145/358315.358390,https://openalex.org/W2162072232,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1007/978-3-642-69746-3_2,https://openalex.org/W1517229207,0,,search_title
https://doi.org/10.1016/0749-5978(91)90020-t,https://openalex.org/W2099697766,0,,id_retrieval_doi
https://doi.org/10.1109/tac.1974.1100705,https://openalex.org/W2142635246,0,,id_retrieval_doi
https://doi.org/10.1152/jn.00206.2011,https://openalex.org/W2319046489,0,https://pubmed.ncbi.nlm.nih.gov/21613585,id_retrieval_doi
,,0,,
https://doi.org/10.1176/appi.ajp.2007.07040704,https://openalex.org/W2009875986,0,https://pubmed.ncbi.nlm.nih.gov/18245178,id_retrieval_doi
https://doi.org/10.1207/s15328007sem0801_3,https://openalex.org/W2132484484,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1111/j.1470-6431.2011.01067.x,https://openalex.org/W1541316924,0,,id_retrieval_doi
https://doi.org/10.17485/ijst/2015/v8i15/70774,https://openalex.org/W1874918082,0,,id_retrieval_doi
https://doi.org/10.2307/2094445,https://openalex.org/W2114687090,0,,search_title
https://doi.org/10.1111/j.2517-6161.1970.tb00842.x,https://openalex.org/W2117450242,0,,search_title
,https://openalex.org/W1748168094,0,,search_title
https://doi.org/10.1214/aoms/1177704568,https://openalex.org/W1965751196,0,,search_title
https://doi.org/10.1007/bf02294170,https://openalex.org/W2042539525,0,,id_retrieval_doi
,,0,,
,,0,,
https://doi.org/10.2307/2171961,https://openalex.org/W1998691944,0,,search_title
https://doi.org/10.1214/ss/1032209662,https://openalex.org/W2080135704,0,,search_title
https://doi.org/10.5665/sleep.2004,https://openalex.org/W2047099748,0,https://pubmed.ncbi.nlm.nih.gov/22851809,id_retrieval_doi
,,0,,
https://doi.org/10.1509/jmkr.39.4.479.19124,https://openalex.org/W2074609299,0,,id_retrieval_doi
https://doi.org/10.1509/jmkr.40.2.235.19225,https://openalex.org/W2086669082,0,,id_retrieval_doi
https://doi.org/10.1177/014662168801200105,https://openalex.org/W2028593249,0,,search_title
https://doi.org/10.1177/014662169301700307,https://openalex.org/W1988367007,0,,search_title
https://doi.org/10.1016/j.drugalcdep.2014.12.029,https://openalex.org/W2015672330,0,https://pubmed.ncbi.nlm.nih.gov/25595054,id_retrieval_doi
https://doi.org/10.1214/aoms/1177730442,https://openalex.org/W2006741277,0,,search_title
,,0,,
https://doi.org/10.1016/0022-2496(80)90001-2,https://openalex.org/W2068285057,0,,id_retrieval_doi
https://doi.org/10.1006/jmps.1993.1033,https://openalex.org/W2094155146,0,,id_retrieval_doi
,,0,,
https://doi.org/10.3758/s13428-011-0138-0,https://openalex.org/W2106675882,0,https://pubmed.ncbi.nlm.nih.gov/21792738,id_retrieval_doi
https://doi.org/10.1037/0033-295x.112.4.744,https://openalex.org/W2102836011,0,https://pubmed.ncbi.nlm.nih.gov/16262467,id_retrieval_doi
https://doi.org/10.1016/j.jmp.2007.11.001,https://openalex.org/W2013778576,0,,id_retrieval_doi
https://doi.org/10.1002/sim.2328,https://openalex.org/W2102520493,0,https://pubmed.ncbi.nlm.nih.gov/16220490,id_retrieval_doi
https://doi.org/10.1016/j.ecolmodel.2006.07.005,https://openalex.org/W2168213791,0,,id_retrieval_doi
https://doi.org/10.1016/j.jmp.2010.08.009,https://openalex.org/W2167404615,0,,id_retrieval_doi
https://doi.org/10.1093/biomet/76.1.1,https://openalex.org/W2034712399,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1007/s00417-006-0474-4,https://openalex.org/W2113491252,0,https://pubmed.ncbi.nlm.nih.gov/17219125,id_retrieval_doi
https://doi.org/10.1007/s11266-012-9347-0,https://openalex.org/W2151914896,0,,id_retrieval_doi
https://doi.org/10.1111/j.1751-9004.2010.00303.x,https://openalex.org/W1901043828,0,,search_title
https://doi.org/10.1086/209277,https://openalex.org/W2091718569,0,,search_title
https://doi.org/10.1007/978-3-319-01264-3_9,https://openalex.org/W69915528,0,,id_retrieval_doi
https://doi.org/10.1111/j.1745-3984.1991.tb00350.x,https://openalex.org/W1963784071,0,,search_title
https://doi.org/10.1177/014662169201600111,https://openalex.org/W2049247420,0,,search_title
https://doi.org/10.1177/014662169301700105,https://openalex.org/W2026528016,0,,search_title
https://doi.org/10.1177/014662169301700305,https://openalex.org/W2079481750,0,,search_title
https://doi.org/10.1037/0022-006x.73.5.924,https://openalex.org/W1969464104,0,https://pubmed.ncbi.nlm.nih.gov/16287392,id_retrieval_doi
https://doi.org/10.1080/10503300701796992,https://openalex.org/W2077732484,0,https://pubmed.ncbi.nlm.nih.gov/18815989,id_retrieval_doi
https://doi.org/10.1037/a0023464,https://openalex.org/W2086733802,0,https://pubmed.ncbi.nlm.nih.gov/21517179,id_retrieval_doi
https://doi.org/10.1080/16506073.2010.520731,https://openalex.org/W2126939865,0,https://pubmed.ncbi.nlm.nih.gov/21337212,id_retrieval_doi
https://doi.org/10.1037/a0035628,https://openalex.org/W2312318302,0,https://pubmed.ncbi.nlm.nih.gov/24491071,id_retrieval_doi
https://doi.org/10.1037/0096-1523.10.3.340,https://openalex.org/W4243053762,0,,id_retrieval_doi
,,0,,
,https://openalex.org/W2946830719,0,,search_title
,,0,,
https://doi.org/10.1080/10705511.2014.859510,https://openalex.org/W2085399079,0,,id_retrieval_doi
,,0,,
,https://openalex.org/W1249696972,0,,search_title
https://doi.org/10.1198/016214503000071,https://openalex.org/W1491375345,0,,id_retrieval_doi
https://doi.org/10.1037/0022-3514.51.6.1173,https://openalex.org/W4292811746,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1027/1614-2241.3.1.14,https://openalex.org/W2120179829,0,,id_retrieval_doi
https://doi.org/10.1348/000711007x230937,https://openalex.org/W2043345970,0,https://pubmed.ncbi.nlm.nih.gov/17681109,id_retrieval_doi
,,0,,
https://doi.org/10.1027/1614-2241.5.1.7,https://openalex.org/W2152558818,0,,id_retrieval_doi
https://doi.org/10.1177/0146621610370152,https://openalex.org/W2130168982,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1002/9781119970583,https://openalex.org/W4292494783,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1007/bf02294195,https://openalex.org/W2085724973,0,,id_retrieval_doi
https://doi.org/10.1007/978-3-642-83943-6_15,https://openalex.org/W73676261,0,,search_title
https://doi.org/10.1080/0022250x.1997.9990193,https://openalex.org/W2049967963,0,,search_title
,,0,,
https://doi.org/10.1007/978-1-4419-0056-2_5,https://openalex.org/W2144686143,0,,search_title
https://doi.org/10.1007/978-3-642-12079-4_15,https://openalex.org/W1574623577,0,,id_retrieval_doi
https://doi.org/10.1016/j.jmp.2012.06.002,https://openalex.org/W2087179516,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1037/1082-989x.8.3.338,https://openalex.org/W2121297553,0,https://pubmed.ncbi.nlm.nih.gov/14596495,id_retrieval_doi
https://doi.org/10.1207/s15328007sem1204_1,https://openalex.org/W1996706207,0,,id_retrieval_doi
https://doi.org/10.1037/1082-989x.11.2.142,https://openalex.org/W2117278087,0,https://pubmed.ncbi.nlm.nih.gov/16784335,id_retrieval_doi
https://doi.org/10.1080/00273170701710338,https://openalex.org/W2041960457,0,,search_title
https://doi.org/10.1080/00273170802034810,https://openalex.org/W2139051974,0,https://pubmed.ncbi.nlm.nih.gov/20396621,id_retrieval_doi
https://doi.org/10.1080/10705511.2012.659612,https://openalex.org/W2002164054,0,,id_retrieval_doi
https://doi.org/10.3758/s13428-012-0207-z,https://openalex.org/W1978598574,0,https://pubmed.ncbi.nlm.nih.gov/22773433,id_retrieval_doi
,,0,,
https://doi.org/10.2307/2669749,https://openalex.org/W4247549054,0,,search_title
https://doi.org/10.1214/088342304000000116,https://openalex.org/W2102890221,0,,id_retrieval_doi
https://doi.org/10.1126/science.1158023,https://openalex.org/W2013142139,0,https://pubmed.ncbi.nlm.nih.gov/18687968,id_retrieval_doi
https://doi.org/10.1167/11.10.1,https://openalex.org/W2000902251,0,https://pubmed.ncbi.nlm.nih.gov/21900371,id_retrieval_doi
https://doi.org/10.1016/j.neuropsychologia.2010.12.023,https://openalex.org/W2072182865,0,https://pubmed.ncbi.nlm.nih.gov/21172364,id_retrieval_doi
https://doi.org/10.1038/srep19203,https://openalex.org/W2412671430,0,https://pubmed.ncbi.nlm.nih.gov/26758902,id_retrieval_doi
https://doi.org/10.1214/06-ba128,https://openalex.org/W2030757251,0,,id_retrieval_doi
,https://openalex.org/W2230049830,0,,search_title
https://doi.org/10.1080/00220973.2013.813360,https://openalex.org/W2152230819,0,https://pubmed.ncbi.nlm.nih.gov/24954952,id_retrieval_doi
https://doi.org/10.1207/s15328007sem1302_2,https://openalex.org/W2037357237,0,,id_retrieval_doi
,,0,,
,,0,,
,,0,,
https://doi.org/10.1111/jasp.12298,https://openalex.org/W1962102214,0,,id_retrieval_doi
https://doi.org/10.1523/jneurosci.0076-11.2011,https://openalex.org/W2014333530,0,https://pubmed.ncbi.nlm.nih.gov/21525272,id_retrieval_doi
https://doi.org/10.1016/s0047-2727(01)00167-0,https://openalex.org/W2119231111,0,,id_retrieval_doi
https://doi.org/10.1111/j.2517-6161.1995.tb02031.x,https://openalex.org/W2110065044,0,,search_title
https://doi.org/10.1201/b14835-24,https://openalex.org/W3003909768,0,,search_title
,,0,,
https://doi.org/10.1016/b978-044452044-9/50004-5,https://openalex.org/W128494557,0,,id_retrieval_doi
https://doi.org/10.1080/01621459.1993.10476426,https://openalex.org/W1973412801,0,,id_retrieval_doi
https://doi.org/10.1214/06-ba115,https://openalex.org/W2142499192,0,,id_retrieval_doi
https://doi.org/10.1214/07-aos501,https://openalex.org/W2032753446,0,,id_retrieval_doi
https://doi.org/10.1037/h0023577,https://openalex.org/W1980679795,0,https://pubmed.ncbi.nlm.nih.gov/5941041,id_retrieval_doi
https://doi.org/10.1002/(sici)1097-0258(19981130)17:22<2537::aid-sim953>3.0.co;2-c,https://openalex.org/W2026417450,0,https://pubmed.ncbi.nlm.nih.gov/9839346,id_retrieval_doi
https://doi.org/10.1167/8.2.10,https://openalex.org/W2157883039,0,https://pubmed.ncbi.nlm.nih.gov/18318636,id_retrieval_doi
https://doi.org/10.1348/026151008x329517,https://openalex.org/W2088379881,0,https://pubmed.ncbi.nlm.nih.gov/19998538,id_retrieval_doi
,,0,,
https://doi.org/10.1080/00273171.2010.498292,https://openalex.org/W1988221738,0,https://pubmed.ncbi.nlm.nih.gov/26735714,id_retrieval_doi
,https://openalex.org/W1547716543,0,,search_title
https://doi.org/10.1037/a0028087,https://openalex.org/W2111495793,0,https://pubmed.ncbi.nlm.nih.gov/22563845,id_retrieval_doi
https://doi.org/10.1037/1082-989x.9.3.334,https://openalex.org/W2056883378,0,https://pubmed.ncbi.nlm.nih.gov/15355152,id_retrieval_doi
https://doi.org/10.1080/10705510709336743,https://openalex.org/W2007660207,0,,search_title
https://doi.org/10.3758/bf03192841,https://openalex.org/W2091341822,0,,search_title
https://doi.org/10.3389/fpsyg.2014.01531,https://openalex.org/W2059218321,0,,search_title
https://doi.org/10.1093/bioinformatics/btt633,https://openalex.org/W2117689823,0,https://pubmed.ncbi.nlm.nih.gov/24202540,id_retrieval_doi
https://doi.org/10.2307/1421337,https://openalex.org/W2037679287,0,,search_title
https://doi.org/10.1007/bf02291411,https://openalex.org/W2078852258,0,,search_title
,https://openalex.org/W2473563466,0,,search_title
https://doi.org/10.1007/978-1-4684-6994-3_16,https://openalex.org/W41218953,0,,search_title
https://doi.org/10.1007/bf02293801,https://openalex.org/W2017966270,0,,id_retrieval_doi
https://doi.org/10.1037/0022-3514.77.6.1200,https://openalex.org/W1971396854,0,,id_retrieval_doi
https://doi.org/10.2307/271084,https://openalex.org/W2335391067,0,,search_title
https://doi.org/10.1007/bf02296961,https://openalex.org/W2026738983,0,,search_title
https://doi.org/10.4324/9781315092614-6,https://openalex.org/W2905087701,0,,search_title
https://doi.org/10.1080/10705519809540105,https://openalex.org/W2053669619,0,,id_retrieval_doi
https://doi.org/10.1177/0049124103260222,https://openalex.org/W2057933163,0,,id_retrieval_doi
https://doi.org/10.1002/0471746096,https://openalex.org/W130596010,0,,id_retrieval_doi
https://doi.org/10.1177/0049124107301947,https://openalex.org/W2103147828,0,,id_retrieval_doi
https://doi.org/10.1111/j.1745-3984.2002.tb01146.x,https://openalex.org/W2078502323,0,,search_title
https://doi.org/10.1177/0146621608329891,https://openalex.org/W1989659833,0,,id_retrieval_doi
https://doi.org/10.1007/s11336-012-9257-5,https://openalex.org/W1988386035,0,,id_retrieval_doi
https://doi.org/10.1007/bf02294341,https://openalex.org/W2057280284,0,,search_title
https://doi.org/10.1111/j.1475-6811.2010.01274.x,https://openalex.org/W2048899915,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1007/bf02294248,https://openalex.org/W2170567128,0,,search_title
https://doi.org/10.1002/sim.1113,https://openalex.org/W2108332413,0,https://pubmed.ncbi.nlm.nih.gov/11782027,id_retrieval_doi
,,0,,
,,0,,
https://doi.org/10.1037/h0045764,https://openalex.org/W2077736068,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1167/11.5.1,https://openalex.org/W1985472023,0,https://pubmed.ncbi.nlm.nih.gov/21536727,id_retrieval_doi
https://doi.org/10.1177/0956797610397956,https://openalex.org/W2108936682,0,https://pubmed.ncbi.nlm.nih.gov/21296808,id_retrieval_doi
https://doi.org/10.1167/15.15.6,https://openalex.org/W2197746124,0,https://pubmed.ncbi.nlm.nih.gov/26575192,id_retrieval_doi
https://doi.org/10.1037/xlm0000075,https://openalex.org/W2103739616,0,https://pubmed.ncbi.nlm.nih.gov/25419824,id_retrieval_doi
https://doi.org/10.1080/10705511.2014.882660,https://openalex.org/W2015383261,0,,id_retrieval_doi
https://doi.org/10.1080/00273171.2015.1022639,https://openalex.org/W1493660709,0,https://pubmed.ncbi.nlm.nih.gov/26610155,id_retrieval_doi
,https://openalex.org/W208539108,0,,search_title
https://doi.org/10.1016/j.jbusvent.2011.01.001,https://openalex.org/W2045052696,0,,id_retrieval_doi
https://doi.org/10.1093/biomet/71.3.545,https://openalex.org/W2068717997,0,,id_retrieval_doi
https://doi.org/10.1016/j.jpain.2006.11.006,https://openalex.org/W2104656246,0,https://pubmed.ncbi.nlm.nih.gov/17287145,id_retrieval_doi
https://doi.org/10.1016/j.pbb.2013.04.012,https://openalex.org/W1963987733,0,https://pubmed.ncbi.nlm.nih.gov/23628488,id_retrieval_doi
,https://openalex.org/W2605099305,0,,search_title
,,0,,
,,0,,
https://doi.org/10.1007/bf01404679,https://openalex.org/W2085203436,0,,id_retrieval_doi
https://doi.org/10.1177/0193945914548229,https://openalex.org/W2101445800,0,https://pubmed.ncbi.nlm.nih.gov/25142707,id_retrieval_doi
,,0,,
,,0,,
https://doi.org/10.1111/j.2044-8295.1990.tb02372.x,https://openalex.org/W2058606960,0,,search_title
https://doi.org/10.1037/0033-2909.93.3.549,https://openalex.org/W2013267907,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1002/0470857005.ch1,https://openalex.org/W2153328496,0,,id_retrieval_doi
https://doi.org/10.15446/rce.v37n2spe.47940,https://openalex.org/W2163078094,0,,id_retrieval_doi
https://doi.org/10.1007/s11031-015-9494-x,https://openalex.org/W2179340769,0,,id_retrieval_doi
https://doi.org/10.1056/nejm198010303031804,https://openalex.org/W4230501493,0,,search_title
,,0,,
https://doi.org/10.1167/10.2.11,https://openalex.org/W1486340057,0,https://pubmed.ncbi.nlm.nih.gov/20462312,id_retrieval_doi
https://doi.org/10.1177/1094428114555993,https://openalex.org/W2128334596,0,,id_retrieval_doi
https://doi.org/10.1080/01650250444000414,https://openalex.org/W2127668169,0,,id_retrieval_doi
,,0,,
https://doi.org/10.1038/377059a0,https://openalex.org/W2080632618,0,https://pubmed.ncbi.nlm.nih.gov/7659161,id_retrieval_doi
https://doi.org/10.1177/0146621611427898,https://openalex.org/W1971810165,0,,id_retrieval_doi
https://doi.org/10.1177/0013164410387594,https://openalex.org/W2149667047,0,,id_retrieval_doi
https://doi.org/10.1080/00031305.1992.10475878,https://openalex.org/W2163738067,0,,id_retrieval_doi
https://doi.org/10.1093/scan/nsq099,https://openalex.org/W2127769003,0,https://pubmed.ncbi.nlm.nih.gov/21186167,id_retrieval_doi
,,0,,
,,0,,
https://doi.org/10.1214/06-ba122,https://openalex.org/W2015558203,0,,id_retrieval_doi
https://doi.org/10.1016/s0304-3959(01)00354-2,https://openalex.org/W2090521351,0,https://pubmed.ncbi.nlm.nih.gov/11731060,id_retrieval_doi
https://doi.org/10.1016/j.pain.2003.12.023,https://openalex.org/W2045957990,0,https://pubmed.ncbi.nlm.nih.gov/15109522,id_retrieval_doi
https://doi.org/10.1016/j.pain.2004.06.001,https://openalex.org/W2053597649,0,https://pubmed.ncbi.nlm.nih.gov/15327810,id_retrieval_doi
,,0,,
,,0,,
,,0,,
https://doi.org/10.1177/014662169602000303,https://openalex.org/W1975508799,0,,search_title
https://doi.org/10.1016/j.indmarman.2015.04.014,https://openalex.org/W614636542,0,,id_retrieval_doi
https://doi.org/10.1007/s00221-012-3354-7,https://openalex.org/W2166373821,0,https://pubmed.ncbi.nlm.nih.gov/23250442,id_retrieval_doi
,,0,,
https://doi.org/10.1177/01466210022031705,https://openalex.org/W2155382098,0,,search_title
https://doi.org/10.1111/j.1745-3984.2004.tb01112.x,https://openalex.org/W2026971508,0,,search_title
https://doi.org/10.1177/0146621604271495,https://openalex.org/W1991846589,0,,id_retrieval_doi
https://doi.org/10.1348/000711007x227067,https://openalex.org/W2010379645,0,https://pubmed.ncbi.nlm.nih.gov/17650362,id_retrieval_doi
https://doi.org/10.1016/j.brainres.2010.07.064,https://openalex.org/W2082973667,0,https://pubmed.ncbi.nlm.nih.gov/20659437,id_retrieval_doi
https://doi.org/10.1348/000711009x430906,https://openalex.org/W2125280323,0,https://pubmed.ncbi.nlm.nih.gov/19545484,id_retrieval_doi
https://doi.org/10.1177/0146621610367788,https://openalex.org/W2021965706,0,,id_retrieval_doi
https://doi.org/10.3758/s13414-010-0083-5,https://openalex.org/W2108612165,0,https://pubmed.ncbi.nlm.nih.gov/21264743,id_retrieval_doi
https://doi.org/10.1109/whc.2013.6548417,https://openalex.org/W2033187803,0,,id_retrieval_doi
https://doi.org/10.1007/s00221-014-3877-1,https://openalex.org/W2158792245,0,https://pubmed.ncbi.nlm.nih.gov/24570386,id_retrieval_doi
https://doi.org/10.1177/0146621613513494,https://openalex.org/W2314906620,0,,id_retrieval_doi
https://doi.org/10.1103/physrevlett.115.211103,https://openalex.org/W1908731306,0,https://pubmed.ncbi.nlm.nih.gov/26636838,id_retrieval_doi
https://doi.org/10.1007/978-3-319-19977-1_17,https://openalex.org/W2275910382,0,,id_retrieval_doi
https://doi.org/10.1007/978-3-319-19977-1_17,https://openalex.org/W2275910382,0,,id_retrieval_doi
https://doi.org/10.1177/0146621615605307,https://openalex.org/W2324256123,0,https://pubmed.ncbi.nlm.nih.gov/29881042,id_retrieval_doi
https://doi.org/10.1177/0146621606292933,https://openalex.org/W2151654466,0,,id_retrieval_doi
https://doi.org/10.1177/0013164410366693,https://openalex.org/W1992745792,0,,id_retrieval_doi
https://doi.org/10.1111/jopy.12136,https://openalex.org/W1937916340,0,https://pubmed.ncbi.nlm.nih.gov/25234240,id_retrieval_doi
https://doi.org/10.1207/s15327906mbr3604_03,https://openalex.org/W2063664385,0,,search_title
,https://openalex.org/W2342704301,0,,search_title
