openalex_id,doi,pmid,label_included
https://openalex.org/W2037688346,https://doi.org/10.1080/cmt.5.1.60.69,https://pubmed.ncbi.nlm.nih.gov/11974560,0
https://openalex.org/W2080266804,https://doi.org/10.1016/s0149-2918(97)80125-7,https://pubmed.ncbi.nlm.nih.gov/9220205,0
https://openalex.org/W2057172532,https://doi.org/10.1007/bf02672513,https://pubmed.ncbi.nlm.nih.gov/9666940,1
https://openalex.org/W2041469109,https://doi.org/10.1097/00042192-200107000-00003,https://pubmed.ncbi.nlm.nih.gov/11449079,0
https://openalex.org/W2009043856,https://doi.org/10.1016/s0006-3223(99)00145-6,https://pubmed.ncbi.nlm.nih.gov/10745058,0
https://openalex.org/W1980514732,https://doi.org/10.1016/s0749-0690(02)00069-1,https://pubmed.ncbi.nlm.nih.gov/12916293,0
https://openalex.org/W2007725108,https://doi.org/10.1210/jc.2002-021827,https://pubmed.ncbi.nlm.nih.gov/12843161,0
https://openalex.org/W1972276919,https://doi.org/10.1210/jc.2003-030029,https://pubmed.ncbi.nlm.nih.gov/12970309,0
https://openalex.org/W2063675303,https://doi.org/10.1016/s0091-3057(02)00818-3,https://pubmed.ncbi.nlm.nih.gov/12213517,0
https://openalex.org/W2048966788,https://doi.org/10.1016/s0002-9343(00)00523-4,https://pubmed.ncbi.nlm.nih.gov/11042235,0
https://openalex.org/W1965418829,https://doi.org/10.1016/s0029-7844(99)00580-3,https://pubmed.ncbi.nlm.nih.gov/10636492,0
https://openalex.org/W2116459270,https://doi.org/10.1001/jama.287.2.216,https://pubmed.ncbi.nlm.nih.gov/11779264,0
https://openalex.org/W2029453104,https://doi.org/10.1016/s0029-7844(99)00643-2,https://pubmed.ncbi.nlm.nih.gov/10775738,1
https://openalex.org/W2108835267,https://doi.org/10.1097/00019442-200303000-00015,https://pubmed.ncbi.nlm.nih.gov/12611754,0
https://openalex.org/W1968017492,https://doi.org/10.1001/archneur.60.2.209,https://pubmed.ncbi.nlm.nih.gov/12580705,0
https://openalex.org/W4254959959,https://doi.org/10.1001/jama.273.3.199,https://pubmed.ncbi.nlm.nih.gov/7807658,0
https://openalex.org/W2147547711,https://doi.org/10.1080/cmt.5.4.341.350,https://pubmed.ncbi.nlm.nih.gov/12626213,0
https://openalex.org/W2061661770,https://doi.org/10.1007/bf01623687,https://pubmed.ncbi.nlm.nih.gov/9166392,1
https://openalex.org/W1513817599,https://doi.org/10.2165/00002512-200219110-00001,https://pubmed.ncbi.nlm.nih.gov/12428992,0
https://openalex.org/W2071273368,https://doi.org/10.1055/s-0031-1300030,https://pubmed.ncbi.nlm.nih.gov/11304940,0
https://openalex.org/W1994510710,https://doi.org/10.1016/0378-5122(94)00889-f,https://pubmed.ncbi.nlm.nih.gov/7616869,0
https://openalex.org/W2037334038,https://doi.org/10.1007/bf01626609,https://pubmed.ncbi.nlm.nih.gov/8695969,1
https://openalex.org/W2402891517,,https://pubmed.ncbi.nlm.nih.gov/11304880,0
https://openalex.org/W2140782377,https://doi.org/10.1001/jama.285.11.1460,https://pubmed.ncbi.nlm.nih.gov/11255422,1
https://openalex.org/W2413692732,,https://pubmed.ncbi.nlm.nih.gov/12773935,0
https://openalex.org/W2133541977,https://doi.org/10.1046/j.1439-0272.2002.00519.x,https://pubmed.ncbi.nlm.nih.gov/12472620,0
https://openalex.org/W2141398909,,https://pubmed.ncbi.nlm.nih.gov/12974172,0
https://openalex.org/W2022187355,https://doi.org/10.1001/jama.287.20.2668,https://pubmed.ncbi.nlm.nih.gov/12020302,1
https://openalex.org/W2417580015,https://doi.org/10.1055/s-0031-1300202,https://pubmed.ncbi.nlm.nih.gov/10758784,1
https://openalex.org/W2031423046,https://doi.org/10.1016/s0010-7824(03)00025-8,https://pubmed.ncbi.nlm.nih.gov/12742557,0
https://openalex.org/W2110502449,https://doi.org/10.1056/nejmoa030311,https://pubmed.ncbi.nlm.nih.gov/12642637,1
https://openalex.org/W2082571940,https://doi.org/10.1016/s0029-7844(98)00305-6,https://pubmed.ncbi.nlm.nih.gov/9840563,1
https://openalex.org/W2038188274,https://doi.org/10.1097/00042192-199906030-00007,https://pubmed.ncbi.nlm.nih.gov/10486791,0
https://openalex.org/W2106025823,https://doi.org/10.1016/s0029-7844(00)01115-7,https://pubmed.ncbi.nlm.nih.gov/11152919,1
