pmid,doi,openalex_id,label_included
https://pubmed.ncbi.nlm.nih.gov/10024259,https://doi.org/10.1136/bmj.318.7182.502,https://openalex.org/W2084676120,0
https://pubmed.ncbi.nlm.nih.gov/10027653,https://doi.org/10.1007/s002280050559,https://openalex.org/W2074328806,0
https://pubmed.ncbi.nlm.nih.gov/10029360,https://doi.org/10.1080/11024159850191391,https://openalex.org/W2035851370,0
https://pubmed.ncbi.nlm.nih.gov/10036953,,https://openalex.org/W2419240762,0
https://pubmed.ncbi.nlm.nih.gov/10063300,,https://openalex.org/W2410902727,0
https://pubmed.ncbi.nlm.nih.gov/10073749,https://doi.org/10.1046/j.1365-2125.1999.00858.x,https://openalex.org/W2059829149,0
https://pubmed.ncbi.nlm.nih.gov/10082075,https://doi.org/10.2165/00002018-199920020-00008,https://openalex.org/W2077644613,0
https://pubmed.ncbi.nlm.nih.gov/10088873,,https://openalex.org/W2410933773,0
https://pubmed.ncbi.nlm.nih.gov/10102212,https://doi.org/10.1097/00042737-199902000-00002,https://openalex.org/W2067499664,0
https://pubmed.ncbi.nlm.nih.gov/10102232,https://doi.org/10.1097/00042737-199902000-00022,https://openalex.org/W2080294591,0
https://pubmed.ncbi.nlm.nih.gov/10102945,https://doi.org/10.1046/j.1365-2036.1999.00462.x,https://openalex.org/W2052037126,1
https://pubmed.ncbi.nlm.nih.gov/10102948,https://doi.org/10.1046/j.1365-2036.1999.00449.x,https://openalex.org/W2072142983,1
https://pubmed.ncbi.nlm.nih.gov/10102960,https://doi.org/10.1046/j.1365-2036.1999.00471.x,https://openalex.org/W2018209355,0
https://pubmed.ncbi.nlm.nih.gov/10102962,https://doi.org/10.1046/j.1365-2036.1999.00477.x,https://openalex.org/W2076793249,0
https://pubmed.ncbi.nlm.nih.gov/10102963,https://doi.org/10.1046/j.1365-2036.1999.00487.x,https://openalex.org/W2033005200,0
https://pubmed.ncbi.nlm.nih.gov/10102964,https://doi.org/10.1046/j.1365-2036.1999.00492.x,https://openalex.org/W2070369555,0
https://pubmed.ncbi.nlm.nih.gov/10102974,https://doi.org/10.1046/j.1365-2036.1999.00463.x,https://openalex.org/W2024231853,0
https://pubmed.ncbi.nlm.nih.gov/10146883,https://doi.org/10.2165/00019053-199303060-00008,https://openalex.org/W2014434922,0
https://pubmed.ncbi.nlm.nih.gov/10155608,https://doi.org/10.2165/00019053-199508020-00005,https://openalex.org/W1971515607,0
https://pubmed.ncbi.nlm.nih.gov/10160075,https://doi.org/10.2165/00019053-199508050-00005,https://openalex.org/W2050662886,0
https://pubmed.ncbi.nlm.nih.gov/10166411,https://doi.org/10.2165/00019053-199711040-00008,https://openalex.org/W2067413244,0
https://pubmed.ncbi.nlm.nih.gov/10179922,,https://openalex.org/W19352304,0
https://pubmed.ncbi.nlm.nih.gov/10192750,https://doi.org/10.1007/s002280050574,https://openalex.org/W1968805907,0
https://pubmed.ncbi.nlm.nih.gov/10193396,https://doi.org/10.1136/thx.53.11.963,https://openalex.org/W2145316669,0
https://pubmed.ncbi.nlm.nih.gov/10201459,https://doi.org/10.1111/j.1572-0241.1999.989_l.x,https://openalex.org/W2616791117,0
https://pubmed.ncbi.nlm.nih.gov/10201462,https://doi.org/10.1016/s0002-9270(99)00047-7,https://openalex.org/W2069083078,0
https://pubmed.ncbi.nlm.nih.gov/10203431,https://doi.org/10.1155/1999/171408,https://openalex.org/W163930667,0
https://pubmed.ncbi.nlm.nih.gov/10206732,,https://openalex.org/W2409731087,0
https://pubmed.ncbi.nlm.nih.gov/10215733,https://doi.org/10.1046/j.1365-2036.1999.00504.x,https://openalex.org/W2017383791,0
https://pubmed.ncbi.nlm.nih.gov/10215744,https://doi.org/10.1046/j.1365-2036.1999.0494a.x,https://openalex.org/W2404544622,0
https://pubmed.ncbi.nlm.nih.gov/10218323,,,0
https://pubmed.ncbi.nlm.nih.gov/10218743,https://doi.org/10.1001/archinte.159.7.649,https://openalex.org/W2015402531,0
https://pubmed.ncbi.nlm.nih.gov/10221370,https://doi.org/10.1592/phco.19.4.324.30939,https://openalex.org/W2083804483,0
https://pubmed.ncbi.nlm.nih.gov/10228801,,https://openalex.org/W85011810,0
https://pubmed.ncbi.nlm.nih.gov/10232863,https://doi.org/10.1080/00365529950173591,https://openalex.org/W2046972672,0
