pmid,doi,openalex_id,label_included
https://pubmed.ncbi.nlm.nih.gov/10203431,https://doi.org/10.1155/1999/171408,https://openalex.org/W163930667,0
https://pubmed.ncbi.nlm.nih.gov/10234601,https://doi.org/10.1177/009127009903900513,https://openalex.org/W1880393460,0
https://pubmed.ncbi.nlm.nih.gov/10325662,https://doi.org/10.1093/rheumatology/38.3.235,https://openalex.org/W2104908687,0
https://pubmed.ncbi.nlm.nih.gov/10369404,https://doi.org/10.1093/rheumatology/38.suppl_1.33,https://openalex.org/W2112597291,0
https://pubmed.ncbi.nlm.nih.gov/10369405,https://doi.org/10.1093/rheumatology/38.suppl_1.39,https://openalex.org/W2119769871,0
https://pubmed.ncbi.nlm.nih.gov/10380773,https://doi.org/10.1034/j.1398-9995.1999.00963.x,https://openalex.org/W2090586492,0
https://pubmed.ncbi.nlm.nih.gov/10383505,https://doi.org/10.1046/j.1365-2036.1999.00529.x,https://openalex.org/W2089107052,0
https://pubmed.ncbi.nlm.nih.gov/10440619,https://doi.org/10.1016/s0149-2918(99)80016-2,https://openalex.org/W2014990551,0
https://pubmed.ncbi.nlm.nih.gov/10485502,https://doi.org/10.1016/s0149-2918(99)80031-9,https://openalex.org/W2006638567,0
https://pubmed.ncbi.nlm.nih.gov/10491346,https://doi.org/10.1042/cs0970457,https://openalex.org/W2041917351,0
https://pubmed.ncbi.nlm.nih.gov/10500058,https://doi.org/10.1016/s0016-5085(99)70334-3,https://openalex.org/W2034468337,1
https://pubmed.ncbi.nlm.nih.gov/10511349,https://doi.org/10.1016/s0029-7844(99)00360-9,https://openalex.org/W2080197694,0
https://pubmed.ncbi.nlm.nih.gov/10515650,https://doi.org/10.1093/rheumatology/38.9.878,https://openalex.org/W2160367898,0
https://pubmed.ncbi.nlm.nih.gov/10555907,,https://openalex.org/W75297534,0
https://pubmed.ncbi.nlm.nih.gov/10555933,https://doi.org/10.1592/phco.19.16.1269.30879,https://openalex.org/W1991350847,1
https://pubmed.ncbi.nlm.nih.gov/10560596,https://doi.org/10.4065/74.11.1095,https://openalex.org/W1983104516,1
https://pubmed.ncbi.nlm.nih.gov/10566562,https://doi.org/10.1016/s0149-2918(99)80045-9,https://openalex.org/W2021313793,0
https://pubmed.ncbi.nlm.nih.gov/10566565,https://doi.org/10.1016/s0149-2918(99)80048-4,https://openalex.org/W1998213501,0
https://pubmed.ncbi.nlm.nih.gov/10580457,https://doi.org/10.1001/jama.282.20.1921,https://openalex.org/W2164290354,1
https://pubmed.ncbi.nlm.nih.gov/10580458,https://doi.org/10.1001/jama.282.20.1929,https://openalex.org/W2044750065,0
https://pubmed.ncbi.nlm.nih.gov/10588920,https://doi.org/10.1038/sj.bjp.0702966,https://openalex.org/W2074917122,0
https://pubmed.ncbi.nlm.nih.gov/10606360,,https://openalex.org/W74152451,0
https://pubmed.ncbi.nlm.nih.gov/10609620,https://doi.org/10.3109/02770909909055417,https://openalex.org/W2114968904,0
https://pubmed.ncbi.nlm.nih.gov/10609815,https://doi.org/10.1016/s0140-6736(99)02332-6,https://openalex.org/W2124678826,1
https://pubmed.ncbi.nlm.nih.gov/10626810,,https://openalex.org/W2125852497,0
https://pubmed.ncbi.nlm.nih.gov/10638109,,https://openalex.org/W2412414650,0
https://pubmed.ncbi.nlm.nih.gov/10644275,https://doi.org/10.7326/0003-4819-132-2-200001180-00008,https://openalex.org/W2092927862,0
https://pubmed.ncbi.nlm.nih.gov/10645754,https://doi.org/10.1016/s0149-2918(00)87238-0,https://openalex.org/W2008418238,0
https://pubmed.ncbi.nlm.nih.gov/10664917,https://doi.org/10.1177/00912700022008766,https://openalex.org/W2100822604,0
https://pubmed.ncbi.nlm.nih.gov/10693877,https://doi.org/10.1002/1529-0131(200002)43:2<370::aid-anr17>3.0.co;2-d,https://openalex.org/W2115679325,1
https://pubmed.ncbi.nlm.nih.gov/10695097,,https://openalex.org/W269846058,0
https://pubmed.ncbi.nlm.nih.gov/10743445,https://doi.org/10.1093/oxfordjournals.bja.a013395,https://openalex.org/W2152770433,0
https://pubmed.ncbi.nlm.nih.gov/10769425,https://doi.org/10.1007/s003930050008,https://openalex.org/W2031681969,0
https://pubmed.ncbi.nlm.nih.gov/10788528,https://doi.org/10.1093/rheumatology/39.3.232,https://openalex.org/W2036792891,0
https://pubmed.ncbi.nlm.nih.gov/10811855,https://doi.org/10.1172/jci9523,https://openalex.org/W2044706016,0
https://pubmed.ncbi.nlm.nih.gov/10817549,https://doi.org/10.1002/1529-0131(200005)43:5<978::aid-anr4>3.0.co;2-0,https://openalex.org/W2010673118,1
https://pubmed.ncbi.nlm.nih.gov/10823362,https://doi.org/10.1016/s0149-2918(00)89009-8,https://openalex.org/W1986024641,0
https://pubmed.ncbi.nlm.nih.gov/10826459,https://doi.org/10.1001/archinte.160.10.1465,https://openalex.org/W2146625461,0
