pmid,doi,openalex_id,label_included
https://pubmed.ncbi.nlm.nih.gov/10073329,https://doi.org/10.1177/009127009903900313,https://openalex.org/W2164799400,0
https://pubmed.ncbi.nlm.nih.gov/10079651,https://doi.org/10.1016/s1086-5802(16)30490-9,https://openalex.org/W2008323673,0
https://pubmed.ncbi.nlm.nih.gov/10160084,https://doi.org/10.2165/00019053-199609010-00003,https://openalex.org/W2068456101,0
https://pubmed.ncbi.nlm.nih.gov/10190648,https://doi.org/10.1046/j.1365-2125.1999.00865.x,https://openalex.org/W1515159044,0
https://pubmed.ncbi.nlm.nih.gov/10193658,https://doi.org/10.1016/s0014-2999(99)00036-9,https://openalex.org/W2010470645,0
https://pubmed.ncbi.nlm.nih.gov/10206324,https://doi.org/10.1002/(sici)1099-081x(199903)20:2<91::aid-bdd162>3.0.co;2-y,https://openalex.org/W2055149989,0
https://pubmed.ncbi.nlm.nih.gov/10210394,https://doi.org/10.1016/s0022-5347(05)68951-3,https://openalex.org/W2083510953,1
https://pubmed.ncbi.nlm.nih.gov/10221366,https://doi.org/10.1592/phco.19.4.267.30943,https://openalex.org/W1991953018,0
https://pubmed.ncbi.nlm.nih.gov/10223495,https://doi.org/10.1016/s0090-4295(98)00629-3,https://openalex.org/W2109298103,0
https://pubmed.ncbi.nlm.nih.gov/10233562,https://doi.org/10.1046/j.1464-410x.1999.00004.x,https://openalex.org/W1603915265,0
https://pubmed.ncbi.nlm.nih.gov/10332441,https://doi.org/10.1016/s0022-5347(05)68810-6,https://openalex.org/W2148567690,1
https://pubmed.ncbi.nlm.nih.gov/10338349,https://doi.org/10.1038/sj.sc.3100812,https://openalex.org/W2034359248,0
https://pubmed.ncbi.nlm.nih.gov/10344916,https://doi.org/10.2165/00019053-199814050-00005,https://openalex.org/W2056166146,0
https://pubmed.ncbi.nlm.nih.gov/10350044,https://doi.org/10.1097/00004714-199906000-00022,https://openalex.org/W2334096500,1
https://pubmed.ncbi.nlm.nih.gov/10363619,,https://openalex.org/W2375770443,0
https://pubmed.ncbi.nlm.nih.gov/10363730,https://doi.org/10.1016/s0149-2918(00)88316-2,https://openalex.org/W2124954720,0
https://pubmed.ncbi.nlm.nih.gov/10384969,https://doi.org/10.1007/pl00004018,https://openalex.org/W1988005926,0
https://pubmed.ncbi.nlm.nih.gov/10385263,https://doi.org/10.1038/sj.bjp.0702551,https://openalex.org/W2127863576,0
https://pubmed.ncbi.nlm.nih.gov/10385348,https://doi.org/10.1111/j.1600-0536.1999.tb06096.x,https://openalex.org/W2035682337,0
https://pubmed.ncbi.nlm.nih.gov/10393480,https://doi.org/10.1159/000052327,https://openalex.org/W2057912252,0
https://pubmed.ncbi.nlm.nih.gov/10397381,https://doi.org/10.1016/s0149-2918(99)80008-3,https://openalex.org/W1967831279,0
https://pubmed.ncbi.nlm.nih.gov/10428737,,,0
https://pubmed.ncbi.nlm.nih.gov/10436424,https://doi.org/10.1159/000030347,https://openalex.org/W2010708532,0
https://pubmed.ncbi.nlm.nih.gov/10458657,,https://openalex.org/W100535241,0
https://pubmed.ncbi.nlm.nih.gov/10459465,https://doi.org/10.1097/00042307-199907000-00005,https://openalex.org/W1992918179,0
https://pubmed.ncbi.nlm.nih.gov/10461546,https://doi.org/10.1081/dmr-100101941,https://openalex.org/W2147798042,0
https://pubmed.ncbi.nlm.nih.gov/10475346,https://doi.org/10.1016/s0090-4295(99)00259-9,https://openalex.org/W2011917402,1
https://pubmed.ncbi.nlm.nih.gov/10479880,,https://openalex.org/W1967094,0
https://pubmed.ncbi.nlm.nih.gov/10480828,https://doi.org/10.1136/bmj.319.7211.689,https://openalex.org/W1973289190,0
https://pubmed.ncbi.nlm.nih.gov/10510109,https://doi.org/10.1046/j.1464-410x.1999.00251.x,https://openalex.org/W2127252378,1
https://pubmed.ncbi.nlm.nih.gov/10510920,https://doi.org/10.1016/s0090-4295(99)00192-2,https://openalex.org/W2045061027,0
https://pubmed.ncbi.nlm.nih.gov/10512072,https://doi.org/10.1592/phco.19.15.1188.30579,https://openalex.org/W1986383302,0
https://pubmed.ncbi.nlm.nih.gov/10515528,https://doi.org/10.1046/j.1365-4362.1999.00014.x,https://openalex.org/W2014443182,0
https://pubmed.ncbi.nlm.nih.gov/10534221,https://doi.org/10.1345/aph.18427,https://openalex.org/W2118975598,0
https://pubmed.ncbi.nlm.nih.gov/10543335,https://doi.org/10.1007/s001929970003,https://openalex.org/W2008079238,1
https://pubmed.ncbi.nlm.nih.gov/10550530,https://doi.org/10.1007/s002400050169,https://openalex.org/W2062242064,0
https://pubmed.ncbi.nlm.nih.gov/10553641,https://doi.org/10.1248/cpb.47.1451,https://openalex.org/W2043681998,0
https://pubmed.ncbi.nlm.nih.gov/10569603,https://doi.org/10.1016/s0022-5347(05)68141-4,https://openalex.org/W2134445877,0
https://pubmed.ncbi.nlm.nih.gov/10569604,https://doi.org/10.1016/s0022-5347(05)68142-6,https://openalex.org/W2054545196,0
https://pubmed.ncbi.nlm.nih.gov/10571650,https://doi.org/10.1046/j.1464-410x.1999.00373.x,https://openalex.org/W1989158938,0
https://pubmed.ncbi.nlm.nih.gov/10573314,https://doi.org/10.1345/aph.19025,https://openalex.org/W2126414988,0
https://pubmed.ncbi.nlm.nih.gov/10583026,https://doi.org/10.1046/j.1365-2125.1999.00051.x,https://openalex.org/W1670451451,1
https://pubmed.ncbi.nlm.nih.gov/10583027,https://doi.org/10.1046/j.1365-2125.1999.00053.x,https://openalex.org/W1597693410,1
https://pubmed.ncbi.nlm.nih.gov/10610647,https://doi.org/10.7326/0003-4819-131-12-199912210-00008,https://openalex.org/W4253965844,0
https://pubmed.ncbi.nlm.nih.gov/10628907,https://doi.org/10.1111/j.1600-0773.1999.tb02026.x,https://openalex.org/W2042579742,0
https://pubmed.ncbi.nlm.nih.gov/10636496,https://doi.org/10.1016/s0029-7844(99)00462-7,https://openalex.org/W1990486716,1
https://pubmed.ncbi.nlm.nih.gov/10647975,https://doi.org/10.2165/00002018-200022010-00004,https://openalex.org/W2084696188,0
https://pubmed.ncbi.nlm.nih.gov/10691817,https://doi.org/10.1046/j.1464-410x.2000.00520.x,https://openalex.org/W1825324089,0
https://pubmed.ncbi.nlm.nih.gov/10699610,https://doi.org/10.1016/s0090-4295(99)00540-3,https://openalex.org/W2125730187,0
https://pubmed.ncbi.nlm.nih.gov/10699623,https://doi.org/10.1016/s0090-4295(99)00477-x,https://openalex.org/W2071783708,0
https://pubmed.ncbi.nlm.nih.gov/10703502,https://doi.org/10.1177/014107689909201116,https://openalex.org/W39583435,0
https://pubmed.ncbi.nlm.nih.gov/10735579,https://doi.org/10.1089/end.2000.14.97,https://openalex.org/W2043486717,0
https://pubmed.ncbi.nlm.nih.gov/10755330,https://doi.org/10.2165/00002512-200016020-00008,https://openalex.org/W2096128412,0
https://pubmed.ncbi.nlm.nih.gov/10759661,https://doi.org/10.1046/j.1464-410x.2000.00575.x,https://openalex.org/W1562810967,1
https://pubmed.ncbi.nlm.nih.gov/10767443,https://doi.org/10.1016/s0090-4295(99)00485-9,https://openalex.org/W2003159281,0
https://pubmed.ncbi.nlm.nih.gov/10767450,https://doi.org/10.1016/s0090-4295(99)00492-6,https://openalex.org/W2126587119,0
https://pubmed.ncbi.nlm.nih.gov/10767457,https://doi.org/10.1016/s0090-4295(99)00499-9,https://openalex.org/W2077172439,0
https://pubmed.ncbi.nlm.nih.gov/10772377,https://doi.org/10.1592/phco.20.5.470.35064,https://openalex.org/W2087498132,1
https://pubmed.ncbi.nlm.nih.gov/10775736,https://doi.org/10.1016/s0029-7844(99)00661-4,https://openalex.org/W2056759810,1
https://pubmed.ncbi.nlm.nih.gov/10792154,https://doi.org/10.1046/j.1464-410x.2000.00623.x,https://openalex.org/W1591365506,1
https://pubmed.ncbi.nlm.nih.gov/10798461,https://doi.org/10.1111/j.1532-5415.2000.tb04692.x,https://openalex.org/W2043742417,0
https://pubmed.ncbi.nlm.nih.gov/10799190,https://doi.org/10.1016/s0022-5347(05)67551-9,https://openalex.org/W2082234153,0
https://pubmed.ncbi.nlm.nih.gov/10824450,,https://openalex.org/W138736198,0
https://pubmed.ncbi.nlm.nih.gov/10828671,https://doi.org/10.1159/000020221,https://openalex.org/W2088419730,0
https://pubmed.ncbi.nlm.nih.gov/10839552,,https://openalex.org/W2337111741,0
https://pubmed.ncbi.nlm.nih.gov/10840082,https://doi.org/10.1016/s0090-4295(00)00493-3,https://openalex.org/W2101186984,0
https://pubmed.ncbi.nlm.nih.gov/10852094,https://doi.org/10.1345/aph.19176,https://openalex.org/W4246953292,0
https://pubmed.ncbi.nlm.nih.gov/10858873,https://doi.org/10.1055/s-0031-1300230,https://openalex.org/W2069438361,0
https://pubmed.ncbi.nlm.nih.gov/10860131,https://doi.org/10.1345/aph.19267,https://openalex.org/W2143289116,0
https://pubmed.ncbi.nlm.nih.gov/10888308,https://doi.org/10.1023/a:1007516916077,https://openalex.org/W26646949,0
https://pubmed.ncbi.nlm.nih.gov/10894308,https://doi.org/10.1111/j.1532-5415.2000.tb04744.x,https://openalex.org/W1993384839,0
https://pubmed.ncbi.nlm.nih.gov/10924511,https://doi.org/10.1074/jbc.m004185200,https://openalex.org/W2021914078,0
https://pubmed.ncbi.nlm.nih.gov/10924932,https://doi.org/10.1016/s0014-2999(00)00468-4,https://openalex.org/W2095485378,0
https://pubmed.ncbi.nlm.nih.gov/11054030,https://doi.org/10.1159/000064858,https://openalex.org/W2021212641,0
https://pubmed.ncbi.nlm.nih.gov/11069384,https://doi.org/10.1046/j.1464-410x.2000.00892.x,https://openalex.org/W1559187935,0
https://pubmed.ncbi.nlm.nih.gov/11090517,https://doi.org/10.1136/bmj.321.7272.1326,https://openalex.org/W2064067168,0
https://pubmed.ncbi.nlm.nih.gov/11099286,https://doi.org/10.1136/bmj.321.7273.1393,https://openalex.org/W1979886827,0
https://pubmed.ncbi.nlm.nih.gov/11113737,https://doi.org/10.1016/s0090-4295(00)00845-1,https://openalex.org/W2104047528,0
https://pubmed.ncbi.nlm.nih.gov/11114562,https://doi.org/10.1016/s0090-4295(00)01020-7,https://openalex.org/W1983283344,0
https://pubmed.ncbi.nlm.nih.gov/11116281,https://doi.org/10.1517/13543784.10.1.65,https://openalex.org/W2159546797,0
https://pubmed.ncbi.nlm.nih.gov/11117074,,https://openalex.org/W2397126742,0
https://pubmed.ncbi.nlm.nih.gov/11126150,,https://openalex.org/W89315081,0
https://pubmed.ncbi.nlm.nih.gov/11152906,https://doi.org/10.1016/s0029-7844(00)01086-3,https://openalex.org/W2075000415,1
https://pubmed.ncbi.nlm.nih.gov/11164141,https://doi.org/10.1016/s0090-4295(00)00885-2,https://openalex.org/W2139718483,0
https://pubmed.ncbi.nlm.nih.gov/11165228,https://doi.org/10.1016/s0014-2999(00)00937-7,https://openalex.org/W2000323397,0
https://pubmed.ncbi.nlm.nih.gov/11176403,https://doi.org/10.1097/00005392-200102000-00032,https://openalex.org/W2068710144,0
https://pubmed.ncbi.nlm.nih.gov/11176516,https://doi.org/10.1016/s0022-5347(05)66576-7,https://openalex.org/W2054785014,0
https://pubmed.ncbi.nlm.nih.gov/11207885,https://doi.org/10.1046/j.1532-5415.2001.04949.x,https://openalex.org/W2133808428,1
https://pubmed.ncbi.nlm.nih.gov/11210400,https://doi.org/10.1177/00912700122010014,https://openalex.org/W2041633830,0
https://pubmed.ncbi.nlm.nih.gov/11248608,https://doi.org/10.1016/s0090-4295(00)01113-4,https://openalex.org/W2026599479,1
https://pubmed.ncbi.nlm.nih.gov/11269570,https://doi.org/10.1177/00912700122010113,https://openalex.org/W2098603301,0
https://pubmed.ncbi.nlm.nih.gov/11286323,https://doi.org/10.2165/00003088-200140020-00005,https://openalex.org/W2033470362,0
https://pubmed.ncbi.nlm.nih.gov/11294516,https://doi.org/10.1097/00007691-200104000-00010,https://openalex.org/W2318890297,0
https://pubmed.ncbi.nlm.nih.gov/11298060,https://doi.org/10.1046/j.1464-410x.2001.00084.x,https://openalex.org/W1517656600,0
https://pubmed.ncbi.nlm.nih.gov/11302288,https://doi.org/10.2165/00002512-200118030-00006,https://openalex.org/W2003321288,0
https://pubmed.ncbi.nlm.nih.gov/11322348,https://doi.org/10.4065/76.4.353,https://openalex.org/W2015955064,0
https://pubmed.ncbi.nlm.nih.gov/11322350,https://doi.org/10.4065/76.4.358,https://openalex.org/W2059946745,1
https://pubmed.ncbi.nlm.nih.gov/11327200,https://doi.org/10.2165/00003088-200140030-00006,https://openalex.org/W1986153368,0
https://pubmed.ncbi.nlm.nih.gov/11341475,https://doi.org/10.2165/00002512-200118040-00005,https://openalex.org/W2092477693,0
https://pubmed.ncbi.nlm.nih.gov/11342895,https://doi.org/10.1016/s0022-5347(05)66326-4,https://openalex.org/W2058646317,1
