pmid,doi,openalex_id,label_included
https://pubmed.ncbi.nlm.nih.gov/10071708,https://doi.org/10.1016/s0006-3223(98)00291-1,https://openalex.org/W2081095472,1
https://pubmed.ncbi.nlm.nih.gov/10071726,https://doi.org/10.1016/s0006-3223(98)00367-9,https://openalex.org/W2037491528,0
https://pubmed.ncbi.nlm.nih.gov/10072410,https://doi.org/10.1056/nejm199903113401003,https://openalex.org/W4239283954,0
https://pubmed.ncbi.nlm.nih.gov/10072418,https://doi.org/10.1056/nejm199903113401011,https://openalex.org/W1977576064,0
https://pubmed.ncbi.nlm.nih.gov/10072664,https://doi.org/10.1159/000026565,https://openalex.org/W2071658501,0
https://pubmed.ncbi.nlm.nih.gov/10077298,https://doi.org/10.1017/s0033291798007673,https://openalex.org/W2164169828,0
https://pubmed.ncbi.nlm.nih.gov/10078501,https://doi.org/10.1001/archpsyc.56.3.241,https://openalex.org/W2154849243,0
https://pubmed.ncbi.nlm.nih.gov/10084637,https://doi.org/10.4088/jcp.v60n0207,https://openalex.org/W1993818042,1
https://pubmed.ncbi.nlm.nih.gov/10094133,https://doi.org/10.1097/00001756-199901180-00011,https://openalex.org/W2063107423,0
https://pubmed.ncbi.nlm.nih.gov/10100910,https://doi.org/10.1111/j.1600-0447.1999.tb00972.x,https://openalex.org/W2039457372,0
https://pubmed.ncbi.nlm.nih.gov/10155617,https://doi.org/10.2165/00019053-199508030-00004,https://openalex.org/W193513270,0
https://pubmed.ncbi.nlm.nih.gov/10172917,https://doi.org/10.2165/00019053-199711010-00005,https://openalex.org/W1994519701,0
https://pubmed.ncbi.nlm.nih.gov/10178498,,https://openalex.org/W2406007387,0
https://pubmed.ncbi.nlm.nih.gov/10192829,https://doi.org/10.1016/s0893-133x(98)00090-6,https://openalex.org/W2007865301,1
https://pubmed.ncbi.nlm.nih.gov/10200742,https://doi.org/10.1176/ajp.156.4.610,https://openalex.org/W2129827461,0
https://pubmed.ncbi.nlm.nih.gov/10202629,https://doi.org/10.1097/00008480-199904000-00013,https://openalex.org/W2086719483,0
https://pubmed.ncbi.nlm.nih.gov/10211146,https://doi.org/10.1192/bjp.174.1.15,https://openalex.org/W1974783484,1
https://pubmed.ncbi.nlm.nih.gov/10211147,https://doi.org/10.1192/bjp.174.1.23,https://openalex.org/W2002691423,0
https://pubmed.ncbi.nlm.nih.gov/10211930,https://doi.org/10.1097/00004714-199904000-00025,https://openalex.org/W2326411887,0
