pmid,doi,openalex_id,label_included
https://pubmed.ncbi.nlm.nih.gov/10068412,https://doi.org/10.7326/0003-4819-130-5-199903020-00002,https://openalex.org/W1981978041,0
https://pubmed.ncbi.nlm.nih.gov/10082152,https://doi.org/10.1053/euhj.1998.1311,https://openalex.org/W1990802756,1
https://pubmed.ncbi.nlm.nih.gov/10085698,,https://openalex.org/W2467368005,0
https://pubmed.ncbi.nlm.nih.gov/10097930,https://doi.org/10.2337/diacare.22.3.463,https://openalex.org/W2127119840,1
https://pubmed.ncbi.nlm.nih.gov/10178657,,,0
https://pubmed.ncbi.nlm.nih.gov/10178668,https://doi.org/10.2165/00019053-199813040-00007,https://openalex.org/W2040971139,0
https://pubmed.ncbi.nlm.nih.gov/10193691,https://doi.org/10.2165/00003495-199957030-00014,https://openalex.org/W2051006205,0
https://pubmed.ncbi.nlm.nih.gov/10199430,https://doi.org/10.1001/jama.281.13.1203,https://openalex.org/W2113628803,1
https://pubmed.ncbi.nlm.nih.gov/10213347,https://doi.org/10.1053/euhj.1998.1242,https://openalex.org/W2162891101,0
https://pubmed.ncbi.nlm.nih.gov/10229308,https://doi.org/10.1046/j.1464-5491.1999.00025.x,https://openalex.org/W2467311283,0
https://pubmed.ncbi.nlm.nih.gov/10332683,https://doi.org/10.2337/diacare.22.5.789,https://openalex.org/W1988474859,1
https://pubmed.ncbi.nlm.nih.gov/10333912,https://doi.org/10.2337/diacare.22.1.119,https://openalex.org/W2043316108,1
https://pubmed.ncbi.nlm.nih.gov/10333939,https://doi.org/10.2337/diacare.22.2.233,https://openalex.org/W2090824142,0
https://pubmed.ncbi.nlm.nih.gov/10333958,https://doi.org/10.2337/diacare.22.2.357,https://openalex.org/W2045656363,0
https://pubmed.ncbi.nlm.nih.gov/10337452,https://doi.org/10.1055/s-0031-1300423,https://openalex.org/W2037854924,0
https://pubmed.ncbi.nlm.nih.gov/10359389,https://doi.org/10.1001/jama.281.21.2005,https://openalex.org/W1975588287,1
https://pubmed.ncbi.nlm.nih.gov/10363530,https://doi.org/10.3143/geriatrics.36.122,https://openalex.org/W2035261592,0
https://pubmed.ncbi.nlm.nih.gov/10372240,https://doi.org/10.2337/diacare.22.6.908,https://openalex.org/W1999236387,0
https://pubmed.ncbi.nlm.nih.gov/10379630,https://doi.org/10.1007/s002280050613,https://openalex.org/W2040754013,1
https://pubmed.ncbi.nlm.nih.gov/10388978,https://doi.org/10.2337/diacare.22.7.1125,https://openalex.org/W4253271202,1
https://pubmed.ncbi.nlm.nih.gov/10400405,https://doi.org/10.2165/00003495-199957060-00007,https://openalex.org/W3190844582,0
https://pubmed.ncbi.nlm.nih.gov/10406828,https://doi.org/10.1161/01.hyp.34.1.83,https://openalex.org/W2114510502,0
https://pubmed.ncbi.nlm.nih.gov/10416947,https://doi.org/10.1054/mehy.1997.0682,https://openalex.org/W2079348671,0
https://pubmed.ncbi.nlm.nih.gov/10426848,https://doi.org/10.1016/s0002-8703(99)70121-3,https://openalex.org/W1973454713,0
https://pubmed.ncbi.nlm.nih.gov/10427465,https://doi.org/10.2165/00003088-199936060-00002,https://openalex.org/W2071342642,0
https://pubmed.ncbi.nlm.nih.gov/10430816,https://doi.org/10.1093/clinchem/45.8.1339,https://openalex.org/W2121202645,0
https://pubmed.ncbi.nlm.nih.gov/10436254,https://doi.org/10.1007/s005920050146,https://openalex.org/W2090001313,1
https://pubmed.ncbi.nlm.nih.gov/10436259,https://doi.org/10.1007/s005920050151,https://openalex.org/W2042182322,0
https://pubmed.ncbi.nlm.nih.gov/10445835,https://doi.org/10.1046/j.1464-5491.1999.00110.x,https://openalex.org/W2035926403,1
https://pubmed.ncbi.nlm.nih.gov/10454950,,,1
https://pubmed.ncbi.nlm.nih.gov/10465860,,https://openalex.org/W188838531,0
https://pubmed.ncbi.nlm.nih.gov/10466661,,https://openalex.org/W4300535524,0
https://pubmed.ncbi.nlm.nih.gov/10476312,https://doi.org/10.1007/bf03399659,https://openalex.org/W2406857988,0
https://pubmed.ncbi.nlm.nih.gov/10480768,https://doi.org/10.2337/diacare.22.8.1262,https://openalex.org/W2043852083,0
https://pubmed.ncbi.nlm.nih.gov/10483287,,https://openalex.org/W2417538082,0
https://pubmed.ncbi.nlm.nih.gov/10487540,https://doi.org/10.1016/s0006-2952(99)00219-1,https://openalex.org/W2051404033,0
https://pubmed.ncbi.nlm.nih.gov/10491414,https://doi.org/10.1172/jci7231,https://openalex.org/W2077149049,0
https://pubmed.ncbi.nlm.nih.gov/10496299,https://doi.org/10.2165/00003088-199937020-00001,https://openalex.org/W1963517446,0
https://pubmed.ncbi.nlm.nih.gov/10501822,https://doi.org/10.1007/s002280050667,https://openalex.org/W2064954514,0
https://pubmed.ncbi.nlm.nih.gov/10510156,https://doi.org/10.1046/j.1365-2125.1999.00030.x,https://openalex.org/W1586241840,0
https://pubmed.ncbi.nlm.nih.gov/10520444,https://doi.org/10.1007/bf02944293,https://openalex.org/W2048292889,0
https://pubmed.ncbi.nlm.nih.gov/10526729,https://doi.org/10.2337/diacare.22.10.1647,https://openalex.org/W2158134896,0
https://pubmed.ncbi.nlm.nih.gov/10534139,https://doi.org/10.1177/204748739900600512,https://openalex.org/W1873924216,0
https://pubmed.ncbi.nlm.nih.gov/10547208,https://doi.org/10.1046/j.1464-5491.1999.00170.x,https://openalex.org/W2130000595,0
https://pubmed.ncbi.nlm.nih.gov/10547209,https://doi.org/10.1046/j.1464-5491.1999.00171.x,https://openalex.org/W2078984100,0
https://pubmed.ncbi.nlm.nih.gov/10558125,,https://openalex.org/W2398443498,0
https://pubmed.ncbi.nlm.nih.gov/10566126,,https://openalex.org/W132520489,0
https://pubmed.ncbi.nlm.nih.gov/10566566,https://doi.org/10.1016/s0149-2918(99)80049-6,https://openalex.org/W2093981439,0
https://pubmed.ncbi.nlm.nih.gov/10576528,https://doi.org/10.2165/00003495-199958001-00014,https://openalex.org/W1985941324,0
https://pubmed.ncbi.nlm.nih.gov/10587839,https://doi.org/10.2337/diacare.22.12.2037,https://openalex.org/W2047948602,0
https://pubmed.ncbi.nlm.nih.gov/10593133,https://doi.org/10.1016/s0300-2977(99)00068-6,https://openalex.org/W2147616425,0
https://pubmed.ncbi.nlm.nih.gov/10594485,https://doi.org/10.1046/j.1365-2125.1999.00097.x,https://openalex.org/W1622416307,0
https://pubmed.ncbi.nlm.nih.gov/10605995,,https://openalex.org/W24538750,0
https://pubmed.ncbi.nlm.nih.gov/10611897,https://doi.org/10.1080/21548331.1999.11443957,https://openalex.org/W2315923336,0
https://pubmed.ncbi.nlm.nih.gov/10631622,https://doi.org/10.1177/00912700022008694,https://openalex.org/W2158768965,1
https://pubmed.ncbi.nlm.nih.gov/10641958,https://doi.org/10.2165/00002512-199915060-00007,https://openalex.org/W2022796086,0
https://pubmed.ncbi.nlm.nih.gov/10643211,,https://openalex.org/W2196820307,0
https://pubmed.ncbi.nlm.nih.gov/10663449,https://doi.org/10.1007/s002280050004,https://openalex.org/W2112036649,1
https://pubmed.ncbi.nlm.nih.gov/10664920,https://doi.org/10.1177/00912700022008793,https://openalex.org/W2038071902,1
https://pubmed.ncbi.nlm.nih.gov/10688395,https://doi.org/10.1016/s0149-2918(00)87983-7,https://openalex.org/W2105964383,0
https://pubmed.ncbi.nlm.nih.gov/10691158,https://doi.org/10.1046/j.1464-5491.2000.00224.x,https://openalex.org/W2169421904,0
https://pubmed.ncbi.nlm.nih.gov/10718777,https://doi.org/10.1046/j.1365-2125.2000.00162.x,https://openalex.org/W1516390496,1
https://pubmed.ncbi.nlm.nih.gov/10746009,,https://openalex.org/W2411187505,0
https://pubmed.ncbi.nlm.nih.gov/10746824,https://doi.org/10.1016/s0002-9629(15)40712-8,https://openalex.org/W2014151283,1
https://pubmed.ncbi.nlm.nih.gov/10776834,https://doi.org/10.2165/00003495-200059030-00012,https://openalex.org/W2067338816,0
https://pubmed.ncbi.nlm.nih.gov/10784228,https://doi.org/10.1046/j.1464-5491.2000.00256.x,https://openalex.org/W1979628859,1
https://pubmed.ncbi.nlm.nih.gov/10806608,https://doi.org/10.1177/00912700022009161,https://openalex.org/W2043184075,1
https://pubmed.ncbi.nlm.nih.gov/10817086,https://doi.org/10.1177/204748739900600607,https://openalex.org/W2282216811,0
https://pubmed.ncbi.nlm.nih.gov/10818026,https://doi.org/10.1136/bmj.320.7246.1373,https://openalex.org/W1976787772,1
https://pubmed.ncbi.nlm.nih.gov/10819233,https://doi.org/10.1007/s001250051323,https://openalex.org/W2031704968,0
https://pubmed.ncbi.nlm.nih.gov/10820647,https://doi.org/10.2165/00126839-199902020-00001,https://openalex.org/W2046056662,0
https://pubmed.ncbi.nlm.nih.gov/10823010,,https://openalex.org/W2413453284,0
https://pubmed.ncbi.nlm.nih.gov/10834429,https://doi.org/10.2337/diacare.23.5.675,https://openalex.org/W2138283946,1
https://pubmed.ncbi.nlm.nih.gov/10857945,https://doi.org/10.2337/diacare.23.4.518,https://openalex.org/W1964418709,1
https://pubmed.ncbi.nlm.nih.gov/10857959,https://doi.org/10.2337/diacare.23.1.1,https://openalex.org/W1981107426,1
https://pubmed.ncbi.nlm.nih.gov/10868832,https://doi.org/10.2337/diacare.23.2.202,https://openalex.org/W2170502600,1
https://pubmed.ncbi.nlm.nih.gov/10868864,https://doi.org/10.2337/diacare.23.3.349,https://openalex.org/W2027016841,1
https://pubmed.ncbi.nlm.nih.gov/10877006,https://doi.org/10.1007/s002280050730,https://openalex.org/W2033646716,1
