pmid,doi,openalex_id,label_included
https://pubmed.ncbi.nlm.nih.gov/10070306,https://doi.org/10.1016/s0959-8049(98)00287-1,https://openalex.org/W1995582426,0
https://pubmed.ncbi.nlm.nih.gov/10090440,https://doi.org/10.1016/s0149-2918(00)88284-3,https://openalex.org/W2059334265,1
https://pubmed.ncbi.nlm.nih.gov/10099066,https://doi.org/10.1097/00045391-199807000-00007,https://openalex.org/W1980939736,0
https://pubmed.ncbi.nlm.nih.gov/10099074,https://doi.org/10.1097/00045391-199809000-00006,https://openalex.org/W2019199918,0
https://pubmed.ncbi.nlm.nih.gov/10173369,,https://openalex.org/W86574291,0
https://pubmed.ncbi.nlm.nih.gov/10206720,https://doi.org/10.1111/j.1600-0625.1999.tb00346.x,https://openalex.org/W1964030186,0
https://pubmed.ncbi.nlm.nih.gov/10215756,https://doi.org/10.1046/j.1365-2125.1999.00885.x,https://openalex.org/W1516550929,0
https://pubmed.ncbi.nlm.nih.gov/10230583,https://doi.org/10.2165/00002018-199920040-00005,https://openalex.org/W2098105105,0
https://pubmed.ncbi.nlm.nih.gov/10335761,https://doi.org/10.1016/s0002-9149(99)00124-1,https://openalex.org/W2048248990,0
https://pubmed.ncbi.nlm.nih.gov/10335901,https://doi.org/10.1007/s002280050600,https://openalex.org/W2038382554,0
https://pubmed.ncbi.nlm.nih.gov/10348091,https://doi.org/10.2165/00002018-199920050-00001,https://openalex.org/W2059012840,0
https://pubmed.ncbi.nlm.nih.gov/10349070,,https://openalex.org/W110625542,0
https://pubmed.ncbi.nlm.nih.gov/10417497,https://doi.org/10.1046/j.1365-2125.1999.00993.x,https://openalex.org/W1756057165,0
https://pubmed.ncbi.nlm.nih.gov/10417499,https://doi.org/10.1046/j.1365-2125.1999.00994.x,https://openalex.org/W1498562462,0
https://pubmed.ncbi.nlm.nih.gov/10423657,https://doi.org/10.1097/00045391-199905000-00005,https://openalex.org/W2076722766,1
https://pubmed.ncbi.nlm.nih.gov/10442525,https://doi.org/10.1034/j.1398-9995.1999.00032.x,https://openalex.org/W2017009033,0
https://pubmed.ncbi.nlm.nih.gov/10484575,https://doi.org/10.1152/jappl.1999.87.3.1038,https://openalex.org/W2209912845,0
https://pubmed.ncbi.nlm.nih.gov/10496299,https://doi.org/10.2165/00003088-199937020-00001,https://openalex.org/W1963517446,0
https://pubmed.ncbi.nlm.nih.gov/10541777,https://doi.org/10.1007/s002280050677,https://openalex.org/W2039888942,0
https://pubmed.ncbi.nlm.nih.gov/10557567,,https://openalex.org/W4300599980,0
https://pubmed.ncbi.nlm.nih.gov/10566703,https://doi.org/10.1111/j.1572-0241.1999.01504.x,https://openalex.org/W1992698715,0
https://pubmed.ncbi.nlm.nih.gov/10606058,https://doi.org/10.1001/archderm.135.12.1522,https://openalex.org/W1999174354,0
https://pubmed.ncbi.nlm.nih.gov/10664928,,https://openalex.org/W2394677085,1
https://pubmed.ncbi.nlm.nih.gov/10691585,https://doi.org/10.7326/0003-4819-132-5-200003070-00004,https://openalex.org/W2117394690,0
https://pubmed.ncbi.nlm.nih.gov/10691592,https://doi.org/10.7326/0003-4819-132-5-200003070-00011,https://openalex.org/W2036720352,0
https://pubmed.ncbi.nlm.nih.gov/10725819,,https://openalex.org/W2170379593,0
