openalex_id,doi,pmid,label_included,label_abstract_included,method
https://openalex.org/W1977133181,,,1,1,
https://openalex.org/W2752729050,,,1,1,
https://openalex.org/W259030452,,,1,1,
https://openalex.org/W944598631,,,1,1,
https://openalex.org/W1931540373,,,1,1,
https://openalex.org/W2154832193,,,1,1,
https://openalex.org/W2782842766,,,1,1,
https://openalex.org/W2102444793,,,1,1,
https://openalex.org/W2076889518,,,1,1,
https://openalex.org/W2156153856,,,1,1,
https://openalex.org/W2558339434,,,1,1,
https://openalex.org/W2885707393,,,1,1,
https://openalex.org/W2145206707,,,1,1,
https://openalex.org/W1998278697,,,1,1,
https://openalex.org/W1591614276,,,1,1,
https://openalex.org/W2621357550,,,1,1,
https://openalex.org/W2904972163,,,1,1,
https://openalex.org/W2905934621,,,1,1,
https://openalex.org/W2026180203,,,1,1,
https://openalex.org/W2470286367,,,1,1,
https://openalex.org/W2905570243,,,1,1,
https://openalex.org/W1983674500,,,1,1,
https://openalex.org/W2218777236,,,1,1,
https://openalex.org/W2782449692,,,1,1,
https://openalex.org/W2796897582,,,1,1,
https://openalex.org/W2050993877,,,1,1,
https://openalex.org/W2010418015,,,1,1,
https://openalex.org/W2317407615,,,1,1,
https://openalex.org/W2414335335,,,1,1,
https://openalex.org/W2787701773,,,1,1,
https://openalex.org/W2912629270,,,1,1,
https://openalex.org/W2549333693,,,1,1,
https://openalex.org/W2792687493,,,1,1,
https://openalex.org/W2793105605,,,1,1,
https://openalex.org/W2771250504,,,1,1,
https://openalex.org/W2756098962,,,1,1,
https://openalex.org/W2772689875,,,1,1,
https://openalex.org/W2902973428,,,1,1,
https://openalex.org/W2141980396,,,1,1,
https://openalex.org/W2775330789,,,1,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
