openalex_id,doi,pmid,label_included
https://openalex.org/W2768535732,https://doi.org/10.1111/eth.12704,,0
https://openalex.org/W2412164410,https://doi.org/10.1017/s0031182015000542,https://pubmed.ncbi.nlm.nih.gov/26059507,0
https://openalex.org/W2020094300,https://doi.org/10.1007/s10750-009-9902-x,,0
https://openalex.org/W2807361531,https://doi.org/10.1016/j.anbehav.2018.04.023,,0
https://openalex.org/W2024723613,https://doi.org/10.1016/j.beproc.2015.01.012,https://pubmed.ncbi.nlm.nih.gov/25625425,0
https://openalex.org/W1981985863,https://doi.org/10.1002/ajp.20730,https://pubmed.ncbi.nlm.nih.gov/19598222,0
https://openalex.org/W2613343882,https://doi.org/10.3389/fnmol.2017.00129,https://pubmed.ncbi.nlm.nih.gov/28555095,0
https://openalex.org/W2149255753,https://doi.org/10.1111/j.1365-2656.2005.00971.x,,0
https://openalex.org/W1894345071,https://doi.org/10.1002/oby.20616,https://pubmed.ncbi.nlm.nih.gov/24039209,0
https://openalex.org/W2053980237,https://doi.org/10.3391/ai.2012.7.4.011,,0
https://openalex.org/W2089067684,https://doi.org/10.1007/bf03327769,https://pubmed.ncbi.nlm.nih.gov/17384527,0
https://openalex.org/W2068849561,https://doi.org/10.1007/bf03327487,https://pubmed.ncbi.nlm.nih.gov/16755164,0
https://openalex.org/W1479389460,https://doi.org/10.1007/s10071-015-0919-4,https://pubmed.ncbi.nlm.nih.gov/26350639,0
https://openalex.org/W799445707,,,0
https://openalex.org/W2073507747,https://doi.org/10.1159/000124325,https://pubmed.ncbi.nlm.nih.gov/1137815,0
https://openalex.org/W2026052686,https://doi.org/10.4319/lom.2008.6.299,,0
https://openalex.org/W1819217103,https://doi.org/10.1093/ije/dyv119,https://pubmed.ncbi.nlm.nih.gov/26323725,0
https://openalex.org/W2141374627,https://doi.org/10.1093/beheco/aru132,,0
https://openalex.org/W2083050671,https://doi.org/10.1016/j.anbehav.2004.07.010,,0
https://openalex.org/W2811047537,,,0
https://openalex.org/W4240622822,https://doi.org/10.1007/978-1-4020-8486-7_11,,0
https://openalex.org/W2166130082,https://doi.org/10.1016/s0003-3472(05)80481-6,,0
https://openalex.org/W2053398296,https://doi.org/10.1007/s10164-013-0359-z,,0
https://openalex.org/W2052968118,https://doi.org/10.1016/s0091-6773(78)92275-7,https://pubmed.ncbi.nlm.nih.gov/626621,0
https://openalex.org/W2800279178,https://doi.org/10.1038/s41467-018-04102-1,https://pubmed.ncbi.nlm.nih.gov/29703888,0
https://openalex.org/W2000350957,https://doi.org/10.1371/journal.pone.0118461,https://pubmed.ncbi.nlm.nih.gov/25719494,0
https://openalex.org/W1985068308,https://doi.org/10.1037/0735-7044.114.1.32,https://pubmed.ncbi.nlm.nih.gov/10718260,0
https://openalex.org/W2027952854,https://doi.org/10.1007/s00114-010-0734-3,https://pubmed.ncbi.nlm.nih.gov/21085925,0
https://openalex.org/W2158422476,https://doi.org/10.1001/archpsyc.60.5.490,https://pubmed.ncbi.nlm.nih.gov/12742870,0
https://openalex.org/W2006902177,https://doi.org/10.1002/dneu.20936,https://pubmed.ncbi.nlm.nih.gov/21688402,0
https://openalex.org/W1978633599,https://doi.org/10.1071/wr11029,,0
https://openalex.org/W1883942748,https://doi.org/10.4103/0019-5545.161493,https://pubmed.ncbi.nlm.nih.gov/26330646,0
https://openalex.org/W2058225085,https://doi.org/10.1016/j.neubiorev.2006.10.006,https://pubmed.ncbi.nlm.nih.gov/17182101,0
https://openalex.org/W2002717271,https://doi.org/10.1016/j.neubiorev.2013.03.005,https://pubmed.ncbi.nlm.nih.gov/23524280,0
https://openalex.org/W2016588148,https://doi.org/10.1016/j.jpsychires.2014.10.004,https://pubmed.ncbi.nlm.nih.gov/25455512,0
https://openalex.org/W2134141628,https://doi.org/10.1016/j.psyneuen.2005.08.008,https://pubmed.ncbi.nlm.nih.gov/16198499,0
https://openalex.org/W2766153573,https://doi.org/10.1007/s00265-017-2389-y,,0
https://openalex.org/W2162919661,https://doi.org/10.1242/jeb.082982,https://pubmed.ncbi.nlm.nih.gov/23531827,0
https://openalex.org/W2066721128,https://doi.org/10.1006/anbe.2003.2148,,0
https://openalex.org/W1968963620,https://doi.org/10.1159/000156343,https://pubmed.ncbi.nlm.nih.gov/3240910,0
https://openalex.org/W2597891280,https://doi.org/10.1098/rsob.160332,https://pubmed.ncbi.nlm.nih.gov/28298309,0
https://openalex.org/W2078527298,https://doi.org/10.1016/j.cub.2015.03.048,https://pubmed.ncbi.nlm.nih.gov/25891402,0
https://openalex.org/W2895967873,https://doi.org/10.1016/j.anbehav.2018.09.008,,1
https://openalex.org/W2114289275,https://doi.org/10.1007/s10886-010-9818-y,https://pubmed.ncbi.nlm.nih.gov/20574785,0
https://openalex.org/W1516631033,https://doi.org/10.1111/j.1558-5646.2011.01475.x,https://pubmed.ncbi.nlm.nih.gov/22380434,0
https://openalex.org/W2801729873,https://doi.org/10.1642/auk-17-62.1,,0
https://openalex.org/W2128061550,https://doi.org/10.1017/s1041610209008527,https://pubmed.ncbi.nlm.nih.gov/19243657,0
https://openalex.org/W2021553969,https://doi.org/10.1016/j.exger.2014.03.008,https://pubmed.ncbi.nlm.nih.gov/24637215,0
https://openalex.org/W2011076904,https://doi.org/10.3389/fpsyt.2010.00153,https://pubmed.ncbi.nlm.nih.gov/21423460,0
https://openalex.org/W1486842560,https://doi.org/10.1007/978-1-62703-791-4_9,https://pubmed.ncbi.nlm.nih.gov/24470023,0
