openalex_id,doi,pmid,label_included,label_abstract_included,method
https://openalex.org/W126248063,,,1,1,
https://openalex.org/W3090112044,,,1,1,
https://openalex.org/W2565099476,,,1,1,
https://openalex.org/W2222079638,,,1,1,
https://openalex.org/W2182396192,,,1,1,
https://openalex.org/W321275225,,,1,1,
https://openalex.org/W2128531858,,,1,1,
https://openalex.org/W1641141563,,,1,1,
https://openalex.org/W2797432737,,,1,1,
https://openalex.org/W1888574849,,,1,1,
https://openalex.org/W2898593075,,,1,1,
https://openalex.org/W2121332991,,,1,1,
,https://doi.org/10.1007/bf02207908,,1,1,
,https://doi.org/10.1007/BF03025354,,1,1,
,https://doi.org/10.1007/BF03025662,,1,1,
,https://doi.org/10.1007/BF03216820,,1,1,
,https://doi.org/10.1007/s10734-009-9284-z,,1,1,
,https://doi.org/10.1007/s10734-018-0302-x,,1,1,
,https://doi.org/10.1016/j.ijintrel.2018.06.003,,1,1,
,https://doi.org/10.1016/j.teln.2015.12.008,,1,1,
,https://doi.org/10.1080/03075079.2011.615916,,1,1,
,https://doi.org/10.1080/03075079.2017.1293874,,1,1,
,https://doi.org/10.1080/0309877x.2011.569016,,1,1,
,https://doi.org/10.1080/09518398.2012.736643,,1,1,
,https://doi.org/10.1080/13562510802452384,,1,1,
,https://doi.org/10.1080/1360080990210210,,1,1,
,https://doi.org/10.1080/14675980903371332,,1,1,
,https://doi.org/10.1080/14708470802303025,,1,1,
,https://doi.org/10.1080/21568235.2012.743746,,1,1,
,https://doi.org/10.1080/21568235.2016.1201775,,1,1,
,https://doi.org/10.1111/j.1465-3435.2008.01369.x,,1,1,
,https://doi.org/10.11114/jets.v2i3.353,,1,1,
,https://doi.org/10.1155/2015/202753,,1,1,
,https://doi.org/10.1177/102831502237638,,1,1,
,https://doi.org/10.1177/1028315307299422,,1,1,
,https://doi.org/10.1177/1028315308317937,,1,1,
,https://doi.org/10.1177/1028315309331390,,1,1,
,https://doi.org/10.1177/1028315318773137,,1,1,
,https://doi.org/10.1177/1475240907074788,,1,1,
,https://doi.org/10.1177/1745499918791362,,1,1,
,https://doi.org/10.1186/s12909-015-0394-2,,1,1,
,https://doi.org/10.1186/s12909-016-0549-9,,1,1,
,https://doi.org/10.1300/J050v15n02_05,,1,1,
,https://doi.org/10.1353/csd.2013.0010,,1,1,
,https://doi.org/10.1353/csd.2016.0071,,1,1,
,https://doi.org/10.3138/jvme.1111-114R,,1,1,
,https://doi.org/10.32674/jis.v4i1.494,,1,1,
,https://doi.org/10.32674/jis.v5i4.408,,1,1,
,https://doi.org/10.32674/jis.v6i1.486,,1,1,
,https://doi.org/10.32674/jis.v6i4.326,,1,1,
,https://doi.org/10.32674/jis.v7i2.386,,1,1,
,https://doi.org/10.32674/jis.v8i2.102,,1,1,
,https://doi.org/10.32674/jis.v9i1.274,,1,1,
,https://doi.org/10.3390/educsci7010035,,1,1,
,https://doi.org/10.3794/johlste.62.160,,1,1,
,https://doi.org/10.4103/1357-6283.99205,,1,1,
,https://doi.org/10.5539/hes.v2n3p102,,1,1,
,https://doi.org/10.5539/ies.v7n8p94,,1,1,
,https://doi.org/10.5539/ies.v9n4p132,,1,1,
,https://doi.org/10.5539/jel.v7n2p89,,1,1,
,https://doi.org/10.5848/apbj.2012.00021,,1,1,
,https://doi.org/10.7916/d82v2ghj,,1,1,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,https://doi.org/10.1136/postgradmedj-2017-135035,,0,0,
,https://doi.org/10.1016/j.nedt.2009.10.005,,0,0,
,https://doi.org/10.1080/09639284.2017.1414616,,0,0,
,,,0,0,
,https://doi.org/10.1016/j.nedt.2016.09.003,,0,0,
,https://doi.org/10.1080/07294360.2014.911239,,0,0,
,https://doi.org/10.1177/1028315317720766,,0,0,
,https://doi.org/10.1177/2158244015597725,,0,0,
,https://doi.org/10.1080/20004508.2018.1428035,,0,0,
,https://doi.org/10.1177/1028315314540474,,0,0,
,,,0,0,
,https://doi.org/10.1177/1474022206067628,,0,0,
,https://doi.org/10.29042/2018-2822-2827,,0,0,
,https://doi.org/10.5430/ijhe.v6n1p131,,0,0,
,,,0,0,
,https://doi.org/10.1109/IEMBS.2008.4649802,,0,0,
,,,0,0,
,https://doi.org/10.1080/13538322.2013.772464,,0,0,
,https://doi.org/10.1080/08841241003788052,,0,1,
,https://doi.org/10.1007/s10943-017-0425-x,,0,0,
,https://doi.org/10.1080/07448481.2018.1451869,,0,0,
,,,0,0,
,https://doi.org/10.1080/0309877X.2016.1224328,,0,0,
,https://doi.org/10.1080/0729436042000206618,,0,0,
,https://doi.org/10.1353/csd.2017.0072,,0,0,
,,,0,0,
,https://doi.org/10.5281/zenodo.1250387,,0,0,
,https://doi.org/10.3109/17518423.2013.819947,,0,0,
,https://doi.org/10.1177/1028315306286313,,0,0,
,https://doi.org/10.28945/4122,,0,0,
,https://doi.org/10.1080/01434632.2010.505655,,0,0,
,https://doi.org/10.1515/ijnes-2012-0045,,0,0,
,https://doi.org/10.1080/14675980903371324,,0,0,
,https://doi.org/10.5944/openpraxis.6.3.120,,0,0,
,https://doi.org/10.1080/03055698.2016.1152171,,0,0,
,https://doi.org/10.1080/03075079.2015.1067604,,0,1,
,https://doi.org/10.1108/IJEM-11-2014-0145,,0,1,
,https://doi.org/10.1080/03075079.2015.1099622,,0,1,
,https://doi.org/10.1080/03057925.2016.1171703,,0,1,
,https://doi.org/10.1108/14637151111105580,,0,1,
,,,0,0,
,https://doi.org/10.1080/14708477.2015.1125911,,0,0,
,https://doi.org/10.1080/1358684X.2015.1056091,,0,0,
,https://doi.org/10.1080/03055698.2017.1310173,,0,0,
,https://doi.org/10.1007/s11165-009-9137-x,,0,0,
,,,0,1,
,https://doi.org/10.1186/1471-2458-10-413,,0,0,
,https://doi.org/10.32674/jis.v5i3.421,,0,1,
,https://doi.org/10.1177/1028315309334642,,0,0,
,,,0,0,
,https://doi.org/10.1177/0031512516686505,,0,0,
,https://doi.org/10.1007/s10897-016-9947-8,,0,0,
,https://doi.org/10.53841/bpsptr.2016.22.2.18,,0,0,
,https://doi.org/10.1177/1028315316669815,,0,0,
,https://doi.org/10.7227/jace.21.1.5,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
,https://doi.org/10.1353/csd.2016.0071,,0,1,
,,,0,0,
,https://doi.org/10.1111/j.1365-2923.2007.02996.x,,0,0,
,https://doi.org/10.1080/03098260701731306,,0,0,
,https://doi.org/10.1002/j.0022-0337.2015.79.5suppl.tb05925.x,,0,0,
,https://doi.org/10.1787/hemp-21-5ksf24ssz1wc,,0,0,
,https://doi.org/10.1016/j.ijedudev.2017.08.006,,0,1,
,,,0,0,
,https://doi.org/10.32674/jis.v6i4.326,,0,1,
,https://doi.org/10.1108/ijem-05-2016-0095,,0,1,
,https://doi.org/10.5539/ies.v11n6p22,,0,0,
,https://doi.org/10.1080/03057925.2012.722347,,0,0,
,https://doi.org/10.1108/qae-02-2014-0008,,0,0,
,,,0,0,
,,,0,0,
,https://doi.org/10.1515/ijnes-2012-0014,,0,0,
,https://doi.org/10.7459/ept/35.2.06,,0,1,
,,,0,0,
,https://doi.org/10.1177/1474904118807537,,0,0,
,https://doi.org/10.1080/07448481.2015.1025075,,0,0,
,https://doi.org/10.1080/14643154.2018.1429731,,0,0,
,,,0,0,
,https://doi.org/10.1080/18146627.2011.603230,,0,0,
,,,0,0,
,https://doi.org/10.5539/jel.v7n2p89,,0,1,
,https://doi.org/10.4018/978-1-5225-2560-8,,0,0,
,https://doi.org/10.32674/jis.v7i1.245,,0,0,
,https://doi.org/10.18543/tjhe-4(2)-2017pp277-309,,0,0,
,https://doi.org/10.1080/00091380409604964,,0,0,
,https://doi.org/10.1177/0011000091191004,,0,0,
,https://doi.org/10.1080/14639947.2019.1572306,,0,0,
,https://doi.org/10.1080/03069885.2019.1600189,,0,0,
,https://doi.org/10.1111/flan.12221,,0,0,
,,,0,0,
,https://doi.org/10.5539/elt.v11n7p76,,0,0,
,https://doi.org/10.1080/14708477.2016.1276583,,0,0,
