doi,openalex_id,label_included,pmid,method
https://doi.org/10.3760/cma.j.issn.0253-9624.2017.12.003,https://openalex.org/W3007422315,1,,search_title
https://doi.org/10.1016/j.leaqua.2016.04.001,https://openalex.org/W2345692589,1,,search_title
https://doi.org/10.1016/j.psyneuen.2016.07.214,https://openalex.org/W2492736526,1,,search_title
https://doi.org/10.1007/s12020-018-1743-9,https://openalex.org/W2889567046,1,,search_title
https://doi.org/10.1371/journal.pone.0163639,https://openalex.org/W2521757803,1,,search_title
https://doi.org/10.12659/msm.913532,https://openalex.org/W2945513938,1,,search_title
https://doi.org/10.1136/rmdopen-2018-000852,https://openalex.org/W2911277958,1,,search_title
https://doi.org/10.1016/j.psyneuen.2015.11.004,https://openalex.org/W2179093238,1,,search_title
https://doi.org/10.1016/j.psyneuen.2016.02.008,https://openalex.org/W2273612109,1,,search_title
https://doi.org/10.3109/10253890.2014.930432,https://openalex.org/W1989046621,1,,search_title
https://doi.org/10.1210/clinem/dgaa785,https://openalex.org/W3096200988,1,https://pubmed.ncbi.nlm.nih.gov/33119748,id_retrieval_doi
,,1,,
https://doi.org/10.1186/s12887-015-0322-y,https://openalex.org/W2159215923,1,,search_title
https://doi.org/10.1016/j.psyneuen.2018.11.039,https://openalex.org/W2902980789,1,,search_title
https://doi.org/10.1111/apa.12685,https://openalex.org/W2170043067,1,,search_title
https://doi.org/10.17219/acem/94144,https://openalex.org/W2911774639,1,,search_title
https://doi.org/10.1097/psy.0000000000000413,https://openalex.org/W2542936550,1,,search_title
,,1,,
https://doi.org/10.1016/j.psyneuen.2020.104859,https://openalex.org/W3082162295,1,https://pubmed.ncbi.nlm.nih.gov/32992135,id_retrieval_doi
https://doi.org/10.1002/dev.21433,https://openalex.org/W2416268173,1,,search_title
https://doi.org/10.1210/jc.2013-1056,https://openalex.org/W2066206276,1,,search_title
https://doi.org/10.1016/j.biopsycho.2012.03.010,https://openalex.org/W2117483867,1,,search_title
https://doi.org/10.1016/j.ijcard.2015.02.005,https://openalex.org/W2055195555,1,,search_title
https://doi.org/10.1139/cjpp-2014-0035,https://openalex.org/W2108031127,1,,search_title
https://doi.org/10.1016/j.appet.2020.104993,https://openalex.org/W3092733248,1,https://pubmed.ncbi.nlm.nih.gov/33065192,id_retrieval_doi
https://doi.org/10.1016/j.steroids.2011.04.005,https://openalex.org/W2016771211,1,,search_title
https://doi.org/10.1016/j.bbi.2018.05.023,https://openalex.org/W2807271996,1,,search_title
https://doi.org/10.1159/000368716,https://openalex.org/W2044120744,1,,search_title
https://doi.org/10.1016/j.psyneuen.2017.02.024,https://openalex.org/W2593635594,1,,search_title
https://doi.org/10.1002/oby.21733,https://openalex.org/W2590990277,1,,search_title
https://doi.org/10.1016/j.psyneuen.2014.03.002,https://openalex.org/W2091203113,1,,search_title
https://doi.org/10.1016/j.psyneuen.2016.01.029,https://openalex.org/W2272669698,1,,search_title
https://doi.org/10.1016/j.psyneuen.2014.09.012,https://openalex.org/W2157865827,1,,search_title
https://doi.org/10.1016/j.biopsycho.2020.107946,https://openalex.org/W3049597226,1,https://pubmed.ncbi.nlm.nih.gov/32805299,id_retrieval_doi
https://doi.org/10.1016/j.psyneuen.2015.09.022,https://openalex.org/W1915733858,1,,search_title
https://doi.org/10.1016/j.psyneuen.2018.01.001,https://openalex.org/W2781512779,1,,search_title
https://doi.org/10.1016/j.psyneuen.2019.104543,https://openalex.org/W2996238892,1,,search_title
https://doi.org/10.1016/j.psyneuen.2020.104681,https://openalex.org/W3020810195,1,https://pubmed.ncbi.nlm.nih.gov/32417622,id_retrieval_doi
https://doi.org/10.1159/000504914,https://openalex.org/W2994805639,1,,search_title
https://doi.org/10.3109/10253890.2014.974028,https://openalex.org/W2044761599,1,,search_title
https://doi.org/10.1080/10253890.2017.1303830,https://openalex.org/W2591819122,1,https://pubmed.ncbi.nlm.nih.gov/28270027,id_retrieval_doi
https://doi.org/10.1371/journal.pone.0204807,https://openalex.org/W2892636063,1,,search_title
https://doi.org/10.1002/erv.2466,https://openalex.org/W2517752876,1,,search_title
https://doi.org/10.1159/000504913,https://openalex.org/W2949828305,1,,search_title
https://doi.org/10.1093/occmed/kqw114,https://openalex.org/W2517659514,1,,search_title
https://doi.org/10.1111/bjd.16341,https://openalex.org/W2793102271,1,,search_title
https://doi.org/10.1080/10253890.2020.1724949,https://openalex.org/W3005079631,1,,search_title
https://doi.org/10.3109/10253890.2016.1160282,https://openalex.org/W2333571237,1,,search_title
https://doi.org/10.1016/j.steroids.2020.108712,https://openalex.org/W3046881430,1,https://pubmed.ncbi.nlm.nih.gov/32745489,id_retrieval_doi
https://doi.org/10.1080/10253890.2019.1572745,https://openalex.org/W2921445979,1,,search_title
https://doi.org/10.1016/j.psyneuen.2020.104704,https://openalex.org/W3023013461,1,https://pubmed.ncbi.nlm.nih.gov/32417621,id_retrieval_doi
https://doi.org/10.1016/j.psyneuen.2016.07.191,https://openalex.org/W2508453284,1,,search_title
https://doi.org/10.1210/jc.2012-3663,https://openalex.org/W1987951226,1,,search_title
https://doi.org/10.1155/2013/340342,https://openalex.org/W2093297062,1,,search_title
https://doi.org/10.1016/j.psyneuen.2016.11.008,https://openalex.org/W2549122415,1,,search_title
https://doi.org/10.1530/eje-20-0077,https://openalex.org/W3086061019,1,https://pubmed.ncbi.nlm.nih.gov/33112256,id_retrieval_doi
https://doi.org/10.1210/jc.2014-4328,https://openalex.org/W2053805480,1,,search_title
https://doi.org/10.1210/jc.2013-2924,https://openalex.org/W2104616693,1,,search_title
https://doi.org/10.1530/ec-17-0179,https://openalex.org/W2759349494,1,,search_title
,,1,,
https://doi.org/10.1002/oby.20795,https://openalex.org/W1749313036,1,,search_title
https://doi.org/10.1038/ijo.2016.113,https://openalex.org/W2474410297,1,,search_title
,,1,,
https://doi.org/10.1371/journal.pone.0216541,https://openalex.org/W2944030225,1,,search_title
https://doi.org/10.1055/s-0034-1374609,https://openalex.org/W2091552456,1,,search_title
https://doi.org/10.1002/dev.21807,https://openalex.org/W2903532093,1,,search_title
https://doi.org/10.1016/j.jpsychires.2019.07.001,https://openalex.org/W2957293140,1,,search_title
https://doi.org/10.1210/clinem/dgz064,https://openalex.org/W2977418934,1,https://pubmed.ncbi.nlm.nih.gov/31585006,id_retrieval_doi
https://doi.org/10.3389/fpsyt.2020.00387,https://openalex.org/W3022487552,1,https://pubmed.ncbi.nlm.nih.gov/32457665,id_retrieval_doi
https://doi.org/10.1007/s10995-020-03008-z,https://openalex.org/W3091328600,1,https://pubmed.ncbi.nlm.nih.gov/32989566,id_retrieval_doi
https://doi.org/10.1007/s12529-020-09850-3,https://openalex.org/W3003171142,1,,search_title
https://doi.org/10.1038/s41598-018-33357-3,https://openalex.org/W2894772130,1,,search_title
https://doi.org/10.1038/s41366-018-0116-z,https://openalex.org/W2807759412,1,,search_title
https://doi.org/10.1016/j.psyneuen.2013.10.007,https://openalex.org/W1987992861,1,,search_title
https://doi.org/10.1371/journal.pone.0228769,https://openalex.org/W3005359130,1,,search_title
https://doi.org/10.1080/10253890.2019.1710487,https://openalex.org/W2998536686,1,,search_title
https://doi.org/10.1111/jcpp.12700,https://openalex.org/W2592346699,1,,search_title
https://doi.org/10.1016/j.jpsychores.2014.01.008,https://openalex.org/W1964435984,1,https://pubmed.ncbi.nlm.nih.gov/24630185,id_retrieval_doi
https://doi.org/10.1002/smi.2475,https://openalex.org/W1489947652,1,,search_title
https://doi.org/10.1371/journal.pone.0215763,https://openalex.org/W2953357270,1,,search_title
,,1,,
https://doi.org/10.1121/1.4942402,https://openalex.org/W2320036657,1,,search_title
https://doi.org/10.1371/journal.pone.0233718,https://openalex.org/W3033098322,1,https://pubmed.ncbi.nlm.nih.gov/32497103,id_retrieval_doi
,,1,,
https://doi.org/10.1016/j.jchromb.2016.06.002,https://openalex.org/W2418295960,1,,search_title
https://doi.org/10.1016/j.psyneuen.2016.11.011,https://openalex.org/W2515482904,1,,search_title
,,1,,
https://doi.org/10.1093/gerona/gly258,https://openalex.org/W2899627868,1,https://pubmed.ncbi.nlm.nih.gov/30412218,id_retrieval_doi
https://doi.org/10.1111/sms.13497,https://openalex.org/W2952197677,1,,search_title
https://doi.org/10.1177/0193945919897541,https://openalex.org/W3000058968,1,,search_title
https://doi.org/10.1016/j.acap.2019.05.008,https://openalex.org/W2945005264,1,,search_title
https://doi.org/10.1159/000362519,https://openalex.org/W1979446135,1,,search_title
https://doi.org/10.1177/2055102919829275,https://openalex.org/W2913597045,1,,search_title
https://doi.org/10.1016/j.jaac.2018.09.222,https://openalex.org/W2896945710,0,,search_title
https://doi.org/10.1210/jc.2012-1852,https://openalex.org/W2043069086,0,,search_title
https://doi.org/10.1016/j.jamda.2017.05.019,https://openalex.org/W2732925385,0,,search_title
https://doi.org/10.1053/j.gastro.2018.11.030,https://openalex.org/W2900524250,0,,search_title
https://doi.org/10.1007/s00737-019-00953-9,https://openalex.org/W4253523117,0,https://pubmed.ncbi.nlm.nih.gov/30903288,id_retrieval_doi
https://doi.org/10.3109/10253890.2015.1023791,https://openalex.org/W2015702367,0,,search_title
https://doi.org/10.3389/fpsyt.2020.00421,https://openalex.org/W3025428317,0,https://pubmed.ncbi.nlm.nih.gov/32477193,id_retrieval_doi
https://doi.org/10.1080/10253890.2018.1458088,https://openalex.org/W2796001416,0,,search_title
,,0,,
https://doi.org/10.17265/2159-5542/2014.07.001,https://openalex.org/W2270293218,0,,id_retrieval_doi
https://doi.org/10.1016/j.clinbiochem.2018.04.006,https://openalex.org/W2800045839,0,,search_title
https://doi.org/10.1016/j.clinbiochem.2018.04.006,https://openalex.org/W2800045839,0,,search_title
https://doi.org/10.1016/j.biopsych.2013.04.021,https://openalex.org/W2087117131,0,,search_title
https://doi.org/10.1371/journal.pone.0213573,https://openalex.org/W2922083886,0,,search_title
https://doi.org/10.1371/journal.pone.0213573,https://openalex.org/W2922083886,0,,search_title
https://doi.org/10.1371/journal.pone.0213573,https://openalex.org/W2922083886,0,,search_title
https://doi.org/10.3760/cma.j.issn.0253-9624.2017.12.003,https://openalex.org/W3007422315,0,,search_title
https://doi.org/10.1038/s41598-019-40653-z,https://openalex.org/W2921881428,0,,search_title
https://doi.org/10.1093/humrep/dey246,https://openalex.org/W2884981671,0,,search_title
https://doi.org/10.1038/s41598-020-71204-6,https://openalex.org/W3082077584,0,https://pubmed.ncbi.nlm.nih.gov/32868802,id_retrieval_doi
,,0,,
,,0,,
,,0,,
https://doi.org/10.1016/j.pedhc.2018.12.002,https://openalex.org/W2911598844,0,,search_title
https://doi.org/10.1007/s10995-019-02779-4,https://openalex.org/W2952002954,0,,search_title
https://doi.org/10.1186/s12887-020-02108-7,https://openalex.org/W3031991012,0,https://pubmed.ncbi.nlm.nih.gov/32460881,id_retrieval_doi
,,0,,
,https://openalex.org/W2273818618,0,,search_title
https://doi.org/10.1093/schbul/sbaa171,https://openalex.org/W3100453251,0,https://pubmed.ncbi.nlm.nih.gov/33184653,id_retrieval_doi
,https://openalex.org/W2888597830,0,,search_title
,https://openalex.org/W1715886174,0,,search_title
,,0,,
