openalex_id,doi,pmid,label_included,label_abstract_included,method
,https://doi.org/10.1002/ejhf.631,https://pubmed.ncbi.nlm.nih.gov/27612177,1,,
,https://doi.org/10.1161/JAHA.113.000369,,1,,
,https://doi.org/10.1111/j.1600-0404.2005.00389.x,https://pubmed.ncbi.nlm.nih.gov/16281921,1,,
,https://doi.org/10.1097/01.wad.0000213814.43047.86,https://pubmed.ncbi.nlm.nih.gov/16772744,1,,
,https://doi.org/10.1161/strokeaha.107.501106,https://pubmed.ncbi.nlm.nih.gov/18323497,1,,
,https://doi.org/10.1161/circulationaha.114.012438,https://pubmed.ncbi.nlm.nih.gov/25700178,1,,
,,https://pubmed.ncbi.nlm.nih.gov/8617900,1,,
,,https://pubmed.ncbi.nlm.nih.gov/12938070,1,,
,https://doi.org/10.1016/j.jdiacomp.2015.06.010,https://pubmed.ncbi.nlm.nih.gov/26233574,1,,
,https://doi.org/10.1212/WNL.0b013e318217e7a4,,1,,
,https://doi.org/10.1371/journal.pone.0065841,https://pubmed.ncbi.nlm.nih.gov/23799051,1,,
,https://doi.org/10.15557/AN.2015.0003,,1,,
,https://doi.org/10.1017/s1041610213001300,https://pubmed.ncbi.nlm.nih.gov/23905558,1,,
,https://doi.org/10.1001/archinte.166.9.1003,https://pubmed.ncbi.nlm.nih.gov/16682574,1,,
,,,1,,
,https://doi.org/10.3233/jad-132363,https://pubmed.ncbi.nlm.nih.gov/24825565,1,,
,https://doi.org/10.1056/NEJMoa1504327,https://pubmed.ncbi.nlm.nih.gov/26863354,1,,
,https://doi.org/10.1212/01.Wnl.0000144281.38555.E3,,1,,
,,https://pubmed.ncbi.nlm.nih.gov/29025764,1,,
,https://doi.org/10.1080/08037050701461084,,0,,
,https://doi.org/10.1097/gme.0b013e31803167ab,,0,,
,https://doi.org/10.2165/0042310-200824120-00008,,0,,
,https://doi.org/10.1016/j.fertnstert.2008.08.091,,0,,
,,,0,,
,https://doi.org/10.2165/00115677-200816020-00007,,0,,
,,,0,,
,https://doi.org/10.1016/S1474-4422(07)70293-4,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/19746531,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.2165/11204260-000000000-00000,,0,,
,,,0,,
,https://doi.org/10.1002/dat.20420,,0,,
,https://doi.org/10.1136/dtb.2011.02.0063,,0,,
,https://doi.org/10.1258/mi.2011.011015,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/22497021,0,,
,https://doi.org/10.1136/dtb.2012.06.0107,,0,,
,,,0,,
,,https://pubmed.ncbi.nlm.nih.gov/27024571,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1136/bmj.f4506,,0,,
,,,0,,
,https://doi.org/10.1136/bmj.g140,,0,,
,https://doi.org/10.1053/j.ajkd.2013.10.031,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1097/mjt.0000000000000473,,0,,
,https://doi.org/10.7748/nop.28.1.13.s17,https://pubmed.ncbi.nlm.nih.gov/26938604,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1097/MJT.0000000000000473,,0,,
