openalex_id,doi,pmid,label_included,label_abstract_included,method
,,,1,,
,,,1,,
,,,1,,
,https://doi.org/10.1016/j.ijosm.2016.06.002,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,https://doi.org/10.1177/1759720X211020171,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,https://doi.org/10.5301/jsrd.5000208,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,https://doi.org/10.1177/2397198318819919,,1,,
,,,1,,
,,,1,,
,https://doi.org/10.1177/1758998318824346,,1,,
,,,1,,
,,,1,,
,,,1,,
,https://doi.org/10.46497/ArchRheumatol.2021.8295,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,1,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1093/rheumatology/kep408,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1111/ajt.16489,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1177/23971983211020617,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.5301/jsrd.5000215,,0,,
,https://doi.org/10.2332/allergolint.54.175,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1177/2397198317750043,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1016/S0304-5412(12)70257-3,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,,,0,,
,https://doi.org/10.1177/2397198320965382,,0,,
,https://doi.org/10.1177/2397198319863953,,0,,
